event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_10,10,1850048,323,346,00:24.3,00:26.6,0,24,2.3,1,2,right_to_left,7,passing_option,149990,T. McKeown,6,RCB,57072,E. Morgan,4,LCB,2333,Washington,-25.93,-9.65,4,half_space_right,1,defensive_third,False,-23.86,-10.6,4,half_space_right,1,defensive_third,False,8_5,298,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,2.27,-24.65,1,forward,False,False,3.74,1,jogging,16.11,13.43,-2.69,8.08,8.54,34.01,32.4,-1.61,44.42,43.96,-0.46,False,False,False,True,424.0,3,False,,,False,,,False,,,,,,,19.09,2,medium,-95.08,4,sideway_right,18.06,2,medium,-95.18,4,sideway_right,False,10,10,0,1,behind,2,same_line,19.0,19.09,-22.83,9.1,3,center,1,defensive_third,False,-22.17,8.42,3,center,1,defensive_third,False,True,True,True,False,False,0.0001,0.9992,0.9901,True,346,False,2,True,True,True,True,False
7_11,11,1850048,366,385,00:28.6,00:30.5,0,28,1.9,1,2,right_to_left,7,passing_option,59727,C. Krueger,8,RB,149990,T. McKeown,6,RCB,2333,Washington,-11.85,-28.37,5,wide_right,2,middle_third,False,-12.84,-30.13,5,wide_right,2,middle_third,False,8_6,366,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.99,-119.36,4,sideway_right,False,False,3.88,1,jogging,13.95,7.46,-6.49,8.86,9.43,20.71,22.27,1.56,43.64,43.07,-0.57,False,False,False,True,424.0,3,False,,,False,,,False,,,,,,,13.87,1,short,-62.75,4,sideway_right,11.29,1,short,-50.86,4,sideway_right,True,10,10,0,3,ahead,3,ahead,18.42,13.87,-21.93,-12.95,4,half_space_right,1,defensive_third,False,-19.19,-17.8,4,half_space_right,1,defensive_third,False,True,True,True,False,False,0.0001,0.9986,0.9515,True,385,True,2,True,True,True,True,False
7_12,12,1850048,377,381,00:29.7,00:30.1,0,29,0.4,1,2,right_to_left,7,passing_option,815173,C. Brown,19,CF,149990,T. McKeown,6,RCB,2333,Washington,1.28,-14.9,4,half_space_right,2,middle_third,False,1.07,-15.98,4,half_space_right,2,middle_third,False,8_6,366,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.05,-99.88,4,sideway_right,False,False,9.64,1,jogging,3.92,3.44,-0.48,9.27,9.38,7.99,8.31,0.32,43.23,43.12,-0.11,True,True,,True,424.0,3,True,1,through,True,2,around,False,,,2,second_last,2,around,21.07,2,medium,1.36,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,21.47,20.66,-20.19,-15.36,4,half_space_right,1,defensive_third,False,-19.58,-16.51,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0011,0.8978,0.6511,True,379,False,2,True,True,True,,False
7_13,13,1850048,381,385,00:30.1,00:30.5,0,30,0.4,1,2,right_to_left,7,passing_option,119153,T. Rodman,17,RW,149990,T. McKeown,6,RCB,2333,Washington,6.27,-31.97,5,wide_right,2,middle_third,False,6.15,-32.56,5,wide_right,2,middle_third,False,8_6,366,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.59,-99.33,4,sideway_right,False,False,5.34,1,jogging,9.39,8.69,-0.71,9.38,9.43,3.11,3.28,0.17,43.12,43.07,-0.05,False,False,,True,424.0,3,True,2,around,False,,,False,,,1,first,2,around,29.33,2,medium,-30.22,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,30.12,29.33,-19.58,-16.51,4,half_space_right,1,defensive_third,False,-19.19,-17.8,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0005,0.9369,0.8846,True,385,False,2,True,True,True,,False
7_14,14,1850048,396,405,00:31.6,00:32.5,0,31,0.9,1,2,right_to_left,7,passing_option,149990,T. McKeown,6,RCB,59727,C. Krueger,8,RB,2333,Washington,-19.97,-21.37,5,wide_right,1,defensive_third,False,-21.85,-23.39,5,wide_right,1,defensive_third,False,8_7,396,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,2.51,-132.94,4,sideway_right,False,False,11.06,1,jogging,12.33,12.05,-0.27,9.72,9.41,29.69,31.26,1.57,42.78,43.09,0.31,False,False,False,True,424.0,3,False,,,False,,,False,,,,,,,10.03,1,short,146.21,2,backward,10.2,1,short,140.17,2,backward,False,10,10,0,1,behind,1,behind,10.99,10.03,-12.91,-29.79,5,wide_right,2,middle_third,False,-13.51,-28.97,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0001,0.9987,0.9764,True,405,True,1,True,True,True,True,False
7_15,15,1850048,396,405,00:31.6,00:32.5,0,31,0.9,1,2,right_to_left,7,passing_option,815170,H. Hershfelt,14,RM,59727,C. Krueger,8,RB,2333,Washington,-6.63,-13.5,4,half_space_right,2,middle_third,False,-8.16,-18.12,4,half_space_right,2,middle_third,False,8_7,396,1_0,2,coming_short,3,drawing,0,0,0,1,create,9,medium_block,False,False,4.34,-108.32,4,sideway_right,False,False,19.3,2,running,4.94,4.33,-0.61,9.72,9.41,16.35,17.57,1.22,42.78,43.09,0.31,True,True,,True,424.0,3,False,,,False,,,False,,,,,,,13.78,1,short,65.8,3,sideway_left,,,,,,,True,10,7,3,3,ahead,3,ahead,17.46,12.1,-12.91,-29.79,5,wide_right,2,middle_third,False,-13.51,-28.97,5,wide_right,2,middle_third,False,False,False,,False,False,0.0007,0.983,0.8485,True,402,True,1,True,True,True,,False
7_16,16,1850048,417,421,00:33.7,00:34.1,0,33,0.4,1,2,right_to_left,7,passing_option,62526,A. Kingsbury,1,GK,149990,T. McKeown,6,RCB,2333,Washington,-41.94,-5.71,3,center,1,defensive_third,False,-42.11,-5.63,3,center,1,defensive_third,False,8_8,417,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.2,160.02,2,backward,False,False,,,,30.52,25.46,-5.06,7.23,6.75,49.17,48.86,-0.31,45.27,45.75,0.48,False,False,,True,424.0,3,False,,,False,,,False,,,,,,,22.79,2,medium,148.07,2,backward,,,,,,,False,10,10,0,1,behind,1,behind,25.66,25.31,-23.73,-23.79,5,wide_right,1,defensive_third,False,-23.87,-23.18,5,wide_right,1,defensive_third,False,False,False,True,False,False,0.0,0.9984,0.6211,True,451,True,1,False,True,True,,True
7_17,17,1850048,419,444,00:33.9,00:36.4,0,33,2.5,1,2,right_to_left,7,passing_option,815172,H. Stainbrook,12,LM,149990,T. McKeown,6,RCB,2333,Washington,-9.85,-3.3,3,center,2,middle_third,False,-15.18,-5.25,3,center,2,middle_third,False,8_8,417,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,6.3,-159.9,2,backward,False,False,9.39,1,jogging,10.8,5.8,-5.0,6.97,6.9,16.82,22.08,5.26,45.53,45.6,0.07,True,False,,True,424.0,3,False,,,False,,,False,,,,,,,22.64,2,medium,54.89,3,sideway_left,,,,,,,True,10,7,3,3,ahead,3,ahead,24.59,13.71,-23.84,-23.52,5,wide_right,1,defensive_third,False,-21.99,-17.15,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0007,0.9904,0.8245,True,423,True,3,False,True,True,,False
7_18,18,1850048,433,451,00:35.3,00:37.1,0,35,1.8,1,2,right_to_left,7,passing_option,57072,E. Morgan,4,LCB,149990,T. McKeown,6,RCB,2333,Washington,-23.66,7.7,3,center,1,defensive_third,False,-24.55,8.73,3,center,1,defensive_third,False,8_8,417,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.5,130.83,3,sideway_left,False,False,3.05,1,jogging,10.53,10.79,0.26,6.7,7.05,30.36,31.6,1.24,45.8,45.45,-0.35,False,False,,True,424.0,3,False,,,False,,,False,,,,,,,24.11,2,medium,93.85,3,sideway_left,,,,,,,False,10,10,0,2,same_line,2,same_line,27.77,24.11,-22.69,-20.05,4,half_space_right,1,defensive_third,False,-22.93,-15.33,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0001,0.998,0.8301,True,451,False,2,True,True,True,,False
7_19,19,1850048,449,451,00:36.9,00:37.1,0,36,0.2,1,2,right_to_left,7,passing_option,62526,A. Kingsbury,1,GK,149990,T. McKeown,6,RCB,2333,Washington,-42.26,-3.44,3,center,1,defensive_third,False,-42.27,-3.28,3,center,1,defensive_third,False,8_8,417,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.34,91.36,3,sideway_left,False,False,,,,27.12,25.46,-1.66,7.0,7.05,49.26,49.32,0.06,45.5,45.45,-0.05,False,False,False,True,424.0,3,False,,,False,,,False,,,,,,,22.79,2,medium,148.07,2,backward,20.98,2,medium,148.11,2,backward,False,10,10,0,1,behind,1,behind,23.22,22.79,-22.61,-15.82,4,half_space_right,1,defensive_third,False,-22.93,-15.33,4,half_space_right,1,defensive_third,False,True,True,True,False,False,0.0,0.9984,0.6211,True,451,False,2,True,True,True,False,True
7_20,20,1850048,464,506,00:38.4,00:42.6,0,38,4.2,1,2,right_to_left,7,passing_option,57072,E. Morgan,4,LCB,62526,A. Kingsbury,1,GK,2333,Washington,-25.45,9.93,2,half_space_left,1,defensive_third,False,-24.8,12.11,2,half_space_left,1,defensive_third,False,8_9,464,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,3.16,73.4,3,sideway_left,False,False,2.72,1,jogging,11.24,12.44,1.2,6.94,7.78,32.39,32.58,0.19,45.56,44.72,-0.84,False,False,,True,424.0,3,False,,,False,,,False,,,,,,,21.38,2,medium,35.65,1,forward,,,,,,,True,10,10,0,3,ahead,3,ahead,20.83,21.4,-42.32,-2.29,3,center,1,defensive_third,False,-42.2,-0.35,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9829,0.6241,True,505,True,2,False,False,False,,False
7_21,21,1850048,470,502,00:39.0,00:42.2,0,39,3.2,1,2,right_to_left,7,passing_option,815174,M. Morris,16,LW,62526,A. Kingsbury,1,GK,2333,Washington,2.93,19.8,2,half_space_left,2,middle_third,False,-1.91,13.83,2,half_space_left,2,middle_third,False,8_9,464,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,7.73,-129.03,4,sideway_right,False,False,9.68,1,jogging,6.25,4.84,-1.4,6.78,7.64,3.85,9.55,5.7,45.72,44.86,-0.86,False,True,,True,424.0,3,True,1,through,True,2,around,False,,,2,second_last,2,around,42.56,3,long,17.84,1,forward,,,,,,,True,10,3,7,3,ahead,3,ahead,50.16,42.72,-42.33,-1.83,3,center,1,defensive_third,False,-42.2,-0.37,3,center,1,defensive_third,False,False,False,True,False,False,0.0005,0.751,0.2451,False,544,False,2,False,False,False,,False
7_22,22,1850048,494,499,00:41.4,00:41.9,0,41,0.5,1,2,right_to_left,7,passing_option,62527,A. Hatch,19,CF,62526,A. Kingsbury,1,GK,2333,Washington,5.75,-0.83,3,center,2,middle_third,False,5.78,-0.25,3,center,2,middle_third,False,8_9,464,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,0.48,87.04,3,sideway_left,False,False,,,,4.24,4.65,0.42,7.28,7.53,1.53,1.75,0.22,45.22,44.97,-0.25,True,True,,True,424.0,3,True,1,through,True,1,through,False,,,2,second_last,1,through,50.56,3,long,3.27,1,forward,,,,,,,True,10,3,7,3,ahead,3,ahead,48.04,48.0,-42.29,-0.35,3,center,1,defensive_third,False,-42.22,-0.35,3,center,1,defensive_third,False,False,False,,False,False,0.0022,0.7372,0.6105,True,544,False,2,False,False,False,,True
7_23,23,1850048,542,544,00:46.2,00:46.4,0,46,0.2,1,2,right_to_left,7,passing_option,815174,M. Morris,16,LW,62526,A. Kingsbury,1,GK,2333,Washington,-1.86,12.7,2,half_space_left,2,middle_third,False,-1.58,13.11,2,half_space_left,2,middle_third,False,8_9,464,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,0.85,54.88,3,sideway_left,False,False,8.03,1,jogging,6.69,4.84,-1.84,10.17,10.5,12.03,12.08,0.05,42.33,42.0,-0.33,True,True,True,True,424.0,3,True,1,through,True,2,around,True,2,around,3,last,2,around,42.56,3,long,17.84,1,forward,39.11,3,long,14.85,1,forward,True,10,3,7,3,ahead,3,ahead,42.22,42.56,-42.12,-0.01,3,center,1,defensive_third,False,-42.09,0.07,3,center,1,defensive_third,False,True,True,True,False,False,0.0005,0.751,0.2451,False,544,False,1,False,False,False,True,False
7_24,24,1850048,544,544,00:46.4,00:46.4,0,46,0.0,1,2,right_to_left,7,passing_option,22730,G. Carle,2,LB,62526,A. Kingsbury,1,GK,2333,Washington,-2.14,28.0,1,wide_left,2,middle_third,False,-2.14,28.0,1,wide_left,2,middle_third,False,8_9,464,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,0.0,0.0,1,forward,False,False,,,,9.78,9.78,0.0,10.5,10.5,12.64,12.64,0.0,42.0,42.0,0.0,False,False,,True,424.0,3,True,2,around,True,2,around,False,,,2,second_last,2,around,48.75,3,long,34.96,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,48.75,48.75,-42.09,0.07,3,center,1,defensive_third,False,-42.09,0.07,3,center,1,defensive_third,False,False,False,,False,False,0.0002,0.7203,0.6138,True,544,False,1,True,False,False,,True
7_25,25,1850048,589,604,00:50.9,00:52.4,0,50,1.5,1,2,right_to_left,7,passing_option,22730,G. Carle,2,LB,815174,M. Morris,16,LW,2333,Washington,8.41,27.96,1,wide_left,2,middle_third,False,15.43,29.39,1,wide_left,2,middle_third,False,8_10,589,1_2,10,underlap,3,drawing,0,0,2,1,create,9,medium_block,False,False,6.66,11.51,1,forward,False,False,17.31,2,running,3.17,2.3,-0.86,23.33,26.57,14.92,11.14,-3.78,29.17,25.93,-3.24,False,True,False,False,,,,,,,,,,,,,,,,4.71,1,short,-92.31,4,sideway_right,4.3,1,short,-131.14,4,sideway_right,False,5,4,1,1,behind,2,same_line,5.71,4.71,14.06,28.77,1,wide_left,2,middle_third,False,15.62,34.1,1,wide_left,2,middle_third,False,True,True,False,False,True,0.0071,0.6093,0.9384,True,604,True,2,True,True,True,True,False
