event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_10,10,1850047,3257,3275,05:17.7,05:19.5,5,17,1.8,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,151106,M. Freeman,2,LB,57108,Y. Ryan,12,LM,2335,Gotham,-15.03,28.58,1,wide_left,2,middle_third,False,-7.47,25.35,1,wide_left,2,middle_third,False,8_53,3267,3,drawing,0,0,22,1,create,9,medium_block,False,False,8.23,-23.13,1,forward,False,False,16.39,2,running,2.35,4.87,2.53,4.81,8.19,19.84,15.66,-4.18,48.19,44.81,-3.38,True,True,2,same_line,3,ahead,4.97,6.25,-15.23,23.61,1,wide_left,2,middle_third,False,-13.22,22.89,1,wide_left,2,middle_third,False,False,False,,False,False,0.0046,0.7287,0.8145,True,True,0,False,,,,True,5,6,1,True,True,
1_11,11,1850047,3299,3306,05:21.9,05:22.6,5,21,0.7,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,42754,L. Williams Biyendolo,17,RW,57108,Y. Ryan,12,LM,2335,Gotham,-2.99,-3.58,3,center,2,middle_third,False,-0.84,-5.66,3,center,2,middle_third,False,8_53,3267,3,drawing,0,0,22,1,create,9,medium_block,False,False,2.58,-44.05,1,forward,False,False,15.34,2,running,10.23,8.98,-1.25,9.85,9.62,12.84,10.46,-2.38,43.15,43.38,0.23,False,False,3,ahead,3,ahead,19.39,20.5,-9.24,14.77,2,half_space_left,2,middle_third,False,-9.09,13.11,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0056,0.926,0.8082,True,False,0,False,,,,True,4,5,1,True,True,
1_12,12,1850047,3443,3469,05:36.3,05:38.9,5,36,2.6,1,2,right_to_left,1,off_ball_run,1,behind,64101,Esther Gonzalez,19,CF,22822,E. Sonnett,6,RCB,2335,Gotham,12.4,9.31,2,half_space_left,2,middle_third,False,21.27,-1.95,3,center,3,attacking_third,False,8_54,3435,3,drawing,0,0,23,1,create,9,medium_block,False,False,14.4,-51.77,4,sideway_right,False,True,19.73,2,running,1.39,1.56,0.18,13.55,21.85,1.15,0.58,-0.57,39.45,31.15,-8.3,True,False,3,ahead,3,ahead,33.67,19.73,-9.57,-16.2,4,half_space_right,2,middle_third,False,4.48,-12.31,4,half_space_right,2,middle_third,False,False,False,,True,True,0.0297,0.5209,0.9205,True,False,3,False,True,False,False,False,1,4,3,True,True,
1_13,13,1850047,3448,3472,05:36.8,05:39.2,5,36,2.4,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,22824,R. Lavelle,14,RM,22822,E. Sonnett,6,RCB,2335,Gotham,5.04,-12.71,4,half_space_right,2,middle_third,False,14.38,-16.69,4,half_space_right,2,middle_third,False,8_54,3435,3,drawing,0,0,23,1,create,9,medium_block,False,False,10.37,-23.08,1,forward,False,False,15.53,2,running,2.68,2.95,0.27,14.49,22.85,9.45,8.47,-0.98,38.51,30.15,-8.36,True,True,3,ahead,3,ahead,12.54,10.08,-6.9,-16.53,4,half_space_right,2,middle_third,False,6.01,-11.08,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0048,0.8548,0.7244,True,False,3,False,,,,True,4,6,2,True,True,
1_14,14,1850047,3454,3473,05:37.4,05:39.3,5,37,1.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,151171,E. Stevens,16,LW,22822,E. Sonnett,6,RCB,2335,Gotham,14.67,16.63,2,half_space_left,2,middle_third,False,21.33,10.55,2,half_space_left,3,attacking_third,False,8_54,3435,3,drawing,0,0,23,1,create,9,medium_block,False,False,8.62,-42.39,1,forward,False,False,16.56,2,running,3.68,2.57,-1.11,16.51,23.18,1.84,1.85,0.01,36.49,29.82,-6.67,False,False,3,ahead,3,ahead,37.85,25.89,-3.63,-16.5,4,half_space_right,2,middle_third,False,6.5,-10.67,4,half_space_right,2,middle_third,False,False,False,,True,True,0.0241,0.6193,0.7868,True,False,3,False,,,,False,3,4,1,True,True,
1_15,15,1850047,3473,3493,05:39.3,05:41.3,5,39,2.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,57108,Y. Ryan,12,LM,22822,E. Sonnett,6,RCB,2335,Gotham,6.57,5.03,3,center,2,middle_third,False,17.67,5.13,3,center,3,attacking_third,False,8_54,3435,3,drawing,0,0,23,1,create,9,medium_block,False,False,11.24,0.52,1,forward,False,False,20.18,3,hsr,6.34,3.87,-2.47,23.18,26.57,16.61,8.9,-7.71,29.82,26.43,-3.39,True,True,2,same_line,3,ahead,15.7,11.03,6.5,-10.67,4,half_space_right,2,middle_third,False,12.04,-4.35,3,center,2,middle_third,False,True,True,True,False,False,0.013,0.8692,0.898,True,False,3,False,,,,True,5,8,3,True,True,True
1_16,16,1850047,3481,3500,05:40.1,05:42.0,5,40,1.9,1,2,right_to_left,1,off_ball_run,9,support,151106,M. Freeman,2,LB,57108,Y. Ryan,12,LM,2335,Gotham,9.33,21.38,1,wide_left,2,middle_third,False,18.24,21.35,1,wide_left,3,attacking_third,False,8_55,3493,3,drawing,0,0,24,2,finish,8,low_block,False,False,8.51,-0.19,1,forward,False,False,16.85,2,running,10.28,13.19,2.91,25.15,28.4,15.82,10.16,-5.66,27.85,24.6,-3.25,False,False,2,same_line,1,behind,17.11,16.59,10.45,4.31,3,center,2,middle_third,False,22.12,5.22,3,center,3,attacking_third,False,False,False,,False,False,0.0124,0.9312,0.6505,True,True,2,False,,,,True,7,8,1,True,True,
1_17,17,1850047,3495,3517,05:41.5,05:43.7,5,41,2.2,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,64101,Esther Gonzalez,19,CF,57108,Y. Ryan,12,LM,2335,Gotham,21.61,-3.09,3,center,3,attacking_third,False,33.37,1.52,3,center,3,attacking_third,False,8_55,3493,3,drawing,0,0,24,2,finish,8,low_block,False,False,12.66,21.41,1,forward,False,False,20.58,3,hsr,4.45,2.57,-1.88,27.04,35.71,5.43,2.34,-3.09,25.96,17.29,-8.67,True,True,2,same_line,2,same_line,8.75,6.78,18.94,5.24,3,center,3,attacking_third,False,31.13,7.92,3,center,3,attacking_third,False,False,False,,True,True,0.0524,0.6312,0.6871,True,True,2,False,,,,True,3,4,1,True,True,
1_18,18,1850047,3503,3526,05:42.3,05:44.6,5,42,2.3,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,151171,E. Stevens,16,LW,57108,Y. Ryan,12,LM,2335,Gotham,25.59,11.55,2,half_space_left,3,attacking_third,False,37.54,13.56,2,half_space_left,3,attacking_third,True,8_55,3493,3,drawing,0,0,24,2,finish,8,low_block,False,False,11.74,9.55,1,forward,False,False,18.8,2,running,4.44,1.12,-3.32,29.42,39.92,3.83,2.38,-1.45,23.58,13.08,-10.5,False,False,2,same_line,3,ahead,6.58,5.21,24.0,5.17,3,center,3,attacking_third,False,33.07,10.88,2,half_space_left,3,attacking_third,False,True,True,False,True,False,0.0231,0.7754,0.9781,True,True,2,False,,,,True,3,4,1,True,True,True
1_19,19,1850047,3543,3577,05:46.3,05:49.7,5,46,3.4,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,815777,M. Müller,8,RB,57100,M. Weaver,17,RW,1832,Portland Thorns,-39.18,-16.97,4,half_space_right,1,defensive_third,False,-22.6,-28.19,5,wide_right,1,defensive_third,False,8_57,3540,3,drawing,0,0,25,5,chaotic,5,chaotic,False,False,20.15,-34.09,1,forward,True,False,21.26,3,hsr,0.95,1.93,0.98,-7.39,-4.03,31.79,18.57,-13.22,60.39,57.03,-3.36,False,True,2,same_line,3,ahead,1.85,11.22,-37.34,-17.11,4,half_space_right,1,defensive_third,False,-32.24,-22.45,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0008,0.6775,0.8541,True,True,0,False,,,,True,6,7,1,True,False,
1_20,20,1850047,3606,3617,05:52.6,05:53.7,5,52,1.1,1,2,right_to_left,1,off_ball_run,4,dropping_off,22822,E. Sonnett,6,RCB,22820,T. Davidson,4,LCB,2335,Gotham,-4.56,10.02,2,half_space_left,2,middle_third,False,-8.57,12.59,2,half_space_left,2,middle_third,False,8_58,3608,3,drawing,0,0,26,1,create,9,medium_block,False,False,4.35,147.34,2,backward,False,False,15.55,2,running,9.54,13.11,3.57,30.5,27.63,35.06,36.2,1.14,22.5,25.37,2.87,False,False,1,behind,1,behind,20.74,19.31,0.56,30.12,1,wide_left,2,middle_third,False,-1.8,30.67,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0004,0.9978,0.9385,True,True,0,False,,,,True,10,10,0,True,True,True
1_21,21,1850047,3912,3932,06:23.2,06:25.2,6,23,2.0,1,1,left_to_right,1,off_ball_run,1,behind,42801,S. Smith,16,LW,22728,C. Sinclair,19,CF,1832,Portland Thorns,-3.81,-10.4,4,half_space_right,2,middle_third,False,2.96,-3.52,3,center,2,middle_third,False,8_63,3916,3,drawing,0,0,28,1,create,9,medium_block,False,False,9.75,45.46,3,sideway_left,False,True,16.82,2,running,4.2,3.75,-0.45,-0.88,1.62,2.93,-1.34,-4.27,53.88,51.38,-2.5,True,False,3,ahead,3,ahead,22.29,20.87,-19.67,5.26,3,center,1,defensive_third,False,-16.94,2.76,3,center,2,middle_third,False,False,False,,True,True,0.0296,0.3727,0.9096,True,True,2,False,False,False,True,True,0,2,2,True,True,
1_22,22,1850047,3924,3932,06:24.4,06:25.2,6,24,0.8,1,1,left_to_right,1,off_ball_run,9,support,22676,H. Sugita,9,LDM,22728,C. Sinclair,19,CF,1832,Portland Thorns,-23.82,3.53,3,center,1,defensive_third,False,-20.81,5.88,3,center,1,defensive_third,False,8_63,3916,3,drawing,0,0,28,1,create,9,medium_block,False,False,3.84,37.98,1,forward,False,False,17.25,2,running,4.58,5.24,0.67,0.55,1.62,24.37,22.43,-1.94,52.45,51.38,-1.07,False,False,1,behind,1,behind,6.51,4.97,-17.33,3.01,3,center,2,middle_third,False,-16.94,2.76,3,center,2,middle_third,False,False,False,,False,False,0.0025,0.9845,0.9196,True,False,2,False,,,,True,7,7,0,True,True,
1_23,23,1850047,3927,3946,06:24.7,06:26.6,6,24,1.9,1,1,left_to_right,1,off_ball_run,9,support,56164,R. Reyes,2,LB,22728,C. Sinclair,19,CF,1832,Portland Thorns,-24.63,10.6,2,half_space_left,1,defensive_third,False,-17.59,16.93,2,half_space_left,2,middle_third,False,8_63,3916,3,drawing,0,0,28,1,create,9,medium_block,False,False,9.04,41.96,1,forward,False,False,17.77,2,running,10.24,6.97,-3.28,1.06,2.22,25.69,19.81,-5.88,51.94,50.78,-1.16,False,False,1,behind,2,same_line,10.88,14.25,-17.05,2.79,3,center,2,middle_third,False,-14.83,2.95,3,center,2,middle_third,False,True,True,True,False,False,0.002,0.9918,0.8711,True,False,2,False,,,,True,7,7,0,True,True,True
1_24,24,1850047,3933,3958,06:25.3,06:27.8,6,25,2.5,1,1,left_to_right,1,off_ball_run,6,pulling_half_space,42801,S. Smith,16,LW,56164,R. Reyes,2,LB,1832,Portland Thorns,3.1,-3.1,3,center,2,middle_third,False,4.32,8.57,3,center,2,middle_third,False,8_64,3953,3,drawing,0,0,28,1,create,9,medium_block,False,False,11.51,84.03,3,sideway_left,False,False,17.08,2,running,4.06,2.71,-1.35,1.67,6.34,-1.43,2.02,3.45,51.33,46.66,-4.67,False,True,3,ahead,3,ahead,29.93,21.99,-22.45,12.48,2,half_space_left,1,defensive_third,False,-15.06,18.97,2,half_space_left,2,middle_third,False,False,False,,False,True,0.0107,0.5406,0.8165,True,True,1,False,,,,True,2,0,-2,True,True,
1_25,25,1850047,3933,3974,06:25.3,06:29.4,6,25,4.1,1,1,left_to_right,1,off_ball_run,7,pulling_wide,22676,H. Sugita,9,LDM,56164,R. Reyes,2,LB,1832,Portland Thorns,-20.45,6.28,3,center,1,defensive_third,False,-4.97,24.04,1,wide_left,2,middle_third,False,8_64,3953,3,drawing,0,0,28,1,create,9,medium_block,False,False,23.33,48.92,3,sideway_left,True,False,20.76,3,hsr,5.38,4.71,-0.68,1.67,12.03,22.12,17.0,-5.12,51.33,40.97,-10.36,False,False,2,same_line,3,ahead,6.51,9.69,-22.45,12.48,2,half_space_left,1,defensive_third,False,-13.77,19.98,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.003,0.926,0.9169,True,True,1,False,,,,True,6,7,1,True,True,True
1_26,26,1850047,3965,4005,06:28.5,06:32.5,6,28,4.0,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,22728,C. Sinclair,19,CF,22676,H. Sugita,9,LDM,1832,Portland Thorns,-7.81,5.76,3,center,2,middle_third,False,8.1,16.08,2,half_space_left,2,middle_third,False,8_65,3975,3,drawing,0,0,28,1,create,9,medium_block,False,False,19.36,32.97,1,forward,True,False,17.4,2,running,4.48,3.98,-0.5,9.34,20.63,17.15,12.53,-4.62,43.66,32.37,-11.29,True,True,2,same_line,3,ahead,14.42,16.89,-7.14,20.16,2,half_space_left,2,middle_third,False,1.04,31.42,1,wide_left,2,middle_third,False,False,False,,False,True,0.0101,0.2601,0.6531,True,False,1,False,,,,False,4,6,2,True,True,
1_27,27,1850047,3991,4005,06:31.1,06:32.5,6,31,1.4,1,1,left_to_right,1,off_ball_run,1,behind,42801,S. Smith,16,LW,22676,H. Sugita,9,LDM,1832,Portland Thorns,11.02,14.34,2,half_space_left,2,middle_third,False,18.32,14.56,2,half_space_left,3,attacking_third,False,8_65,3975,3,drawing,0,0,28,1,create,9,medium_block,False,False,7.32,1.73,1,forward,False,False,18.73,2,running,5.07,3.3,-1.77,14.95,20.63,3.93,2.31,-1.62,38.05,32.37,-5.68,True,True,3,ahead,3,ahead,19.26,24.14,-0.91,29.46,1,wide_left,2,middle_third,False,1.04,31.42,1,wide_left,2,middle_third,False,True,False,,True,True,0.026,0.2227,0.9243,True,False,1,False,True,False,False,True,2,2,0,True,True,
1_28,28,1850047,4278,4298,06:59.8,07:01.8,6,59,2.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,42754,L. Williams Biyendolo,17,RW,22822,E. Sonnett,6,RCB,2335,Gotham,10.07,-20.91,5,wide_right,2,middle_third,False,17.18,-26.55,5,wide_right,2,middle_third,False,8_71,4252,3,drawing,0,0,30,1,create,9,medium_block,False,False,9.1,-38.42,1,forward,False,False,16.3,2,running,2.77,3.84,1.07,14.81,18.87,4.74,1.69,-3.05,38.19,34.13,-4.06,True,False,3,ahead,3,ahead,22.33,21.62,-12.19,-19.14,4,half_space_right,2,middle_third,False,-3.23,-19.42,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0031,0.6701,0.6378,True,False,0,False,,,,True,4,4,0,True,True,
1_29,29,1850047,4457,4473,07:17.7,07:19.3,7,17,1.6,1,2,right_to_left,1,off_ball_run,5,overlap,57093,J. Carter,8,RB,22824,R. Lavelle,14,RM,2335,Gotham,11.43,-33.97,5,wide_right,2,middle_third,False,19.37,-33.5,5,wide_right,3,attacking_third,False,8_75,4459,3,drawing,0,0,32,1,create,9,medium_block,False,False,7.96,3.39,1,forward,False,False,17.83,2,running,5.1,3.68,-1.42,23.81,28.26,12.38,8.89,-3.49,29.19,24.74,-4.45,False,False,1,behind,2,same_line,8.73,6.94,15.07,-26.03,5,wide_right,2,middle_third,False,18.7,-26.59,5,wide_right,3,attacking_third,False,True,True,True,False,False,0.0022,0.8455,0.8383,True,True,0,False,,,,True,5,8,3,True,True,True
1_30,30,1850047,4615,4635,07:33.5,07:35.5,7,33,2.0,1,2,right_to_left,1,off_ball_run,9,support,22824,R. Lavelle,14,RM,151106,M. Freeman,2,LB,2335,Gotham,24.22,-5.93,3,center,3,attacking_third,False,29.98,0.74,3,center,3,attacking_third,False,8_79,4624,3,drawing,0,0,33,2,finish,8,low_block,False,False,8.93,49.19,3,sideway_left,False,False,16.03,2,running,2.79,4.29,1.5,37.95,40.14,13.73,10.16,-3.57,15.05,12.86,-2.19,True,True,1,behind,2,same_line,27.43,20.13,34.64,19.44,2,half_space_left,3,attacking_third,False,32.66,20.69,1,wide_left,3,attacking_third,False,False,False,,False,False,0.0142,0.7644,0.6306,True,False,0,False,,,,False,7,9,2,True,True,
