event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_10,10,1850047,1034,1052,01:35.4,01:37.2,1,35,1.8,1,2,right_to_left,8,player_possession,57108,Y. Ryan,12,LM,2335,Gotham,1.58,23.25,1,wide_left,2,middle_third,False,6.26,18.7,2,half_space_left,2,middle_third,False,3,drawing,0,0,6,2,False,False,True,False,3,False,1,create,9,medium_block,2,finish,8,low_block,9,medium_block,1,create,,,,,False,False,6.67,-44.19,1,forward,False,True,13.23,1,jogging,5.09,2.58,-2.51,19.8,20.67,18.22,14.41,-3.81,33.2,32.33,-0.87,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-116.72,4,sideway_right,8.07,1,short,1,successful,7_25,False,57093,J. Carter,8.0,RB,0.52,-8.29,3,center,2,middle_third,False,7.98,-15.51,4,half_space_right,2,middle_third,False,0.8647,False,0.002,False,5,0,1,0,0,1,3,0,0,5,0,2,4,1,3,4,4,True,424.0,3,False,False,False,,,,,27.59,2,medium,-102.01,4,sideway_right,25.19,2,medium,-119.52,4,sideway_right,False,7,6,1,7,7,0,True,True,True,True,False
8_11,11,1850047,1076,1103,01:39.6,01:42.3,1,39,2.7,1,2,right_to_left,8,player_possession,57093,J. Carter,8,RB,2335,Gotham,7.98,-15.51,4,half_space_right,2,middle_third,False,10.06,-24.6,5,wide_right,2,middle_third,False,3,drawing,0,0,7,1,False,False,True,True,1,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,9.28,-77.11,4,sideway_right,True,False,12.44,1,jogging,5.03,5.01,-0.02,24.07,31.55,16.09,21.49,5.4,28.93,21.45,-7.48,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-119.52,4,sideway_right,25.19,2,medium,1,successful,7_27,False,22822,E. Sonnett,6.0,RCB,0.94,-14.33,4,half_space_right,2,middle_third,False,2.82,-16.03,4,half_space_right,2,middle_third,False,0.9965,False,0.0011,False,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,5,True,424.0,3,False,False,False,,,,,13.73,1,short,131.61,3,sideway_left,14.87,1,short,130.83,3,sideway_left,False,9,10,-1,9,6,-3,True,True,True,True,False
8_12,12,1850047,1114,1130,01:43.4,01:45.0,1,43,1.6,1,2,right_to_left,8,player_possession,22822,E. Sonnett,6,RCB,2335,Gotham,2.82,-16.03,4,half_space_right,2,middle_third,False,3.04,-15.66,4,half_space_right,2,middle_third,False,3,drawing,0,0,8,1,False,False,False,True,3,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.62,59.26,3,sideway_left,,,1.4,1,jogging,12.79,12.54,-0.25,31.06,28.57,28.24,25.53,-2.71,21.94,24.43,2.49,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,130.83,3,sideway_left,14.87,1,short,1,successful,7_29,False,22820,T. Davidson,4.0,LCB,-2.29,4.69,3,center,2,middle_third,False,-2.02,5.66,3,center,2,middle_third,False,0.9987,False,0.0004,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,8,8,True,451.0,2,,False,False,,,,,21.04,2,medium,104.68,3,sideway_left,21.14,2,medium,97.69,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_13,13,1850047,1151,1159,01:47.1,01:47.9,1,47,0.8,1,2,right_to_left,8,player_possession,22820,T. Davidson,4,LCB,2335,Gotham,-2.02,5.66,3,center,2,middle_third,False,-1.69,5.83,3,center,2,middle_third,False,3,drawing,0,0,8,2,False,False,True,False,3,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.37,27.26,1,forward,,,1.68,1,jogging,10.53,8.49,-2.04,26.37,25.93,28.39,27.62,-0.77,26.63,27.07,0.44,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,97.69,3,sideway_left,21.14,2,medium,1,successful,7_31,False,22822,E. Sonnett,6.0,RCB,-1.28,-16.03,4,half_space_right,2,middle_third,False,-4.08,-14.06,4,half_space_right,2,middle_third,False,0.9987,False,0.0006,False,3,0,1,1,0,0,2,0,0,3,0,3,3,2,3,9,9,True,442.0,3,False,False,False,,,,,21.86,2,medium,-88.93,4,sideway_right,23.72,2,medium,-88.82,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_14,14,1850047,1175,1220,01:49.5,01:54.0,1,49,4.5,1,2,right_to_left,8,player_possession,22822,E. Sonnett,6,RCB,2335,Gotham,-4.08,-14.06,4,half_space_right,2,middle_third,False,9.11,-20.15,4,half_space_right,2,middle_third,False,3,drawing,0,0,9,1,False,False,False,True,3,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,14.19,-24.78,1,forward,False,False,11.56,1,jogging,12.36,2.22,-10.14,25.13,28.49,29.21,19.38,-9.83,27.87,24.51,-3.36,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-88.82,4,sideway_right,23.72,2,medium,1,successful,7_34,False,22824,R. Lavelle,14.0,RM,19.21,-22.62,5,wide_right,3,attacking_third,False,20.89,-24.57,5,wide_right,3,attacking_third,False,0.8248,False,0.0041,False,4,0,4,1,3,0,4,0,0,3,1,1,4,1,4,7,9,True,424.0,3,True,False,False,1,first,1,through,10.4,1,short,-13.74,1,forward,7.97,1,short,1.51,1,forward,True,9,6,3,9,10,1,True,True,True,True,False
8_15,15,1850047,1230,1238,01:55.0,01:55.8,1,55,0.8,1,2,right_to_left,8,player_possession,22824,R. Lavelle,14,RM,2335,Gotham,20.89,-24.57,5,wide_right,3,attacking_third,False,20.97,-25.98,5,wide_right,3,attacking_third,False,3,drawing,0,0,9,2,False,False,False,False,3,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,1.45,-86.75,4,sideway_right,,,6.47,1,jogging,2.67,1.15,-1.52,29.99,31.74,9.1,10.77,1.67,23.01,21.26,-1.75,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,1.51,1,forward,7.97,1,short,1,successful,7_38,False,57093,J. Carter,8.0,RB,18.01,-33.47,5,wide_right,3,attacking_third,False,20.93,-33.15,5,wide_right,3,attacking_third,False,0.9483,False,0.0033,False,2,0,1,0,0,1,1,0,0,1,1,2,2,1,1,3,3,True,424.0,3,False,False,False,,,,,8.05,1,short,-111.56,4,sideway_right,7.67,1,short,-112.38,4,sideway_right,False,6,6,0,6,6,0,True,True,True,True,False
8_16,16,1850047,1247,1324,01:56.7,02:04.4,1,56,7.7,1,2,right_to_left,8,player_possession,57093,J. Carter,8,RB,2335,Gotham,20.93,-33.15,5,wide_right,3,attacking_third,False,35.63,-32.59,5,wide_right,3,attacking_third,False,3,drawing,0,0,9,3,False,True,True,False,3,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,14.63,2.18,1,forward,False,False,6.13,1,jogging,4.63,4.39,-0.24,33.98,42.73,13.05,7.1,-5.95,19.02,10.27,-8.75,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-112.38,4,sideway_right,7.67,1,short,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,2,1,0,2,0,2,2,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,True,False,True,True,False
8_17,17,1850047,1343,1355,02:06.3,02:07.5,2,6,1.2,1,1,left_to_right,8,player_possession,22676,H. Sugita,9,LDM,1832,Portland Thorns,-43.05,26.97,1,wide_left,1,defensive_third,False,-46.79,26.93,1,wide_left,1,defensive_third,False,3,drawing,0,0,10,1,True,False,False,True,2,True,0,build_up,10,high_block,5,chaotic,5,chaotic,8,low_block,2,finish,,,,,False,False,3.75,-179.39,2,backward,False,False,11.16,1,jogging,2.0,1.15,-0.84,-6.41,-6.47,36.64,40.32,3.68,59.41,59.47,0.06,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_42,,56164,R. Reyes,2.0,LB,-43.5,25.23,1,wide_left,1,defensive_third,False,,,,,,,,0.8762,False,0.0005,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,7,False,,,,,,,,,,3.7,1,short,-27.33,1,forward,,,,,,,True,10,9,1,10,10,0,True,True,False,True,False
8_18,18,1850047,1361,1391,02:08.1,02:11.1,2,8,3.0,1,1,left_to_right,8,player_possession,22676,H. Sugita,9,LDM,1832,Portland Thorns,-47.57,26.67,1,wide_left,1,defensive_third,False,-50.07,27.0,1,wide_left,1,defensive_third,False,3,drawing,0,0,10,2,False,True,True,False,2,True,0,build_up,10,high_block,5,chaotic,5,chaotic,8,low_block,2,finish,,,,,False,False,5.24,172.48,2,backward,False,False,6.26,1,jogging,1.21,1.61,0.4,-6.6,-7.16,40.97,42.91,1.94,59.6,60.16,0.56,False,False,3,keep_possession,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_46,,42801,S. Smith,16.0,LW,-28.4,31.93,1,wide_left,1,defensive_third,False,,,,,,,,0.4566,True,0.0002,False,4,0,0,0,0,0,3,0,0,2,2,2,3,1,4,9,9,False,,,,,,,,,,22.22,2,medium,12.82,1,forward,,,,,,,True,10,4,6,10,10,0,True,True,,True,False
8_19,19,1850047,1402,1421,02:12.2,02:14.1,2,12,1.9,1,2,right_to_left,8,player_possession,57093,J. Carter,8,RB,2335,Gotham,38.79,-29.13,5,wide_right,3,attacking_third,False,40.78,-27.86,5,wide_right,3,attacking_third,False,3,drawing,0,0,11,1,True,True,True,True,1,True,5,chaotic,5,chaotic,9,medium_block,1,create,10,high_block,0,build_up,,,,,False,False,2.35,32.55,1,forward,False,False,4.45,1,jogging,9.6,2.95,-6.65,49.99,45.92,11.2,5.14,-6.06,3.01,7.08,4.07,True,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_51,,151171,E. Stevens,16.0,LW,44.72,-0.86,3,center,3,attacking_third,True,,,,,,,,0.233,True,0.0508,True,5,0,0,0,0,0,3,1,0,4,0,5,4,2,3,3,3,False,,,,,,,,,,27.29,2,medium,81.7,3,sideway_left,,,,,,,True,6,3,3,6,6,0,True,True,True,True,False
8_20,20,1850047,2109,2170,03:22.9,03:29.0,3,22,6.1,1,1,left_to_right,8,player_possession,151090,S. Hogan,1,GK,1832,Portland Thorns,-30.12,-8.56,3,center,1,defensive_third,False,-20.08,-10.56,4,half_space_right,1,defensive_third,False,3,drawing,0,0,13,1,True,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,10.4,-11.27,1,forward,False,False,6.42,1,jogging,34.17,17.62,-16.55,16.01,21.06,46.13,41.14,-4.99,36.99,31.94,-5.05,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_53,True,57100,M. Weaver,17.0,RW,18.19,-16.22,4,half_space_right,3,attacking_third,False,19.35,-16.25,4,half_space_right,3,attacking_third,False,0.7418,False,0.0016,False,5,0,4,0,4,0,5,0,0,5,0,2,4,2,5,10,10,True,451.0,2,,False,False,,,,,38.69,3,long,-8.41,1,forward,43.29,3,long,-10.23,1,forward,True,10,5,5,10,10,0,True,True,True,True,False
