event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_10,10,1850047,358,359,00:27.8,00:27.9,0,27,0.1,1,2,right_to_left,7,passing_option,151106,M. Freeman,2,LB,151171,E. Stevens,16,LW,2335,Gotham,-7.25,26.57,1,wide_left,2,middle_third,False,-7.25,26.95,1,wide_left,2,middle_third,False,8_5,358,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,1.57,87.36,3,sideway_left,False,False,14.04,1,jogging,2.75,2.92,0.16,18.27,18.33,25.52,25.58,0.06,34.73,34.67,-0.06,False,False,,False,,,,,,,,,,,,,,,,10.02,1,short,-178.57,2,backward,,,,,,,False,6,8,-2,1,behind,1,behind,10.02,9.97,2.77,26.82,1,wide_left,2,middle_third,False,2.72,27.18,1,wide_left,2,middle_third,False,False,False,,False,False,0.0006,0.8856,0.6412,True,358,True,2,False,True,True,,False
7_11,11,1850047,358,374,00:27.8,00:29.4,0,27,1.6,1,2,right_to_left,7,passing_option,57120,N. Martin,10,DM,151171,E. Stevens,16,LW,2335,Gotham,-3.38,16.0,2,half_space_left,2,middle_third,False,-2.76,21.61,1,wide_left,2,middle_third,False,8_5,358,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,5.68,83.69,3,sideway_left,True,False,12.72,1,jogging,7.26,7.72,0.46,18.27,19.82,21.65,22.58,0.93,34.73,33.18,-1.55,True,True,,False,,,,,,,,,,,,,,,,12.45,1,short,-119.61,4,sideway_right,,,,,,,False,6,7,-1,1,behind,1,behind,12.45,12.38,2.77,26.82,1,wide_left,2,middle_third,False,4.81,31.4,1,wide_left,2,middle_third,False,False,False,,False,False,0.0016,0.8542,0.8648,True,358,True,2,False,True,True,,False
7_12,12,1850047,364,374,00:28.4,00:29.4,0,28,1.0,1,2,right_to_left,7,passing_option,64101,Esther Gonzalez,19,CF,151171,E. Stevens,16,LW,2335,Gotham,18.1,11.85,2,half_space_left,3,attacking_third,False,18.92,14.4,2,half_space_left,3,attacking_third,False,8_5,358,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,2.68,72.17,3,sideway_left,False,False,9.62,1,jogging,4.6,4.22,-0.38,18.68,19.82,0.58,0.9,0.32,34.32,33.18,-1.14,True,True,,False,,,,,,,,,,,,,,,,22.09,2,medium,-50.31,4,sideway_right,,,,,,,True,6,3,3,3,ahead,3,ahead,22.93,22.09,2.85,28.97,1,wide_left,2,middle_third,False,4.81,31.4,1,wide_left,2,middle_third,False,False,False,,False,True,0.0119,0.5992,0.7353,True,374,False,2,False,True,True,,False
7_13,13,1850047,576,577,00:49.6,00:49.7,0,49,0.1,1,1,left_to_right,7,passing_option,815777,M. Müller,8,RB,57110,K. Hubly,6,RCB,1832,Portland Thorns,-31.5,-22.19,5,wide_right,1,defensive_third,False,-31.7,-22.16,5,wide_right,1,defensive_third,False,8_7,576,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,1.01,166.08,2,backward,False,False,8.66,1,jogging,4.73,4.49,-0.24,3.29,3.12,34.79,34.82,0.03,49.71,49.88,0.17,False,False,,False,,,,,,,,,,,,,,,,6.29,1,short,-81.12,4,sideway_right,,,,,,,False,8,8,0,2,same_line,2,same_line,6.29,6.31,-32.47,-15.98,4,half_space_right,1,defensive_third,False,-32.54,-15.91,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0002,0.8012,0.6069,True,576,True,4,True,True,True,,False
7_14,14,1850047,576,582,00:49.6,00:50.2,0,49,0.6,1,1,left_to_right,7,passing_option,22676,H. Sugita,9,LDM,57110,K. Hubly,6,RCB,1832,Portland Thorns,-33.58,-7.81,3,center,1,defensive_third,False,-34.34,-8.13,3,center,1,defensive_third,False,8_7,576,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,0.83,-157.17,2,backward,False,False,5.02,1,jogging,5.89,5.18,-0.7,3.29,2.32,36.87,36.66,-0.21,49.71,50.68,0.97,True,True,,False,,,,,,,,,,,,,,,,8.02,1,short,100.27,3,sideway_left,,,,,,,False,8,8,0,2,same_line,2,same_line,8.25,7.63,-32.47,-15.98,4,half_space_right,1,defensive_third,False,-32.73,-15.59,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0001,0.9405,0.8697,True,578,True,4,True,True,True,,False
7_15,15,1850047,580,582,00:50.0,00:50.2,0,50,0.2,1,1,left_to_right,7,passing_option,42801,S. Smith,16,LW,57110,K. Hubly,6,RCB,1832,Portland Thorns,-8.7,1.62,3,center,2,middle_third,False,-8.85,1.71,3,center,2,middle_third,False,8_7,576,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,0.4,152.9,2,backward,False,False,,,,1.61,7.38,5.78,2.62,2.32,11.32,11.17,-0.15,50.38,50.68,0.3,True,True,True,False,,,,,,,,,,,,,,,,29.49,2,medium,35.92,1,forward,28.42,2,medium,27.97,1,forward,True,8,2,6,3,ahead,3,ahead,29.57,29.49,-32.67,-15.7,4,half_space_right,1,defensive_third,False,-32.73,-15.59,4,half_space_right,1,defensive_third,False,True,True,True,False,True,0.0017,0.5428,0.1365,False,582,False,4,False,True,True,False,True
7_16,16,1850047,582,582,00:50.2,00:50.2,0,50,0.0,1,1,left_to_right,7,passing_option,22733,J. Fleming,15,AM,57110,K. Hubly,6,RCB,1832,Portland Thorns,-12.59,-17.75,4,half_space_right,2,middle_third,False,-12.59,-17.75,4,half_space_right,2,middle_third,False,8_7,576,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,0.0,161.8,2,backward,False,False,5.54,1,jogging,6.06,6.06,0.0,2.32,2.32,14.91,14.91,0.0,50.68,50.68,0.0,True,True,,False,,,,,,,,,,,,,,,,20.26,2,medium,-6.12,1,forward,,,,,,,True,8,5,3,3,ahead,3,ahead,20.26,20.26,-32.73,-15.59,4,half_space_right,1,defensive_third,False,-32.73,-15.59,4,half_space_right,1,defensive_third,False,False,False,,False,True,0.0009,0.5811,0.6154,True,582,False,4,True,True,True,,False
7_17,17,1850047,582,582,00:50.2,00:50.2,0,50,0.0,1,1,left_to_right,7,passing_option,57100,M. Weaver,17,RW,57110,K. Hubly,6,RCB,1832,Portland Thorns,-16.65,-24.87,5,wide_right,2,middle_third,False,-16.65,-24.87,5,wide_right,2,middle_third,False,8_7,576,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,0.0,150.68,2,backward,False,False,6.03,1,jogging,9.92,9.92,0.0,2.32,2.32,18.97,18.97,0.0,50.68,50.68,0.0,True,True,,False,,,,,,,,,,,,,,,,18.57,2,medium,-29.99,1,forward,,,,,,,True,8,5,3,3,ahead,3,ahead,18.57,18.57,-32.73,-15.59,4,half_space_right,1,defensive_third,False,-32.73,-15.59,4,half_space_right,1,defensive_third,False,False,False,,False,True,0.0005,0.6456,0.6427,True,582,False,4,True,True,True,,False
7_18,18,1850047,605,616,00:52.5,00:53.6,0,52,1.1,1,1,left_to_right,7,passing_option,22728,C. Sinclair,19,CF,42801,S. Smith,16,LW,1832,Portland Thorns,-2.67,-9.77,4,half_space_right,2,middle_third,False,-3.34,-6.19,3,center,2,middle_third,False,8_8,605,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,3.31,100.6,3,sideway_left,False,True,,,,4.02,4.19,0.17,0.37,-0.11,3.04,3.23,0.19,52.63,53.11,0.48,True,True,,False,,,,,,,,,,,,,,,,15.67,2,medium,-69.69,4,sideway_right,,,,,,,True,2,2,0,3,ahead,3,ahead,16.36,15.26,-8.93,5.35,3,center,2,middle_third,False,-8.25,8.26,3,center,2,middle_third,False,False,False,,False,True,0.0075,0.3379,0.8928,True,612,True,0,False,False,False,,True
7_19,19,1850047,986,992,01:30.6,01:31.2,1,30,0.6,1,2,right_to_left,7,passing_option,22824,R. Lavelle,14,RM,151171,E. Stevens,16,LW,2335,Gotham,3.16,8.65,3,center,2,middle_third,False,6.14,8.88,3,center,2,middle_third,False,8_9,986,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,6,1,create,9,medium_block,False,False,2.99,4.41,1,forward,False,False,,,,6.32,6.64,0.32,11.26,13.89,8.1,7.75,-0.35,41.74,39.11,-2.63,True,True,,True,433.0,3,False,,,True,1,through,False,,,2,second_last,1,through,22.87,2,medium,-61.4,4,sideway_right,,,,,,,True,7,4,3,3,ahead,3,ahead,22.33,22.96,-6.99,28.54,1,wide_left,2,middle_third,False,-4.95,28.98,1,wide_left,2,middle_third,False,False,False,,False,True,0.0152,0.3443,0.6027,True,991,True,1,False,True,True,,True
7_20,20,1850047,986,1013,01:30.6,01:33.3,1,30,2.7,1,2,right_to_left,7,passing_option,64101,Esther Gonzalez,19,CF,151171,E. Stevens,16,LW,2335,Gotham,4.07,20.78,1,wide_left,2,middle_third,False,18.42,24.97,1,wide_left,3,attacking_third,False,8_9,986,1_1,8,run_ahead_of_the_ball,3,drawing,0,0,6,1,create,9,medium_block,False,False,14.56,16.28,1,forward,False,False,,,,3.05,2.97,-0.09,11.26,19.67,7.19,1.25,-5.94,41.74,33.33,-8.41,True,False,,True,433.0,3,False,,,True,1,through,True,2,around,3,last,2,around,17.7,2,medium,-15.6,1,forward,,,,,,,True,7,2,5,3,ahead,3,ahead,13.51,18.59,-6.99,28.54,1,wide_left,2,middle_third,False,0.29,29.08,1,wide_left,2,middle_third,False,False,False,,False,True,0.0102,0.455,0.802,True,1008,True,2,False,True,True,,True
7_21,21,1850047,1003,1026,01:32.3,01:34.6,1,32,2.3,1,2,right_to_left,7,passing_option,57108,Y. Ryan,12,LM,151171,E. Stevens,16,LW,2335,Gotham,-4.48,21.91,1,wide_left,2,middle_third,False,0.04,23.49,1,wide_left,2,middle_third,False,8_9,986,,,,3,drawing,0,0,6,1,create,9,medium_block,False,False,4.64,19.27,1,forward,False,False,,,,8.07,5.09,-2.97,17.69,20.09,22.17,20.05,-2.12,35.31,32.91,-2.4,True,True,False,True,433.0,3,False,,,False,,,False,,,,,,,6.68,1,short,-110.42,4,sideway_right,8.07,1,short,-116.72,4,sideway_right,False,7,7,0,2,same_line,2,same_line,7.67,6.68,-1.81,29.1,1,wide_left,2,middle_third,False,2.37,29.75,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0022,0.9882,0.9915,True,1026,False,1,True,True,True,True,True
7_22,22,1850047,1034,1043,01:35.4,01:36.3,1,35,0.9,1,2,right_to_left,7,passing_option,151171,E. Stevens,16,LW,57108,Y. Ryan,12,LM,2335,Gotham,3.67,30.7,1,wide_left,2,middle_third,False,6.67,31.54,1,wide_left,2,middle_third,False,8_10,1034,,,,3,drawing,0,0,6,1,create,9,medium_block,False,False,2.76,15.64,1,forward,False,False,12.58,1,jogging,2.73,5.89,3.16,19.8,20.18,16.13,13.51,-2.62,33.2,32.82,-0.38,False,False,,True,424.0,3,False,,,False,,,False,,,,,,,9.94,1,short,76.09,3,sideway_left,,,,,,,False,7,6,1,2,same_line,2,same_line,7.74,10.23,1.58,23.25,1,wide_left,2,middle_third,False,4.16,21.62,1,wide_left,2,middle_third,False,False,False,,False,False,0.0033,0.7982,0.6325,True,1042,True,2,False,True,True,,False
7_23,23,1850047,1036,1048,01:35.6,01:36.8,1,35,1.2,1,2,right_to_left,7,passing_option,64101,Esther Gonzalez,19,CF,57108,Y. Ryan,12,LM,2335,Gotham,21.11,25.42,1,wide_left,3,attacking_third,False,20.63,23.77,1,wide_left,3,attacking_third,False,8_10,1034,,,,3,drawing,0,0,6,1,create,9,medium_block,False,False,1.73,-106.22,4,sideway_right,False,False,5.7,1,jogging,3.94,3.98,0.03,19.71,20.74,-1.4,0.11,1.51,33.29,32.26,-1.03,False,False,,True,424.0,3,False,,,True,2,around,True,1,through,3,last,1,through,16.97,2,medium,9.94,1,forward,,,,,,,True,7,0,7,3,ahead,3,ahead,19.17,15.69,2.09,23.01,1,wide_left,2,middle_third,False,5.38,20.06,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0132,0.6935,0.7179,True,1043,True,4,True,True,True,,False
7_24,24,1850047,1043,1052,01:36.3,01:37.2,1,36,0.9,1,2,right_to_left,7,passing_option,42754,L. Williams Biyendolo,17,RW,57108,Y. Ryan,12,LM,2335,Gotham,15.47,-6.59,3,center,2,middle_third,False,13.52,-6.35,3,center,2,middle_third,False,8_10,1034,,,,3,drawing,0,0,6,1,create,9,medium_block,False,False,1.86,172.98,2,backward,False,False,8.56,1,jogging,6.26,7.74,1.47,20.18,20.67,4.71,7.15,2.44,32.82,32.33,-0.49,False,False,,True,424.0,3,False,,,False,,,False,,,,,,,27.27,2,medium,-72.61,4,sideway_right,,,,,,,True,7,4,3,3,ahead,3,ahead,30.39,26.08,4.16,21.62,1,wide_left,2,middle_third,False,6.26,18.7,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0059,0.9865,0.9696,True,1050,False,4,True,True,True,,False
7_25,25,1850047,1050,1052,01:37.0,01:37.2,1,37,0.2,1,2,right_to_left,7,passing_option,57093,J. Carter,8,RB,57108,Y. Ryan,12,LM,2335,Gotham,-0.14,-8.32,3,center,2,middle_third,False,0.52,-8.29,3,center,2,middle_third,False,8_10,1034,,,,3,drawing,0,0,6,1,create,9,medium_block,False,False,1.3,3.51,1,forward,False,False,11.78,1,jogging,3.04,5.03,1.99,20.79,20.67,20.93,20.15,-0.78,32.21,32.33,0.12,False,False,False,True,424.0,3,False,,,False,,,False,,,,,,,27.59,2,medium,-102.01,4,sideway_right,25.19,2,medium,-119.52,4,sideway_right,False,7,6,1,1,behind,1,behind,28.32,27.59,5.81,19.37,2,half_space_left,2,middle_third,False,6.26,18.7,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.002,0.8647,0.5175,False,1052,False,3,False,True,True,True,False
