event_id,player_in_possession_id,player_in_possession_name,player_id,player_name,frame_start,x_start,y_start,player_in_possession_x_start,player_in_possession_y_start,pass_distance,interplayer_distance,interplayer_angle,trajectory_angle,pass_angle,n_opponents_ahead_pass_reception,n_opponents_bypassed,delta_to_last_defensive_line_start,separation_start,defensive_structure,inside_defensive_shape_end,dangerous,difficult_pass_target,risk_score,team_id,team_class
7_54,119153,T. Rodman,59727,C. Krueger,1274,13.38,-22.98,26.92,-30.54,12.92,12.53,172.99,-77.03,167.25,9,-3,20.63,7.08,,False,False,False,70.00200000000001,2333,Team 1
7_58,59727,C. Krueger,149990,T. McKeown,1316,0.08,-21.63,12.83,-30.68,7.35,11.76,164.01,-112.87,151.13,10,0,35.7,13.58,,False,False,False,82.14,2333,Team 1
7_61,149990,T. McKeown,57072,E. Morgan,1348,-3.45,-2.7,-1.34,-22.48,11.4,14.9,105.33,-177.15,96.55,10,0,31.63,17.42,424.0,False,False,False,75.65400000000001,2333,Team 1
7_64,57072,E. Morgan,815172,H. Stainbrook,1379,8.76,-2.53,-5.05,-1.24,14.47,13.87,-5.34,131.79,-10.91,8,2,15.03,5.01,541.0,True,False,False,48.657999999999994,2333,Team 1
7_67,815172,H. Stainbrook,815174,M. Morris,1402,14.5,8.32,3.4,1.96,12.29,11.16,16.24,111.38,-7.76,4,4,7.22,4.62,4141.0,True,False,False,37.911,2333,Team 1
7_76,156498,R. Hill,22402,A. Oshoala,1874,11.1,-32.06,14.4,-28.28,19.12,5.02,-131.12,-27.03,-149.45,2,1,11.25,1.36,,False,False,True,51.849000000000004,3485,Team 2
7_79,22402,A. Oshoala,62447,R. Kundananji,1909,31.25,-12.43,31.55,-31.26,17.52,18.83,90.91,19.71,104.21,3,-1,2.96,2.97,,True,True,True,41.625,3485,Team 2
7_86,57072,E. Morgan,149990,T. McKeown,2288,-44.78,-11.23,-45.69,10.87,21.09,21.39,-91.07,-6.72,-98.37,10,0,47.27,25.63,4141.0,False,False,False,66.452,2333,Team 1
7_88,149990,T. McKeown,59727,C. Krueger,2357,-23.56,-28.25,-31.08,-14.68,10.92,13.09,-67.49,-39.86,-53.91,10,0,27.05,15.88,424.0,False,False,False,51.751,2333,Team 1
7_89,59727,C. Krueger,149990,T. McKeown,2396,-27.93,-21.15,-21.01,-30.57,12.6,11.69,126.3,-128.66,127.45,10,0,31.72,14.49,424.0,False,False,False,76.983,2333,Team 1
7_98,149990,T. McKeown,119153,T. Rodman,2593,5.58,-30.47,-9.12,-23.57,16.35,16.24,-25.14,-152.18,-12.72,5,5,9.52,7.47,424.0,False,False,False,46.675000000000004,2333,Team 1
7_105,149991,D. Bailey,151607,A. Malonson,2661,-15.46,19.35,-17.73,9.65,10.21,9.96,76.83,-90.89,77.09,5,1,18.36,3.62,,True,False,False,51.5,3485,Team 2
7_111,149990,T. McKeown,62526,A. Kingsbury,2707,-40.4,-3.84,-18.41,-14.61,15.18,14.57,128.25,-169.12,99.71,10,0,55.21,23.4,,False,False,False,89.18700000000001,2333,Team 1
7_115,22730,G. Carle,62527,A. Hatch,2813,-13.64,-3.17,-33.68,5.54,15.71,19.14,-21.39,119.1,-37.06,4,5,10.65,2.95,,True,False,True,49.203,2333,Team 1
7_120,62527,A. Hatch,815170,H. Hershfelt,2854,-24.66,-0.15,-19.26,-0.48,5.89,5.41,176.5,-40.28,132.8,6,-2,21.06,3.92,,True,False,False,59.47100000000001,2333,Team 1
7_122,815170,H. Hershfelt,59727,C. Krueger,2866,-28.62,-10.45,-24.13,-3.44,12.68,8.32,-122.64,-37.67,130.65,10,-4,25.76,4.43,,False,False,False,60.894,2333,Team 1
7_128,59727,C. Krueger,149990,T. McKeown,2917,-33.13,-14.43,-26.78,-32.14,17.65,17.09,119.72,-99.95,125.31,10,-1,37.13,8.94,424.0,False,False,False,77.07000000000001,2333,Team 1
7_131,149990,T. McKeown,22730,G. Carle,2957,-17.73,15.95,-31.78,-15.55,32.54,35.54,65.92,37.24,67.73,6,4,19.84,14.04,424.0,False,False,False,53.963,2333,Team 1
7_136,149991,D. Bailey,151104,C. Dydasco,3017,3.11,-20.97,3.75,-9.41,7.03,9.66,-85.78,-80.42,-90.41,7,0,20.09,5.32,,False,False,False,52.751000000000005,3485,Team 2
7_137,151104,C. Dydasco,149991,D. Bailey,3035,3.42,-15.48,4.89,-23.82,9.63,8.58,90.4,-5.42,100.96,6,1,16.37,5.0,,True,False,False,47.252,3485,Team 2
7_145,815172,H. Stainbrook,57072,E. Morgan,3264,-35.56,15.9,-28.93,17.49,5.99,6.77,-170.05,176.91,166.38,10,-3,34.2,7.26,,False,False,False,86.279,2333,Team 1
7_146,57072,E. Morgan,62526,A. Kingsbury,3282,-48.43,2.53,-39.53,13.4,11.54,14.05,-129.31,-66.8,-119.14,10,0,46.92,17.25,,False,False,False,76.997,2333,Team 1
7_147,62526,A. Kingsbury,57072,E. Morgan,3300,-42.81,12.61,-47.93,1.7,16.71,17.02,34.2,-9.63,34.15,10,0,41.5,14.0,424.0,False,False,False,52.761,2333,Team 1
7_151,57072,E. Morgan,22730,G. Carle,3407,-18.33,26.12,-28.65,10.33,15.87,16.94,69.8,-174.39,62.32,10,0,22.78,8.49,424.0,False,False,False,67.104,2333,Team 1
7_153,22730,G. Carle,57072,E. Morgan,3448,-27.33,11.91,-20.56,26.45,15.77,15.56,-127.85,90.4,-132.1,10,0,32.7,14.87,424.0,False,False,False,75.14200000000001,2333,Team 1
7_155,57072,E. Morgan,149990,T. McKeown,3484,-25.44,-12.52,-26.47,15.18,21.77,25.13,-87.65,4.53,-97.36,10,0,30.03,19.51,424.0,False,False,False,58.598,2333,Team 1
7_158,149990,T. McKeown,119153,T. Rodman,3515,2.14,-31.69,-20.38,-14.82,18.43,26.32,-28.98,-4.1,-52.12,0,10,1.94,13.8,424.0,False,False,True,31.758999999999997,2333,Team 1
7_166,22402,A. Oshoala,149932,K. Pickett,3920,-21.58,-25.81,-9.51,-27.86,13.39,12.24,170.36,50.87,170.59,7,-4,25.85,0.8,,True,False,True,70.46400000000001,3485,Team 2
7_171,149932,K. Pickett,156498,R. Hill,3932,-11.91,-31.73,-20.0,-25.02,10.33,10.51,-39.67,-29.74,-43.27,6,1,17.45,1.15,,True,False,False,40.362,3485,Team 2
7_184,151607,A. Malonson,57105,E. Menges,4070,-16.96,20.8,-3.79,16.49,14.49,13.73,160.56,13.19,164.76,10,-3,31.01,12.82,424.0,False,False,False,68.63900000000001,3485,Team 2
7_185,57105,E. Menges,22815,A. Dahlkemper,4088,-19.86,-3.07,-16.51,19.44,15.19,19.21,-103.49,-147.38,-104.72,10,0,33.15,11.96,442.0,False,False,False,76.299,3485,Team 2
7_186,22815,A. Dahlkemper,57105,E. Menges,4118,-17.75,10.5,-23.04,-5.85,17.56,17.1,79.11,8.43,87.65,10,0,30.89,13.56,442.0,False,False,False,57.52,3485,Team 2
7_188,57105,E. Menges,22815,A. Dahlkemper,4160,-16.62,-6.65,-14.5,15.64,17.85,21.29,-96.93,-56.67,-98.67,10,0,30.8,12.78,442.0,False,False,False,65.42600000000002,3485,Team 2
7_194,22402,A. Oshoala,156498,R. Hill,4404,38.04,-31.46,35.73,-24.23,11.28,7.59,-72.28,-78.31,-72.88,0,4,2.3,6.8,,False,False,False,33.521,3485,Team 2
7_196,156498,R. Hill,149952,T. Boade,4433,35.54,0.71,44.97,-30.4,31.23,32.85,106.57,51.84,108.93,4,-3,9.22,8.29,,True,True,True,52.05500000000001,3485,Team 2
7_199,57072,E. Morgan,149990,T. McKeown,4670,-28.82,-9.98,-25.43,9.84,19.89,19.36,-95.69,-34.28,-95.16,10,0,32.76,13.86,424.0,False,False,False,64.088,2333,Team 1
7_202,149990,T. McKeown,57072,E. Morgan,4725,-24.17,7.99,-24.02,-15.53,21.75,22.41,92.99,-120.1,94.69,10,0,31.21,14.25,424.0,False,False,False,72.058,2333,Team 1
7_205,57072,E. Morgan,149990,T. McKeown,4775,-20.67,-13.0,-21.79,7.74,16.3,16.83,-85.54,-0.21,-87.19,10,0,29.12,14.21,424.0,False,False,False,55.902,2333,Team 1
7_206,149990,T. McKeown,59727,C. Krueger,4810,-7.24,-29.61,-15.76,-15.3,10.96,14.94,-57.94,-60.43,-45.81,9,1,17.52,11.15,451.0,False,False,False,47.736000000000004,2333,Team 1
7_211,59727,C. Krueger,815170,H. Hershfelt,4837,-3.63,-17.21,-4.2,-33.38,13.43,13.91,87.9,-88.24,84.27,8,0,16.25,1.87,451.0,True,False,False,57.82099999999999,2333,Team 1
7_214,815170,H. Hershfelt,815173,C. Brown,4849,4.6,-25.66,-3.29,-23.08,7.33,8.3,-18.11,-120.38,1.09,4,4,7.94,2.89,451.0,True,False,False,37.54899999999999,2333,Team 1
7_215,815173,C. Brown,119153,T. Rodman,4856,12.37,-34.02,4.1,-27.03,8.81,10.93,-31.38,8.46,-29.83,2,3,-0.22,3.71,451.0,False,False,True,21.977999999999998,2333,Team 1
7_219,62527,A. Hatch,119153,T. Rodman,5003,35.6,-31.11,42.58,-30.92,7.64,7.88,113.96,24.14,108.32,0,1,7.16,3.88,,True,False,True,37.738,2333,Team 1
7_223,62527,A. Hatch,59727,C. Krueger,5051,35.58,-30.05,47.3,-31.49,5.39,8.31,179.38,156.8,171.67,8,-3,15.11,9.07,,False,False,False,71.643,2333,Team 1
7_227,59727,C. Krueger,815174,M. Morris,5082,40.48,4.27,31.85,-27.84,32.41,33.34,73.6,56.31,70.42,0,8,3.18,1.74,,False,True,True,50.498000000000005,2333,Team 1
7_229,151104,C. Dydasco,149932,K. Pickett,5271,-41.25,-19.9,-43.35,-23.67,4.86,4.32,60.88,-150.26,56.93,8,1,31.42,3.07,,True,False,True,67.361,3485,Team 2
7_230,149932,K. Pickett,149991,D. Bailey,5277,-37.86,-20.37,-41.32,-19.41,5.15,4.61,-13.16,17.1,-23.08,6,3,28.11,3.37,,True,False,False,40.76,3485,Team 2
7_236,149991,D. Bailey,149952,T. Boade,5309,-29.69,-7.11,-30.15,-19.63,13.3,13.36,90.09,32.7,133.84,5,0,22.04,9.93,,True,False,False,52.687000000000005,3485,Team 2
7_241,57072,E. Morgan,815170,H. Hershfelt,5407,-17.48,-2.23,-22.05,3.21,7.37,7.1,-49.97,174.29,-50.01,8,2,25.34,6.01,4132.0,True,False,False,64.106,2333,Team 1
7_245,815170,H. Hershfelt,59727,C. Krueger,5420,-18.97,-13.61,-17.82,-2.8,10.41,11.1,-95.74,-74.91,-111.64,9,-1,25.29,6.85,442.0,False,False,False,61.127,2333,Team 1
7_247,59727,C. Krueger,119153,T. Rodman,5436,2.38,-29.44,-16.46,-17.97,13.36,23.52,-22.1,-23.81,-31.19,1,8,6.26,7.74,442.0,False,False,False,29.299999999999997,2333,Team 1
7_250,151607,A. Malonson,57139,K. Rowland,5511,-50.16,2.46,-36.25,19.86,22.21,20.45,-128.79,47.6,-132.28,10,-1,57.71,18.51,,False,False,False,83.183,3485,Team 2
7_254,57139,K. Rowland,151104,C. Dydasco,5571,-32.77,-16.67,-48.09,-2.02,21.74,21.57,-44.06,-61.8,-40.71,6,4,34.83,3.76,424.0,False,False,False,57.842,3485,Team 2
7_261,149991,D. Bailey,22815,A. Dahlkemper,5662,-26.06,-15.83,-16.81,-15.8,7.08,7.33,-168.03,-54.05,-161.82,10,-3,34.79,3.41,,False,False,False,74.727,3485,Team 2
7_262,22815,A. Dahlkemper,156498,R. Hill,5678,-2.6,-30.81,-23.5,-19.37,20.42,24.06,-12.04,3.54,-17.58,0,8,11.22,3.96,424.0,False,False,True,30.759999999999998,3485,Team 2
7_270,149990,T. McKeown,59727,C. Krueger,6178,-33.44,-19.1,-47.19,-5.35,12.29,17.03,-56.69,-64.46,-46.62,9,1,34.44,11.03,4123.0,False,False,False,56.977999999999994,2333,Team 1
7_273,59727,C. Krueger,149990,T. McKeown,6219,-38.97,-16.26,-30.03,-27.73,13.12,12.34,128.68,-55.85,132.34,10,-1,40.86,17.32,424.0,False,False,False,73.089,2333,Team 1
7_274,149990,T. McKeown,57072,E. Morgan,6244,-35.09,5.71,-36.25,-17.61,20.29,20.09,91.28,-31.31,96.76,10,0,37.11,9.73,424.0,False,False,False,66.631,2333,Team 1
7_275,57072,E. Morgan,22730,G. Carle,6278,-19.32,25.23,-33.36,5.07,21.78,24.54,62.13,31.43,69.86,7,3,21.44,12.66,424.0,False,False,False,51.56399999999999,2333,Team 1
7_279,22730,G. Carle,57072,E. Morgan,6346,-17.65,12.87,-3.3,31.58,20.81,20.19,-130.46,76.62,-131.14,10,0,35.99,13.36,424.0,False,False,False,77.388,2333,Team 1
7_281,57072,E. Morgan,815174,M. Morris,6414,11.32,24.83,-10.29,9.8,23.76,26.19,33.78,-52.13,36.32,0,10,1.34,4.01,424.0,False,True,True,41.719,2333,Team 1
7_287,57105,E. Menges,151607,A. Malonson,6678,-23.57,32.03,-37.98,20.98,12.27,15.52,42.18,52.73,49.36,7,3,26.63,10.78,424.0,False,False,False,49.767,3485,Team 2
7_294,151607,A. Malonson,151104,C. Dydasco,6745,-25.32,-13.28,-12.59,15.19,27.64,26.81,-112.25,-37.42,-126.73,9,-1,33.29,14.55,4321.0,False,False,False,68.167,3485,Team 2
7_298,57072,E. Morgan,149990,T. McKeown,7065,-23.01,-14.63,-20.47,8.57,21.74,22.14,-95.68,20.71,-96.1,10,0,28.94,13.92,424.0,False,False,False,61.457,2333,Team 1
7_300,149990,T. McKeown,57072,E. Morgan,7099,-19.51,7.44,-19.16,-15.12,19.05,20.44,91.68,-81.92,95.24,10,0,27.73,12.8,442.0,False,False,False,65.904,2333,Team 1
7_303,57072,E. Morgan,815170,H. Hershfelt,7149,-1.28,-0.38,-15.37,5.19,14.34,14.8,-20.65,71.95,-22.34,7,3,11.5,4.24,442.0,True,False,False,43.198,2333,Team 1
7_306,815170,H. Hershfelt,815172,H. Stainbrook,7167,1.48,13.22,0.3,3.63,6.62,7.47,69.14,13.96,72.6,5,3,10.91,4.22,,True,False,False,40.666999999999994,2333,Team 1
7_312,22730,G. Carle,815174,M. Morris,7546,17.03,29.93,5.28,31.23,10.69,10.72,-7.02,145.08,-9.37,5,4,7.85,1.22,4231.0,False,False,False,41.035,2333,Team 1
7_321,815173,C. Brown,149990,T. McKeown,8191,-42.5,-11.55,-42.81,-28.15,14.05,13.73,91.8,-102.97,94.98,10,0,31.07,7.34,,False,False,False,69.25699999999999,2333,Team 1
7_322,149990,T. McKeown,815172,H. Stainbrook,8211,-33.84,-23.51,-44.33,-17.99,10.95,11.85,-27.75,-59.74,-28.65,7,3,24.4,9.45,,False,False,False,45.709,2333,Team 1
7_325,815172,H. Stainbrook,149990,T. McKeown,8240,-42.22,-19.4,-33.85,-32.69,16.3,15.5,122.86,-93.04,122.72,10,-3,35.18,6.81,,False,False,False,72.48,2333,Team 1
7_332,22730,G. Carle,119153,T. Rodman,8411,-10.91,26.51,-30.46,16.4,8.35,13.22,30.54,50.03,8.82,6,1,11.53,14.61,4141.0,False,False,False,29.787,2333,Team 1
7_336,119153,T. Rodman,57072,E. Morgan,8467,-27.2,15.24,-5.91,34.25,27.67,26.6,-139.27,67.55,-141.51,10,-3,37.17,15.25,4231.0,False,False,False,76.16900000000001,2333,Team 1
7_339,57072,E. Morgan,149990,T. McKeown,8510,-25.81,-8.65,-24.46,17.34,20.94,23.91,-93.79,-35.2,-99.84,10,0,31.42,13.4,442.0,False,False,False,64.195,2333,Team 1
7_341,149990,T. McKeown,815174,M. Morris,8552,4.04,-17.41,-17.76,-14.33,15.06,15.59,-7.33,-151.65,-6.18,6,4,2.54,2.43,343.0,True,False,False,43.81800000000001,2333,Team 1
7_344,815174,M. Morris,815173,C. Brown,8574,1.75,-14.27,-1.68,-19.64,3.54,5.84,6.39,-46.2,-36.97,3,2,7.3,1.94,343.0,True,False,True,28.78,2333,Team 1
7_345,815173,C. Brown,59727,C. Krueger,8596,5.18,-32.55,6.53,-20.03,11.63,12.59,-96.15,3.77,-118.17,4,-1,9.67,13.29,,False,False,False,35.975,2333,Team 1
7_348,151607,A. Malonson,62447,R. Kundananji,8696,-29.16,18.65,-41.06,22.75,12.27,12.74,-16.23,175.38,-19.72,4,3,24.3,8.46,,False,False,False,49.772,3485,Team 2
7_353,815170,H. Hershfelt,815174,M. Morris,8785,29.63,-19.3,3.89,-23.8,24.77,25.5,8.86,-172.09,5.23,0,8,-0.94,5.63,,False,False,True,41.893,2333,Team 1
7_355,815174,M. Morris,815173,C. Brown,8808,15.3,-18.49,25.6,-21.09,10.19,10.62,165.83,6.25,166.14,6,-5,10.45,6.86,,True,False,False,49.232000000000006,2333,Team 1
7_357,815173,C. Brown,815172,H. Stainbrook,8820,7.21,-9.04,17.99,-16.0,6.29,7.83,113.95,52.84,121.09,7,0,20.8,10.16,,True,False,False,57.04299999999999,2333,Team 1
7_360,815172,H. Stainbrook,22730,G. Carle,8864,4.22,15.88,13.22,4.65,9.93,12.11,114.75,47.91,132.18,9,0,23.77,5.7,451.0,False,False,False,63.208000000000006,2333,Team 1
7_361,22730,G. Carle,57072,E. Morgan,8895,0.23,9.67,9.95,23.18,14.08,13.11,-129.8,82.4,-130.74,10,-1,28.86,11.46,4321.0,False,False,False,71.156,2333,Team 1
7_362,57072,E. Morgan,149990,T. McKeown,8928,0.35,-8.26,0.98,14.32,19.28,21.21,-89.97,-35.49,-89.91,10,0,27.21,15.83,433.0,False,False,False,59.760000000000005,2333,Team 1
7_363,149990,T. McKeown,59727,C. Krueger,8954,11.48,-25.45,3.26,-10.95,13.67,16.14,-63.58,-72.63,-54.44,8,2,15.35,13.51,433.0,False,False,False,49.138999999999996,2333,Team 1
7_366,59727,C. Krueger,815174,M. Morris,8988,23.01,-18.81,15.33,-30.58,11.07,11.47,62.32,-103.6,76.63,5,2,5.09,1.65,4231.0,True,False,False,46.791000000000004,2333,Team 1
7_367,815174,M. Morris,815173,C. Brown,9005,17.9,-19.36,21.31,-22.9,4.43,4.92,133.93,-164.05,141.78,7,-2,13.88,3.32,,True,False,False,66.581,2333,Team 1
7_373,151607,A. Malonson,57105,E. Menges,9084,-44.88,14.04,-45.89,25.45,11.24,9.88,-102.74,133.65,-105.27,10,0,43.09,8.73,,False,False,False,79.337,3485,Team 2
7_378,57105,E. Menges,62447,R. Kundananji,9151,-20.86,26.24,-44.68,19.25,22.09,24.32,15.04,-144.61,9.27,5,5,18.92,2.19,,False,False,True,54.541000000000004,3485,Team 2
7_379,62447,R. Kundananji,149952,T. Boade,9169,-25.96,14.45,-22.57,24.75,4.04,2.57,120.96,85.4,152.93,6,0,23.71,4.76,,False,False,False,62.04400000000001,3485,Team 2
7_382,149952,T. Boade,22402,A. Oshoala,9211,-7.49,20.03,-21.33,28.59,9.3,10.61,-39.42,75.27,-60.57,3,1,7.53,1.82,,True,False,False,35.217,3485,Team 2
7_384,22402,A. Oshoala,62447,R. Kundananji,9233,-10.21,22.28,-5.32,26.65,6.2,6.56,-138.21,-2.16,-145.05,3,0,15.74,0.74,,True,False,False,48.123999999999995,3485,Team 2
7_393,57105,E. Menges,22815,A. Dahlkemper,9382,-18.03,-2.77,-24.78,28.02,23.2,26.69,-85.83,-120.33,-95.96,10,0,40.99,15.16,4231.0,False,False,False,76.635,3485,Team 2
7_394,22815,A. Dahlkemper,57105,E. Menges,9456,-22.67,7.5,-22.18,-15.51,20.82,22.8,90.35,-1.18,92.12,10,0,35.26,17.24,424.0,False,False,False,60.793,3485,Team 2
7_397,57105,E. Menges,57139,K. Rowland,9502,-31.15,-0.23,-17.77,9.77,14.02,14.59,-145.53,14.83,-140.33,10,0,44.04,23.06,442.0,False,False,False,73.683,3485,Team 2
7_399,57139,K. Rowland,57105,E. Menges,9529,-19.68,8.9,-30.3,-0.84,15.7,15.82,59.45,113.07,56.78,10,0,31.41,10.73,442.0,False,False,False,63.199,3485,Team 2
7_401,57105,E. Menges,57139,K. Rowland,9584,-29.73,2.03,-18.2,17.97,16.69,17.77,-127.18,66.04,-125.07,10,0,42.86,20.14,442.0,False,False,False,76.238,3485,Team 2
7_403,57139,K. Rowland,22815,A. Dahlkemper,9609,-22.72,-8.27,-28.37,2.91,11.22,10.94,-70.74,-144.75,-61.86,10,0,35.6,12.4,442.0,False,False,False,68.42099999999999,3485,Team 2
7_405,22815,A. Dahlkemper,57139,K. Rowland,9636,-29.92,0.27,-26.21,-9.45,10.59,10.4,110.89,168.82,104.77,10,0,42.34,12.18,4411.0,False,False,False,82.35900000000001,3485,Team 2
7_406,57139,K. Rowland,57105,E. Menges,9650,-20.12,18.66,-31.25,3.03,14.09,15.17,50.21,130.27,41.03,9,1,32.27,20.44,4411.0,False,False,False,59.925000000000004,3485,Team 2
7_407,57105,E. Menges,62447,R. Kundananji,9680,11.64,17.4,-21.33,24.26,9.57,12.44,-16.05,128.27,-10.42,5,3,-0.56,2.46,541.0,True,False,False,36.633,3485,Team 2
7_414,815174,M. Morris,62527,A. Hatch,10149,0.25,-27.42,1.74,-28.14,2.29,2.46,150.0,131.63,149.29,6,-1,11.37,2.66,,True,False,False,63.432,2333,Team 1
7_421,22815,A. Dahlkemper,57139,K. Rowland,10363,-26.83,-0.63,-6.53,-14.34,23.1,24.47,145.95,28.5,142.01,10,0,48.18,25.21,4411.0,False,False,False,79.624,3485,Team 2
7_422,57139,K. Rowland,57105,E. Menges,10384,-12.56,6.32,-27.18,2.27,16.39,16.22,50.98,121.89,48.51,10,0,31.16,17.35,442.0,False,False,False,61.165,3485,Team 2
7_425,57105,E. Menges,22815,A. Dahlkemper,10440,-20.22,-9.05,-19.34,17.68,18.8,22.65,-99.15,142.45,-103.13,10,0,32.38,11.87,442.0,False,False,False,75.92900000000002,3485,Team 2
7_432,151607,A. Malonson,57105,E. Menges,11329,-26.2,25.54,-10.1,33.92,13.29,12.45,173.31,63.32,167.66,10,-3,32.73,14.22,424.0,False,False,False,75.437,3485,Team 2
7_433,57105,E. Menges,57139,K. Rowland,11366,-41.91,5.78,-24.62,27.32,20.07,23.86,-134.29,48.18,-131.3,10,0,49.36,24.25,523.0,False,False,False,79.22800000000001,3485,Team 2
7_436,57139,K. Rowland,57105,E. Menges,11442,-24.72,23.35,-36.94,3.15,24.26,23.88,59.67,27.6,60.33,10,0,30.77,15.3,442.0,False,False,False,56.363,3485,Team 2
7_439,57105,E. Menges,151607,A. Malonson,11480,2.22,34.78,-17.57,25.9,9.9,15.68,30.88,1.05,42.83,5,4,8.07,9.96,523.0,False,False,False,30.488999999999997,3485,Team 2
7_448,57105,E. Menges,22815,A. Dahlkemper,11696,-5.84,13.6,-8.93,30.9,21.73,24.98,-102.48,-128.59,-105.46,10,0,29.74,8.15,442.0,False,False,False,75.412,3485,Team 2
7_452,22815,A. Dahlkemper,57139,K. Rowland,11793,-30.09,2.24,-16.25,-9.94,19.3,18.55,138.13,27.9,128.52,10,0,43.88,20.16,442.0,False,False,False,75.153,3485,Team 2
7_453,57139,K. Rowland,57105,E. Menges,11818,-15.65,19.09,-28.34,5.44,19.39,18.64,47.09,81.79,42.26,10,0,28.03,18.87,442.0,False,False,False,55.172,3485,Team 2
7_471,149932,K. Pickett,151607,A. Malonson,12833,2.51,0.91,15.12,1.12,10.77,12.33,-177.21,109.89,-164.88,10,0,26.86,14.64,4141.0,False,False,False,80.93100000000001,3485,Team 2
7_473,151607,A. Malonson,57105,E. Menges,12849,4.15,-9.67,1.4,1.98,12.95,12.82,-88.21,-153.51,-84.06,10,0,23.67,14.13,451.0,False,False,False,67.47200000000001,3485,Team 2
7_474,57105,E. Menges,151104,C. Dydasco,12870,9.47,-25.89,-1.35,-13.02,13.13,15.77,-65.09,-108.16,-58.51,9,1,16.2,7.17,424.0,False,False,False,55.281000000000006,3485,Team 2
7_478,151104,C. Dydasco,156498,R. Hill,12912,14.89,-21.34,7.66,-33.39,10.61,10.79,64.84,-144.4,65.27,7,2,12.96,4.58,442.0,True,False,False,57.19800000000001,3485,Team 2
