event_id,player_in_possession_id,player_in_possession_name,player_id,player_name,frame_start,x_start,y_start,player_in_possession_x_start,player_in_possession_y_start,pass_distance,interplayer_distance,interplayer_angle,trajectory_angle,pass_angle,n_opponents_ahead_pass_reception,n_opponents_bypassed,delta_to_last_defensive_line_start,separation_start,defensive_structure,inside_defensive_shape_end,dangerous,difficult_pass_target,risk_score,team_id,team_class
7_117,57092,A. Berger,22822,E. Sonnett,2846,-35.55,-17.11,-44.41,-2.54,15.15,15.4,-80.84,-174.66,-80.46,10,0,39.88,13.22,424.0,False,False,False,77.437,2335,Team 1
7_120,57120,N. Martin,22822,E. Sonnett,2926,-33.35,-16.78,-25.46,-11.05,10.43,9.75,-144.01,-12.68,-145.43,10,-1,37.01,8.2,424.0,False,False,False,70.706,2335,Team 1
7_122,22822,E. Sonnett,57092,A. Berger,2935,-43.87,-1.04,-32.64,-16.93,21.83,19.74,125.56,146.31,123.28,10,0,47.77,19.63,424.0,False,False,False,88.02300000000001,2335,Team 1
7_130,57108,Y. Ryan,151106,M. Freeman,3221,-20.54,27.75,-17.39,21.68,5.31,5.42,112.78,-163.3,108.78,8,-1,22.9,3.66,,False,False,False,67.297,2335,Team 1
7_132,151106,M. Freeman,151171,E. Stevens,3240,-14.83,25.57,-20.01,28.64,2.44,4.67,-16.3,70.04,-24.46,5,2,17.61,2.27,,False,False,False,35.163,2335,Team 1
7_133,151171,E. Stevens,57108,Y. Ryan,3255,-15.74,23.42,-12.87,30.26,10.77,7.42,-112.76,20.22,-126.39,6,-1,20.2,4.13,,True,False,False,52.942,2335,Team 1
7_146,22822,E. Sonnett,57108,Y. Ryan,3470,5.46,5.56,5.0,-11.9,8.95,12.5,88.07,-15.36,103.83,5,3,16.72,6.72,442.0,True,False,False,48.927,2335,Team 1
7_150,57108,Y. Ryan,151171,E. Stevens,3493,23.09,9.87,17.67,5.13,1.59,5.22,69.38,16.57,104.21,3,1,3.48,3.69,,False,True,False,32.995000000000005,2335,Team 1
7_154,22820,T. Davidson,22822,E. Sonnett,3608,-5.26,10.52,0.36,30.53,16.0,19.31,-110.53,147.98,-95.81,10,0,35.35,9.84,,False,False,False,77.939,2335,Team 1
7_160,22822,E. Sonnett,22820,T. Davidson,3670,-7.24,21.72,-9.32,8.29,15.41,13.52,79.3,-52.59,77.98,10,0,24.26,12.98,442.0,False,False,False,57.144000000000005,2335,Team 1
7_171,56164,R. Reyes,22728,C. Sinclair,3902,-19.82,4.86,-28.45,7.01,8.37,8.89,-13.99,108.43,-24.57,6,1,18.68,7.03,,True,False,False,42.644,1832,Team 2
7_179,22728,C. Sinclair,56164,R. Reyes,3927,-24.63,10.6,-17.05,2.79,13.66,11.08,122.17,40.71,139.93,7,0,25.69,10.24,,False,False,False,61.176,1832,Team 2
7_180,56164,R. Reyes,22676,H. Sugita,3953,-11.95,14.53,-15.95,18.44,6.32,6.68,3.52,48.92,-4.45,6,3,16.17,1.37,541.0,False,False,False,33.896,1832,Team 2
7_190,22822,E. Sonnett,22820,T. Davidson,4121,-32.06,14.65,-27.83,-23.8,37.48,38.87,96.4,100.71,98.25,10,-1,36.36,14.75,424.0,False,False,False,76.51,2335,Team 1
7_191,22820,T. Davidson,151106,M. Freeman,4148,-17.96,27.67,-28.82,17.44,8.46,10.02,49.25,51.06,51.19,8,1,23.61,10.32,442.0,False,False,False,46.929,2335,Team 1
7_195,151106,M. Freeman,57108,Y. Ryan,4206,-16.82,12.61,-16.9,29.04,9.91,14.03,-88.86,-140.09,-92.78,8,0,24.92,7.09,442.0,True,False,False,66.188,2335,Team 1
7_198,57108,Y. Ryan,22822,E. Sonnett,4228,-22.78,-13.31,-16.55,9.51,19.09,20.37,-106.4,-8.61,-118.03,9,-1,29.86,13.32,4132.0,False,False,False,59.797000000000004,2335,Team 1
7_200,22822,E. Sonnett,57093,J. Carter,4252,-3.78,-26.91,-18.57,-13.7,14.11,15.01,-71.79,-30.8,-80.86,7,2,13.86,13.67,442.0,False,False,False,45.774,2335,Team 1
7_207,57093,J. Carter,22824,R. Lavelle,4338,18.14,-21.44,11.22,-33.13,12.05,11.51,73.5,-174.23,65.8,8,0,9.0,2.57,442.0,True,False,False,58.95399999999999,2335,Team 1
7_211,22824,R. Lavelle,22822,E. Sonnett,4373,-1.43,-26.34,11.11,-21.67,14.03,13.24,-175.37,164.78,-178.94,10,-2,28.32,7.26,4141.0,False,False,False,87.82600000000001,2335,Team 1
7_215,22822,E. Sonnett,22824,R. Lavelle,4432,11.57,-24.23,-1.84,-26.07,7.0,8.69,5.08,-34.51,15.74,5,3,9.79,4.0,442.0,True,False,False,30.228,2335,Team 1
7_219,22824,R. Lavelle,57093,J. Carter,4459,12.32,-33.9,15.58,-26.2,9.7,8.36,-112.95,4.32,-131.11,5,0,11.87,4.86,442.0,False,False,False,44.711000000000006,2335,Team 1
7_221,57093,J. Carter,22824,R. Lavelle,4473,18.7,-26.59,19.37,-33.5,12.05,11.6,108.29,40.4,105.74,7,0,9.56,1.34,,True,False,False,51.57,2335,Team 1
7_225,22824,R. Lavelle,151171,E. Stevens,4529,32.36,2.72,20.22,-18.64,13.5,14.18,60.98,-132.02,55.96,5,3,3.94,2.6,,True,False,False,48.895999999999994,2335,Team 1
7_233,151171,E. Stevens,151106,M. Freeman,4590,28.5,18.61,28.17,0.38,10.4,12.68,67.85,6.59,72.02,4,2,9.48,8.15,,False,True,False,36.876,2335,Team 1
7_234,151106,M. Freeman,57108,Y. Ryan,4624,25.83,15.62,35.13,20.73,5.61,7.65,171.66,126.57,164.8,9,-2,13.2,4.9,451.0,False,False,False,70.60599999999998,2335,Team 1
7_237,57108,Y. Ryan,151171,E. Stevens,4657,35.58,18.43,21.45,22.54,11.84,12.85,-9.67,93.88,-21.45,3,6,3.23,3.74,451.0,False,False,False,33.919000000000004,2335,Team 1
7_245,151171,E. Stevens,22824,R. Lavelle,5113,-7.33,12.64,-12.2,20.42,6.63,7.99,-27.98,-49.34,-4.93,4,3,12.21,4.5,,True,False,True,34.419,2335,Team 1
7_252,22824,R. Lavelle,57108,Y. Ryan,5167,7.76,18.97,2.63,-2.21,20.7,20.43,75.66,-1.7,99.84,4,0,8.7,7.55,,False,True,False,39.77,2335,Team 1
7_253,57108,Y. Ryan,42754,L. Williams Biyendolo,5210,31.84,-13.14,27.18,15.92,28.64,29.43,-80.89,23.11,-85.35,3,1,3.58,7.65,,False,True,True,42.787,2335,Team 1
7_261,57093,J. Carter,64101,Esther Gonzalez,5468,24.28,-9.37,3.02,-32.86,13.82,13.93,46.77,-105.88,47.32,4,2,1.75,3.78,4231.0,True,False,False,39.262,2335,Team 1
7_263,64101,Esther Gonzalez,22824,R. Lavelle,5527,13.34,-23.09,19.95,-23.56,6.86,6.63,175.93,42.93,178.0,7,-3,13.29,3.77,,True,False,False,61.13500000000001,2335,Team 1
7_273,57108,Y. Ryan,22820,T. Davidson,5924,-13.51,-2.43,-4.25,-5.1,5.24,9.64,163.92,138.5,-158.04,10,-2,31.57,8.14,4141.0,False,False,False,80.77499999999999,2335,Team 1
7_277,22820,T. Davidson,57092,A. Berger,5942,-39.38,-0.02,-18.55,4.26,15.46,18.68,-160.03,118.2,-141.38,10,0,53.25,24.81,4231.0,False,False,False,90.262,2335,Team 1
7_280,57092,A. Berger,22822,E. Sonnett,5969,-27.73,-12.37,-39.11,-0.34,16.79,18.52,-49.58,-68.67,-48.89,10,0,36.45,17.48,4231.0,False,False,False,58.48,2335,Team 1
7_283,22822,E. Sonnett,57120,N. Martin,6000,-23.56,-9.5,-25.87,-19.2,12.32,11.01,107.78,150.83,110.02,10,0,30.42,6.32,424.0,False,False,False,76.50500000000001,2335,Team 1
7_285,57120,N. Martin,22820,T. Davidson,6051,-22.35,14.19,-26.05,-5.49,16.54,18.47,81.59,67.26,77.54,10,0,30.2,13.88,442.0,False,False,False,61.925,2335,Team 1
7_291,22812,B. Sauerbrunn,56164,R. Reyes,6240,-23.02,24.02,-36.11,8.69,20.09,21.75,52.43,69.96,45.71,8,2,26.72,10.82,4132.0,False,False,False,55.033,1832,Team 2
7_304,57093,J. Carter,57120,N. Martin,6367,24.9,-23.75,18.67,-25.39,6.13,6.44,14.75,166.78,1.59,6,0,14.85,4.91,,True,False,False,42.593999999999994,2335,Team 1
7_306,57120,N. Martin,42754,L. Williams Biyendolo,6373,26.32,-29.94,23.59,-22.97,9.36,7.49,-68.61,157.57,-58.99,6,0,11.89,4.31,,False,False,False,50.408,2335,Team 1
7_313,42754,L. Williams Biyendolo,22822,E. Sonnett,6389,4.62,-23.07,22.01,-30.69,13.35,17.64,163.02,-156.2,170.3,10,-3,31.52,4.7,,False,False,False,85.277,2335,Team 1
7_315,22822,E. Sonnett,22820,T. Davidson,6442,-10.61,-8.54,-6.27,-23.54,20.84,21.61,118.59,131.19,114.25,10,0,33.9,14.0,442.0,False,False,False,78.805,2335,Team 1
7_317,22820,T. Davidson,57092,A. Berger,6494,-26.93,-5.07,-19.15,-1.32,11.2,8.64,-154.27,124.33,-133.23,10,0,41.97,20.8,442.0,False,False,False,83.36800000000001,2335,Team 1
7_319,57092,A. Berger,22820,T. Davidson,6529,-19.25,6.85,-25.19,-8.35,11.61,17.21,72.24,94.59,58.35,10,0,31.26,11.53,442.0,False,False,False,61.32500000000001,2335,Team 1
7_321,22820,T. Davidson,57092,A. Berger,6581,-26.73,1.08,-16.25,16.13,19.37,17.78,-127.85,103.76,-125.73,10,0,40.83,16.82,442.0,False,False,False,80.596,2335,Team 1
7_325,57092,A. Berger,151106,M. Freeman,6644,-1.95,31.23,-21.77,0.14,38.51,36.96,57.68,16.84,52.03,6,4,14.62,13.67,442.0,False,False,False,48.784,2335,Team 1
7_327,151106,M. Freeman,151171,E. Stevens,6667,16.19,27.31,2.05,33.48,6.95,9.21,2.68,51.44,4.04,4,3,0.41,2.57,424.0,False,False,False,22.092,2335,Team 1
7_329,151171,E. Stevens,64101,Esther Gonzalez,6712,17.1,24.72,18.56,32.04,6.42,6.91,-88.18,-0.27,-97.97,4,0,7.46,4.17,,True,False,False,35.464,2335,Team 1
7_332,64101,Esther Gonzalez,22824,R. Lavelle,6739,25.38,1.01,22.84,22.95,8.34,9.28,-92.41,51.36,-112.48,7,-2,5.34,5.95,,True,False,False,44.607,2335,Team 1
7_334,22824,R. Lavelle,57108,Y. Ryan,6793,22.68,10.39,32.32,10.42,2.26,4.26,-135.86,-73.87,-123.62,8,0,17.53,7.71,,True,False,False,61.236,2335,Team 1
7_345,22820,T. Davidson,22822,E. Sonnett,6893,2.08,2.06,6.54,19.64,14.75,16.25,-105.12,152.73,-102.13,10,0,36.93,15.14,,False,False,False,77.86,2335,Team 1
7_348,22822,E. Sonnett,22820,T. Davidson,6940,1.25,16.1,-0.46,0.09,17.55,16.07,84.68,-136.01,82.5,10,0,26.3,12.97,541.0,False,False,False,68.14000000000001,2335,Team 1
7_350,22820,T. Davidson,22824,R. Lavelle,6959,18.78,15.15,0.07,16.44,16.19,15.79,-5.6,154.19,-6.7,7,3,8.59,4.66,442.0,True,False,False,47.369,2335,Team 1
7_357,815777,M. Müller,22733,J. Fleming,7000,-8.1,-20.27,-21.06,-20.43,10.52,12.96,0.71,-125.54,0.11,4,3,9.94,3.74,,True,False,False,36.514,1832,Team 2
7_363,151106,M. Freeman,22820,T. Davidson,7022,9.75,25.52,11.14,26.7,6.7,6.86,179.08,93.41,-169.86,7,-1,16.23,1.31,433.0,False,False,False,68.598,2335,Team 1
7_366,22820,T. Davidson,22824,R. Lavelle,7053,11.0,23.81,8.79,29.91,6.81,6.49,-70.08,-6.34,-64.71,7,0,17.95,6.39,442.0,True,False,False,41.853,2335,Team 1
7_368,22824,R. Lavelle,22822,E. Sonnett,7068,2.25,3.84,10.74,21.22,9.63,12.97,-118.24,-44.1,-137.4,10,-3,25.89,10.16,433.0,False,False,False,61.27600000000001,2335,Team 1
7_372,22822,E. Sonnett,42754,L. Williams Biyendolo,7119,26.61,-25.27,5.53,-3.17,23.24,28.29,-46.4,-35.94,-37.34,4,6,2.75,9.51,424.0,False,False,False,37.413,2335,Team 1
7_376,42754,L. Williams Biyendolo,22824,R. Lavelle,7194,26.89,-4.2,29.9,-24.46,4.49,5.24,53.7,25.75,27.48,6,2,13.78,5.86,,True,False,False,36.758,2335,Team 1
7_381,22824,R. Lavelle,57108,Y. Ryan,7234,34.53,-19.51,28.22,-4.2,13.16,13.75,-59.35,-58.36,-54.84,4,3,2.58,6.0,,False,False,False,35.793,2335,Team 1
7_382,57108,Y. Ryan,22824,R. Lavelle,7278,30.08,-11.79,39.32,-24.32,5.33,5.88,130.93,52.47,128.29,8,-1,13.62,6.03,,True,False,False,56.872,2335,Team 1
7_391,815777,M. Müller,57100,M. Weaver,7556,3.8,-17.96,-7.87,-15.64,12.82,11.9,-11.24,,-7.17,5,4,4.26,2.48,4141.0,False,False,True,,1832,Team 2
7_393,57100,M. Weaver,22728,C. Sinclair,7569,7.64,-8.55,3.52,-16.11,6.36,8.61,61.41,-45.0,57.06,3,2,2.56,3.39,4141.0,True,False,True,34.357,1832,Team 2
7_397,22728,C. Sinclair,815777,M. Müller,7610,-1.34,-21.87,13.7,-21.67,12.11,12.08,-178.39,-49.52,160.16,9,-3,24.07,10.38,451.0,False,False,False,67.89900000000002,1832,Team 2
7_400,815777,M. Müller,22733,J. Fleming,7644,16.46,-22.33,3.5,-25.75,13.92,13.06,14.77,169.76,13.76,4,5,6.81,4.37,451.0,True,False,False,46.036,1832,Team 2
7_402,22733,J. Fleming,22728,C. Sinclair,7654,10.6,-33.11,15.19,-22.45,11.85,11.61,-113.3,-105.95,-129.76,6,-2,11.67,6.52,4321.0,False,False,False,53.987,1832,Team 2
7_404,22728,C. Sinclair,57100,M. Weaver,7669,24.53,-8.53,13.1,-33.46,24.68,27.43,65.37,-35.85,65.95,0,6,0.08,1.27,4321.0,True,True,True,42.407000000000004,1832,Team 2
7_411,57092,A. Berger,57108,Y. Ryan,7802,-11.22,22.04,-42.11,1.25,38.46,37.74,33.14,-8.48,32.61,6,4,15.15,7.24,424.0,False,False,False,45.088,2335,Team 1
7_414,57108,Y. Ryan,151171,E. Stevens,7829,-0.13,29.53,-9.34,18.65,7.67,12.31,44.97,71.03,37.96,4,2,7.47,6.56,424.0,False,False,False,33.120000000000005,2335,Team 1
7_415,151171,E. Stevens,57108,Y. Ryan,7851,-5.73,25.78,0.39,30.34,9.43,7.63,-143.31,55.25,-142.75,6,-2,17.93,4.04,424.0,True,False,False,58.117,2335,Team 1
7_422,22676,H. Sugita,167391,S. Coffey,7894,-4.16,-15.67,2.14,-13.01,8.66,6.84,-157.11,29.36,-167.26,7,-1,24.53,6.27,,True,False,False,65.482,1832,Team 2
7_424,167391,S. Coffey,22733,J. Fleming,7902,2.2,-5.64,-2.49,-14.57,8.6,10.09,62.29,-9.31,62.06,7,0,17.63,5.89,523.0,True,False,False,41.583,1832,Team 2
7_429,22733,J. Fleming,56164,R. Reyes,7917,-10.67,5.64,2.77,-3.53,12.34,11.81,134.38,52.39,-176.66,9,-2,29.88,4.13,442.0,False,False,False,71.159,1832,Team 2
7_432,56164,R. Reyes,22812,B. Sauerbrunn,7961,-9.22,11.69,0.44,23.2,14.73,14.54,-131.52,85.5,-123.82,10,-1,31.81,16.79,541.0,False,False,False,71.55,1832,Team 2
7_434,22812,B. Sauerbrunn,56164,R. Reyes,8002,-0.62,28.0,-7.7,14.52,16.16,15.76,63.83,95.91,53.61,8,2,21.11,9.16,442.0,False,False,False,55.90599999999999,1832,Team 2
7_438,56164,R. Reyes,167391,S. Coffey,8027,0.13,10.81,-2.13,28.67,14.38,13.77,-79.71,89.65,-76.85,8,0,20.27,5.23,4132.0,True,False,False,58.024,1832,Team 2
7_441,167391,S. Coffey,42801,S. Smith,8052,15.81,32.38,-1.28,21.3,13.04,17.71,27.65,170.54,29.85,5,3,4.23,3.8,4321.0,False,False,False,44.571000000000005,1832,Team 2
7_443,42801,S. Smith,56164,R. Reyes,8071,-5.58,31.57,12.31,32.71,9.46,11.89,-179.23,21.87,-176.73,8,0,25.4,10.8,442.0,False,False,False,69.161,1832,Team 2
7_445,56164,R. Reyes,22812,B. Sauerbrunn,8099,-18.08,17.74,-4.23,31.79,18.43,19.55,-140.25,-157.21,-139.78,10,-1,38.29,11.04,4321.0,False,False,False,86.69,1832,Team 2
7_447,22812,B. Sauerbrunn,57110,K. Hubly,8132,-13.56,-6.65,-20.6,15.3,19.22,21.4,-82.67,-146.95,-91.16,10,0,30.76,17.56,4312.0,False,False,False,71.71199999999999,1832,Team 2
7_448,57110,K. Hubly,815777,M. Müller,8158,2.38,-27.72,-18.2,-12.87,14.56,19.09,-43.49,-156.65,-53.8,8,2,13.23,15.77,4132.0,False,False,False,54.223,1832,Team 2
7_451,815777,M. Müller,57110,K. Hubly,8185,-11.27,-18.15,-7.8,-28.05,8.16,10.49,109.32,-6.61,104.77,8,0,27.58,2.43,4132.0,True,False,False,57.822,1832,Team 2
7_453,57110,K. Hubly,57100,M. Weaver,8195,15.05,-15.08,-5.74,-18.73,5.85,7.52,10.5,-76.46,26.74,3,2,1.77,4.75,433.0,True,False,False,26.060000000000002,1832,Team 2
7_458,64101,Esther Gonzalez,42754,L. Williams Biyendolo,8246,-13.93,-1.12,-20.34,20.74,20.03,22.42,-71.94,86.53,-71.0,6,2,19.85,9.28,,True,False,False,56.025,2335,Team 1
7_460,42754,L. Williams Biyendolo,22824,R. Lavelle,8264,-2.06,3.59,-11.38,0.67,9.97,12.23,-73.76,-35.0,-120.71,6,-1,7.13,3.8,,False,True,True,46.743,2335,Team 1
7_465,22824,R. Lavelle,57108,Y. Ryan,8396,23.98,-13.64,21.46,-6.04,8.79,8.8,-67.69,-26.0,-69.89,6,1,12.28,8.24,,False,False,False,38.987,2335,Team 1
7_471,22820,T. Davidson,151171,E. Stevens,9152,1.33,20.65,-19.67,22.38,15.21,15.35,-13.29,117.73,-20.59,5,3,11.21,7.34,,False,False,False,40.361000000000004,2335,Team 1
7_475,151090,S. Hogan,22812,B. Sauerbrunn,9245,-32.74,-1.69,-38.2,-5.4,5.76,5.69,45.64,162.69,37.94,10,0,44.81,20.61,532.0,False,False,False,66.638,1832,Team 2
7_478,22812,B. Sauerbrunn,57110,K. Hubly,9259,-23.84,-16.21,-34.49,-1.36,11.75,11.31,-77.33,145.55,-81.14,10,0,33.7,9.1,442.0,False,False,False,70.95700000000001,1832,Team 2
7_481,57110,K. Hubly,151090,S. Hogan,9293,-42.23,-1.27,-27.7,-13.23,17.8,18.6,143.13,154.45,132.22,10,0,49.53,23.19,4132.0,False,False,False,90.44699999999999,1832,Team 2
7_483,151090,S. Hogan,56164,R. Reyes,9328,-31.81,20.38,-43.81,0.98,22.12,21.99,62.83,148.27,56.34,10,0,35.61,13.32,4132.0,False,False,False,70.521,1832,Team 2
7_485,56164,R. Reyes,22676,H. Sugita,9352,-12.47,24.45,-35.92,22.25,20.92,21.46,10.69,144.17,6.17,7,3,16.01,6.66,343.0,False,False,False,49.552,1832,Team 2
7_487,22676,H. Sugita,42801,S. Smith,9373,2.62,16.98,-19.51,29.27,16.78,20.55,-34.37,122.99,-49.4,4,2,0.3,2.01,433.0,True,False,False,40.458,1832,Team 2
7_490,57093,J. Carter,42754,L. Williams Biyendolo,9420,15.07,-26.63,2.96,-32.24,11.62,11.95,25.79,165.75,21.55,4,2,13.03,5.34,424.0,True,False,False,45.242000000000004,2335,Team 1
7_496,56164,R. Reyes,22812,B. Sauerbrunn,9450,-22.18,20.89,-12.96,25.98,7.48,8.39,-168.1,151.06,-137.98,10,-2,28.98,4.96,,False,False,False,80.45599999999999,1832,Team 2
7_497,22812,B. Sauerbrunn,56164,R. Reyes,9480,-21.05,28.35,-29.59,23.52,12.62,9.81,29.49,118.66,24.68,8,2,23.28,5.92,,False,False,False,52.525000000000006,1832,Team 2
7_506,56164,R. Reyes,167391,S. Coffey,9587,-31.0,20.24,-30.27,30.37,9.16,9.59,-91.31,-165.3,-73.31,8,0,29.87,5.68,,True,False,False,69.539,1832,Team 2
7_507,167391,S. Coffey,22676,H. Sugita,9602,-24.49,28.27,-34.32,19.52,9.06,11.0,34.07,-130.47,20.82,6,2,22.58,2.12,,True,False,False,51.12,1832,Team 2
7_511,22676,H. Sugita,56164,R. Reyes,9617,-36.55,30.07,-26.45,26.27,12.14,10.79,159.38,105.33,154.64,8,-2,34.41,5.85,,False,False,False,76.61200000000001,1832,Team 2
7_513,56164,R. Reyes,42801,S. Smith,9628,-7.35,29.35,-35.17,30.82,26.73,27.86,-3.02,-173.42,-4.25,3,5,5.55,4.9,,False,False,True,45.883,1832,Team 2
7_525,151171,E. Stevens,57108,Y. Ryan,9676,20.77,-16.04,13.4,-13.6,5.3,6.8,29.81,66.64,27.92,4,2,10.11,6.7,451.0,True,False,False,32.742000000000004,2335,Team 1
7_533,22820,T. Davidson,151171,E. Stevens,10660,11.65,29.98,-11.06,9.59,21.22,25.11,47.05,129.04,41.5,5,4,5.44,13.85,4231.0,False,False,False,46.074999999999996,2335,Team 1
7_538,151171,E. Stevens,42754,L. Williams Biyendolo,10763,34.26,-13.56,25.72,9.6,14.28,17.89,-62.82,91.82,-66.34,4,3,2.95,5.81,451.0,False,True,False,44.195,2335,Team 1
