event_id,player_in_possession_id,player_in_possession_name,player_id,player_name,frame_start,x_start,y_start,player_in_possession_x_start,player_in_possession_y_start,pass_distance,interplayer_distance,interplayer_angle,trajectory_angle,pass_angle,n_opponents_ahead_pass_reception,n_opponents_bypassed,delta_to_last_defensive_line_start,separation_start,defensive_structure,inside_defensive_shape_end,dangerous,difficult_pass_target,risk_score,team_id,team_class
7_716,817541,C. Dyke,22542,Marta,20504,-3.85,-7.7,-20.55,-29.61,18.32,18.09,48.11,-146.29,48.36,8,2,15.26,5.45,451.0,True,False,False,59.312,2334,Team 1
7_721,22542,Marta,817541,C. Dyke,20533,-22.39,-25.64,-12.78,-13.72,9.15,12.71,-122.44,-119.88,-113.17,10,-1,30.65,11.35,4141.0,False,False,False,71.849,2334,Team 1
7_727,815170,H. Hershfelt,815174,M. Morris,20587,20.14,6.75,13.28,17.68,10.25,11.71,-43.51,-17.58,4.25,4,1,8.25,8.9,4123.0,True,True,True,30.954,2333,Team 2
7_729,815174,M. Morris,119153,T. Rodman,20613,10.27,-4.03,18.85,0.84,4.74,7.14,-145.95,-68.52,162.56,7,-1,18.75,9.89,,True,False,False,63.02199999999999,2333,Team 2
7_734,62389,Angelina,149873,A. Moorhouse,20770,-42.98,-1.7,-29.42,0.4,12.81,13.72,-171.2,-162.26,-175.52,10,-2,45.7,12.02,4132.0,False,False,False,94.18700000000001,2334,Team 1
7_737,149873,A. Moorhouse,149954,K. Strom,20785,-43.48,9.85,-45.45,-2.98,13.85,12.98,81.27,134.03,70.73,10,0,46.14,11.14,4141.0,False,False,False,75.60000000000001,2334,Team 1
7_739,149954,K. Strom,149882,K. Abello,20800,-34.51,28.82,-46.82,10.95,19.96,20.46,58.49,165.37,51.14,9,1,36.58,13.52,4132.0,False,False,False,70.574,2334,Team 1
7_746,815174,M. Morris,62527,A. Hatch,20917,18.01,-13.08,26.55,-22.12,3.68,5.08,86.05,3.91,90.0,3,0,11.28,1.34,,True,True,False,37.472,2333,Team 2
7_749,817541,C. Dyke,151602,A. Watt,21000,-13.83,-30.33,-35.33,-15.66,18.44,21.46,-39.4,-129.45,-27.07,7,3,17.13,7.95,,False,False,False,52.59899999999999,2334,Team 1
7_756,815170,H. Hershfelt,59727,C. Krueger,21062,12.44,30.33,0.21,16.63,15.99,15.65,52.53,-139.15,50.51,7,2,15.39,9.94,523.0,False,False,False,53.723000000000006,2333,Team 2
7_758,59727,C. Krueger,662391,R. Kouassi,21086,14.98,23.42,9.93,28.89,6.33,6.96,-52.47,-178.57,-72.17,5,2,8.91,4.29,523.0,True,False,False,52.81700000000001,2333,Team 2
7_760,662391,R. Kouassi,68518,L. Santos,21099,1.92,12.63,14.04,23.3,8.85,9.56,-139.16,-21.39,174.03,10,-3,21.91,8.22,,False,False,False,62.92400000000001,2333,Team 2
7_761,68518,L. Santos,149990,T. McKeown,21138,-4.18,-4.87,4.26,4.42,7.42,9.41,-125.01,-59.05,-137.08,10,0,31.02,16.69,541.0,False,False,False,68.512,2333,Team 2
7_763,149990,T. McKeown,68518,L. Santos,21168,4.59,-5.69,0.62,-12.05,8.2,7.5,58.03,-89.62,63.19,10,0,22.65,12.51,541.0,False,False,False,54.367,2333,Team 2
7_769,68518,L. Santos,149990,T. McKeown,21233,3.86,-17.03,16.84,-20.64,14.06,13.43,163.74,2.2,166.55,10,-1,29.19,12.69,,False,False,False,70.024,2333,Team 2
7_774,149990,T. McKeown,57072,E. Morgan,21274,0.61,1.13,5.29,-17.92,16.01,19.22,104.98,158.2,92.51,10,0,29.46,13.63,442.0,False,False,False,74.376,2333,Team 2
7_777,57072,E. Morgan,62526,A. Kingsbury,21301,-27.28,-2.87,-0.08,0.74,17.59,26.25,-172.25,171.35,-150.84,10,0,55.23,29.93,442.0,False,False,False,98.35,2333,Team 2
7_780,62526,A. Kingsbury,149990,T. McKeown,21384,-25.1,-18.43,-30.15,-0.13,17.71,19.6,-73.09,-20.05,-74.44,10,0,35.04,16.84,442.0,False,False,False,58.22299999999999,2333,Team 2
7_783,149990,T. McKeown,119153,T. Rodman,21448,10.28,-18.63,-18.08,-21.69,23.07,27.26,4.38,-47.48,4.23,4,6,0.8,1.71,442.0,False,False,True,34.088,2333,Team 2
7_791,151151,H. McCutcheon,149882,K. Abello,21504,-20.62,25.23,-9.39,24.27,8.71,9.89,177.16,154.49,179.34,10,-2,30.32,6.38,451.0,False,False,False,86.596,2334,Team 1
7_792,149882,K. Abello,149954,K. Strom,21522,-26.51,18.91,-21.91,24.9,7.63,7.58,-135.11,-176.44,-125.4,10,0,36.42,13.21,451.0,False,False,False,83.55200000000002,2334,Team 1
7_795,149954,K. Strom,441597,E. Madril Sams,21544,-28.25,0.82,-29.49,18.42,16.28,17.1,-105.15,-177.07,-97.95,10,0,34.73,13.34,442.0,False,False,False,79.59799999999998,2334,Team 1
7_797,441597,E. Madril Sams,149954,K. Strom,21596,-27.76,16.85,-30.31,2.98,13.83,12.5,92.43,-178.19,89.79,10,0,33.13,9.57,4231.0,False,False,False,76.84100000000001,2334,Team 1
7_801,149954,K. Strom,441597,E. Madril Sams,21649,-32.46,-0.0,-28.22,17.98,19.24,19.64,-112.1,-63.44,-117.66,10,0,37.45,11.29,424.0,False,False,False,73.55900000000001,2334,Team 1
7_806,441597,E. Madril Sams,149873,A. Moorhouse,21723,-44.2,-1.35,-24.87,-5.16,16.67,19.59,169.23,-175.6,151.08,10,0,51.17,21.44,442.0,False,False,False,97.889,2334,Team 1
7_808,149873,A. Moorhouse,62389,Angelina,21764,-18.76,-8.3,-47.8,-4.88,30.15,29.07,-7.05,-124.35,-8.24,5,5,20.62,8.85,442.0,True,False,False,53.049,2334,Team 1
7_810,62389,Angelina,62445,B. Banda,21789,0.43,-10.2,-15.13,-14.64,10.03,13.36,3.82,-61.12,-0.11,2,3,1.02,2.6,,False,False,True,22.504,2334,Team 1
7_815,815170,H. Hershfelt,627216,P. Metayer,22733,-13.1,-22.62,-11.18,0.14,16.88,22.54,-94.35,-65.71,-102.41,10,0,33.68,20.69,523.0,False,False,False,66.013,2333,Team 2
7_817,627216,P. Metayer,149990,T. McKeown,22767,-18.26,-13.95,-10.53,-26.94,16.85,14.59,132.69,-111.41,130.4,10,0,37.44,19.47,523.0,False,False,False,79.33099999999999,2333,Team 2
7_819,149990,T. McKeown,62526,A. Kingsbury,22805,-32.86,-1.87,-21.46,-16.24,17.02,16.6,122.35,18.82,126.49,10,0,47.22,27.71,523.0,False,False,False,71.94,2333,Team 2
7_824,62526,A. Kingsbury,149990,T. McKeown,22933,-8.31,-19.99,-27.46,2.16,28.48,28.98,-47.8,110.56,-44.53,10,0,25.94,13.54,442.0,False,False,False,61.095,2333,Team 2
7_828,149990,T. McKeown,815174,M. Morris,22953,10.61,-15.86,-8.3,-19.96,13.65,14.76,6.58,-71.5,10.17,6,3,7.25,5.78,442.0,True,False,False,35.889,2333,Team 2
7_830,62389,Angelina,22542,Marta,22999,-4.55,21.85,-15.53,12.01,12.42,14.74,41.87,-126.61,40.76,3,4,8.09,5.85,,True,False,False,43.525000000000006,2334,Team 1
7_840,22542,Marta,149954,K. Strom,23168,9.62,21.32,40.67,15.16,27.57,31.5,168.24,76.76,162.61,10,-7,32.4,19.07,,False,False,False,72.918,2334,Team 1
7_842,149954,K. Strom,62389,Angelina,23197,15.73,8.91,10.23,20.5,9.16,10.44,-76.38,-164.55,-65.36,10,0,20.86,10.42,541.0,False,False,False,63.723,2334,Team 1
7_846,62389,Angelina,441597,E. Madril Sams,23226,2.85,1.04,10.76,5.67,8.1,8.83,-149.57,-94.91,-176.96,10,0,29.25,13.69,541.0,False,False,False,78.46100000000001,2334,Team 1
7_847,441597,E. Madril Sams,149954,K. Strom,23245,4.82,13.47,2.66,-1.85,13.52,14.07,85.27,-135.0,82.69,10,0,26.19,14.12,541.0,False,False,False,66.623,2334,Team 1
7_853,62389,Angelina,149882,K. Abello,23730,16.12,24.78,10.86,12.28,13.43,13.95,66.6,35.42,66.62,10,0,17.16,12.22,,False,False,False,49.028999999999996,2334,Team 1
7_856,149882,K. Abello,62389,Angelina,23749,11.24,12.77,17.25,26.24,15.22,14.13,-117.02,87.42,-116.87,10,0,21.8,10.0,,False,False,False,67.59700000000001,2334,Team 1
7_862,62389,Angelina,149882,K. Abello,23794,18.42,29.72,11.28,12.28,19.84,19.22,69.06,143.47,72.03,7,3,14.88,13.02,,False,False,False,59.744,2334,Team 1
7_869,149990,T. McKeown,68518,L. Santos,23852,-27.74,-7.65,-36.46,-4.93,7.78,9.13,-17.32,151.99,-2.73,6,0,24.19,10.47,,True,False,False,45.539,2333,Team 2
7_874,68518,L. Santos,815174,M. Morris,23867,-28.44,-20.02,-31.47,-7.64,10.49,11.26,-60.75,44.35,-50.22,5,2,24.76,7.36,,True,False,False,46.586999999999996,2333,Team 2
7_883,817541,C. Dyke,151602,A. Watt,24059,23.48,-25.81,13.51,-22.71,13.65,10.88,-16.55,-153.26,-6.9,4,3,6.09,0.58,523.0,False,False,True,41.69500000000001,2334,Team 1
7_885,662391,R. Kouassi,68518,L. Santos,24294,-1.5,31.39,0.53,29.67,2.5,2.52,141.45,,130.63,10,0,24.25,11.29,4231.0,False,False,False,,2333,Team 2
7_890,68518,L. Santos,59727,C. Krueger,24311,12.79,33.06,-0.98,29.75,5.35,7.41,36.5,33.69,48.11,6,2,9.94,5.25,523.0,False,False,False,34.355000000000004,2333,Team 2
7_892,59727,C. Krueger,62527,A. Hatch,24347,20.78,26.52,14.88,34.42,9.56,9.86,-53.25,89.41,-45.68,4,2,4.1,1.85,433.0,True,False,False,38.382,2333,Team 2
7_893,62527,A. Hatch,68518,L. Santos,24358,15.74,30.25,22.26,28.83,3.42,2.7,138.15,6.05,138.67,4,0,10.56,2.88,442.0,True,False,False,46.017,2333,Team 2
7_895,68518,L. Santos,62527,A. Hatch,24375,23.97,28.59,24.66,31.8,8.79,11.36,-132.47,-45.22,-128.67,7,-3,6.37,0.88,,True,False,False,49.782000000000004,2333,Team 2
7_901,815170,H. Hershfelt,68518,L. Santos,24469,29.47,19.7,26.25,12.76,4.29,7.65,65.11,-119.62,67.8,6,3,8.12,7.61,,True,False,False,49.57800000000001,2333,Team 2
7_903,68518,L. Santos,662391,R. Kouassi,24501,24.23,22.09,32.18,16.0,5.02,6.07,145.68,-53.24,146.78,9,0,15.69,9.46,,True,False,False,64.029,2333,Team 2
7_908,59727,C. Krueger,119153,T. Rodman,24532,37.75,-14.83,24.16,24.64,40.35,40.69,-71.44,72.32,-73.66,2,7,0.38,8.17,,False,False,True,51.403,2333,Team 2
7_918,62389,Angelina,817541,C. Dyke,25080,11.32,-33.38,12.61,-28.14,5.64,4.93,-87.32,156.64,-69.99,7,1,20.75,7.83,,False,False,False,59.395999999999994,2334,Team 1
7_919,817541,C. Dyke,22542,Marta,25106,17.97,-20.3,9.12,-32.6,14.75,15.15,54.26,-167.47,59.16,5,2,10.64,0.2,,True,False,True,57.294,2334,Team 1
7_926,817541,C. Dyke,22542,Marta,25781,24.43,-25.75,14.88,-30.19,15.47,14.3,0.56,-15.62,-9.57,4,6,5.98,2.58,,False,False,False,28.690000000000005,2334,Team 1
7_934,149990,T. McKeown,62526,A. Kingsbury,26532,-40.35,-3.34,-31.59,-21.37,20.36,19.43,115.84,-5.19,124.03,10,0,45.27,20.48,442.0,False,False,False,71.153,2333,Team 2
7_936,62526,A. Kingsbury,149990,T. McKeown,26603,-18.92,-20.76,-27.69,-1.0,22.94,23.31,-60.07,-4.92,-55.46,10,0,29.03,16.09,442.0,False,False,False,52.224000000000004,2333,Team 2
7_954,662391,R. Kouassi,59727,C. Krueger,27831,-0.5,27.13,6.54,23.51,6.19,7.92,152.79,148.74,159.37,9,-3,19.29,6.37,4231.0,False,False,False,71.818,2333,Team 2
7_956,59727,C. Krueger,662391,R. Kouassi,27839,5.29,24.95,-0.35,27.45,6.19,6.17,-23.91,111.97,-27.1,6,3,13.7,1.82,4231.0,True,False,False,45.141000000000005,2333,Team 2
7_959,817541,C. Dyke,62445,B. Banda,27853,7.12,-24.4,-15.0,-25.16,20.19,22.13,1.97,64.54,-5.17,2,7,4.65,0.97,,True,False,True,36.356,2334,Team 1
7_965,441597,E. Madril Sams,149882,K. Abello,28408,23.62,14.61,11.96,7.79,14.99,14.95,70.98,127.22,61.86,10,0,16.87,12.78,,False,False,False,58.382000000000005,2334,Team 1
7_969,149882,K. Abello,151151,H. McCutcheon,28452,31.54,19.2,14.22,26.56,14.72,17.83,-12.34,86.94,-20.6,1,9,1.42,5.94,433.0,False,False,False,33.425999999999995,2334,Team 1
7_976,441597,E. Madril Sams,149954,K. Strom,28548,1.94,7.91,17.91,17.27,14.53,18.71,-149.78,151.63,-145.65,10,0,35.16,20.75,,False,False,False,84.49499999999999,2334,Team 1
7_977,149954,K. Strom,62389,Angelina,28574,10.98,6.83,2.46,7.09,10.31,8.52,-1.75,-97.62,14.49,9,1,21.56,4.81,,True,False,False,47.797,2334,Team 1
7_982,62389,Angelina,817541,C. Dyke,28589,9.55,-16.97,11.6,3.71,19.61,22.07,-99.42,-107.06,-105.62,10,-1,21.25,11.29,,False,False,False,65.96000000000001,2334,Team 1
7_983,817541,C. Dyke,149954,K. Strom,28615,-1.62,-3.89,3.75,-22.98,17.28,15.82,104.46,-130.46,97.35,10,0,30.2,14.93,,False,False,False,72.52499999999999,2334,Team 1
7_984,149954,K. Strom,441597,E. Madril Sams,28645,-2.99,5.68,-7.77,-9.34,13.83,15.23,81.13,157.1,70.35,10,0,27.88,15.51,523.0,False,False,False,67.845,2334,Team 1
7_986,441597,E. Madril Sams,149882,K. Abello,28675,4.53,29.97,-6.61,8.95,19.06,21.83,68.62,160.76,63.27,8,2,17.08,14.1,442.0,False,False,False,61.702999999999996,2334,Team 1
7_987,149882,K. Abello,63540,Adriana,28705,20.71,17.82,0.51,31.68,20.27,22.01,-24.8,72.45,-26.14,4,4,0.77,0.95,442.0,False,False,False,34.615,2334,Team 1
7_989,63540,Adriana,151151,H. McCutcheon,28728,10.13,21.0,22.71,27.61,7.67,7.61,-140.81,26.52,-155.27,6,-2,16.31,3.26,442.0,True,False,False,55.06400000000001,2334,Team 1
7_1001,441597,E. Madril Sams,817541,C. Dyke,29166,-1.07,-2.37,-5.58,20.59,19.68,23.91,-79.83,-143.22,-60.7,10,0,33.63,18.2,,False,False,False,69.454,2334,Team 1
7_1002,817541,C. Dyke,151602,A. Watt,29192,17.6,-25.02,-7.85,-12.57,19.26,21.29,-36.58,-131.66,-24.84,7,3,9.98,9.12,523.0,False,False,False,48.752,2334,Team 1
7_1004,151602,A. Watt,22542,Marta,29226,4.2,-13.19,8.51,-31.7,12.37,13.16,110.93,-78.66,122.56,10,-3,17.21,7.71,523.0,False,False,False,59.489000000000004,2334,Team 1
7_1006,22542,Marta,817541,C. Dyke,29250,-3.71,-27.25,5.75,-17.11,14.64,13.87,-133.01,-10.38,-131.18,10,0,27.98,15.1,523.0,False,False,False,64.819,2334,Team 1
7_1007,817541,C. Dyke,441597,E. Madril Sams,29263,-9.36,-11.65,-3.44,-26.28,14.78,14.14,120.43,-131.28,118.35,10,0,33.15,15.78,523.0,False,False,False,76.859,2334,Team 1
7_1013,441597,E. Madril Sams,149873,A. Moorhouse,29333,-34.48,-3.71,-12.38,-16.69,20.39,25.55,149.86,-143.13,148.84,10,0,53.15,28.27,442.0,False,False,False,93.22100000000002,2334,Team 1
7_1015,149873,A. Moorhouse,441597,E. Madril Sams,29360,-17.05,-14.26,-34.79,-3.02,9.66,8.57,-57.92,167.39,-52.82,10,0,31.65,7.72,442.0,False,False,False,66.992,2334,Team 1
7_1019,441597,E. Madril Sams,149954,K. Strom,29439,-33.04,8.96,-28.93,-12.43,19.58,21.42,102.29,-173.05,98.58,10,0,40.45,16.58,442.0,False,False,False,82.17500000000001,2334,Team 1
7_1028,815170,H. Hershfelt,627216,P. Metayer,30155,-2.93,-26.89,-5.03,-21.83,6.37,5.48,-67.46,-167.91,-56.78,9,0,14.06,1.19,451.0,False,False,False,57.918000000000006,2333,Team 2
7_1034,62527,A. Hatch,815170,H. Hershfelt,30371,-7.28,3.23,4.93,-0.68,13.6,12.82,162.24,180.0,168.9,10,-2,25.61,13.16,442.0,False,False,False,84.36699999999999,2333,Team 2
7_1035,815170,H. Hershfelt,68518,L. Santos,30394,-6.16,9.35,-9.71,2.84,9.35,8.12,63.43,132.71,57.31,10,0,23.86,10.08,523.0,False,False,False,60.06400000000001,2333,Team 2
7_1037,68518,L. Santos,57072,E. Morgan,30408,-19.12,11.49,-7.82,10.62,9.12,10.9,172.57,129.16,172.38,10,0,36.2,16.01,442.0,False,False,False,87.04499999999999,2333,Team 2
7_1042,57072,E. Morgan,149990,T. McKeown,30432,-23.2,-11.18,-21.35,13.47,26.21,24.92,-102.94,-168.18,-102.67,10,0,35.37,18.55,442.0,False,False,False,81.21700000000001,2333,Team 2
7_1045,149990,T. McKeown,62526,A. Kingsbury,30476,-31.05,0.14,-26.76,-13.23,16.16,13.99,107.13,-16.53,110.5,10,0,38.64,17.66,442.0,False,False,False,66.052,2333,Team 2
7_1047,62526,A. Kingsbury,149990,T. McKeown,30523,-19.8,-17.28,-24.03,1.66,17.9,19.6,-77.39,-14.83,-74.15,10,0,28.28,16.98,442.0,False,False,False,54.751,2333,Team 2
7_1049,149990,T. McKeown,62526,A. Kingsbury,30572,-22.58,-1.49,-14.71,-19.62,20.09,19.8,114.56,-141.75,111.67,10,0,35.22,14.41,442.0,False,False,False,79.553,2333,Team 2
7_1052,62526,A. Kingsbury,149990,T. McKeown,30608,-17.62,-19.62,-21.54,-0.22,17.77,19.68,-79.4,125.71,-83.15,10,0,29.63,15.0,442.0,False,False,False,67.972,2333,Team 2
7_1058,149990,T. McKeown,815170,H. Hershfelt,30681,8.43,-14.15,5.96,-25.52,10.34,11.06,76.03,-31.93,79.07,7,1,18.16,5.13,433.0,True,False,False,49.358999999999995,2333,Team 2
7_1064,63540,Adriana,62445,B. Banda,30867,7.21,28.21,-5.75,31.35,8.19,14.05,-13.97,-165.96,21.33,3,3,0.95,2.29,,False,False,True,37.60000000000001,2334,Team 1
7_1068,62445,B. Banda,62389,Angelina,30918,-9.45,21.23,2.45,23.13,10.85,10.73,-167.03,-2.31,-166.95,7,-2,20.04,6.08,424.0,True,False,False,60.687999999999995,2334,Team 1
7_1071,62526,A. Kingsbury,57072,E. Morgan,30995,-27.45,7.22,-44.72,-15.98,15.98,16.39,84.22,83.97,73.27,10,0,33.69,15.11,424.0,False,False,False,64.76299999999999,2333,Team 2
7_1073,57072,E. Morgan,68518,L. Santos,31083,-15.09,13.84,-28.25,16.14,12.41,11.94,-9.06,161.95,-11.06,8,2,20.24,5.34,442.0,True,False,False,53.982,2333,Team 2
7_1074,68518,L. Santos,59727,C. Krueger,31096,-18.57,29.1,-19.21,16.03,6.37,10.8,84.1,133.36,67.98,8,0,22.95,14.44,442.0,False,False,False,57.042000000000016,2333,Team 2
7_1080,59727,C. Krueger,815174,M. Morris,31159,-0.24,-0.7,-11.98,24.36,24.8,26.02,-63.75,66.43,-64.33,4,3,8.85,8.06,424.0,True,False,False,46.20399999999999,2333,Team 2
7_1083,815174,M. Morris,627216,P. Metayer,31180,-3.7,-14.98,-2.48,2.91,6.13,7.73,-82.27,-32.82,-124.23,6,0,15.66,17.82,433.0,False,False,False,44.037,2333,Team 2
7_1085,627216,P. Metayer,119153,T. Rodman,31226,21.61,-29.19,8.64,-19.1,8.64,15.45,-41.72,-17.2,-60.23,4,2,2.82,9.72,442.0,False,False,False,26.973,2333,Team 2
7_1089,627216,P. Metayer,119153,T. Rodman,31311,42.21,-20.2,44.71,-21.44,5.65,6.81,-165.03,-108.64,175.13,6,-3,4.3,2.93,,False,False,False,57.638999999999996,2333,Team 2
7_1093,119153,T. Rodman,662391,R. Kouassi,31340,45.13,-0.3,40.86,-23.56,24.95,23.65,79.6,-158.2,78.53,4,2,2.48,1.54,,True,True,True,60.55,2333,Team 2
7_1100,817541,C. Dyke,62389,Angelina,33528,16.09,-9.6,20.95,-31.82,19.67,21.03,102.25,-126.34,90.06,9,0,19.49,14.73,,True,False,False,66.565,2334,Team 1
7_1101,62389,Angelina,22542,Marta,33553,19.34,-15.33,13.46,-12.37,6.75,6.32,5.72,79.09,-36.68,6,3,13.8,2.66,4231.0,True,False,False,41.042,2334,Team 1
7_1104,22542,Marta,63540,Adriana,33578,24.82,6.21,22.81,-1.41,4.22,6.26,59.13,32.18,57.97,4,2,8.6,4.15,451.0,True,True,False,37.664,2334,Team 1
7_1108,68518,L. Santos,119153,T. Rodman,33643,-26.68,-20.93,-35.42,-1.44,21.91,22.66,-60.79,-34.37,-69.09,5,4,21.24,3.06,,False,False,False,51.006,2333,Team 2
7_1109,627216,P. Metayer,149990,T. McKeown,33993,-4.81,-30.61,2.92,-33.44,7.09,8.23,159.89,165.96,149.96,9,0,31.43,10.4,433.0,False,False,False,83.343,2333,Team 2
7_1116,149990,T. McKeown,119153,T. Rodman,34030,20.99,-31.6,2.62,-27.14,9.36,12.23,-31.05,-36.19,-52.42,4,3,3.13,3.18,451.0,False,False,False,30.203000000000003,2333,Team 2
7_1118,119153,T. Rodman,815174,M. Morris,34055,19.11,-25.3,22.96,-32.64,8.61,8.29,117.68,14.69,116.12,5,-1,10.86,3.09,,True,False,False,44.744,2333,Team 2
7_1127,62389,Angelina,149882,K. Abello,34151,-42.23,27.54,-48.34,25.78,5.93,5.34,21.28,126.87,16.97,8,2,36.68,4.84,,False,False,True,59.163,2334,Team 1
7_1137,151151,H. McCutcheon,62445,B. Banda,35154,3.07,-4.47,-8.57,-16.77,16.87,16.93,46.58,-76.93,51.09,3,2,3.19,3.24,424.0,True,False,True,38.968,2334,Team 1
7_1140,62526,A. Kingsbury,59727,C. Krueger,35221,-19.98,27.63,-32.77,13.01,22.01,19.42,48.82,152.83,44.48,8,2,35.34,14.31,,False,False,False,67.024,2333,Team 2
7_1145,22542,Marta,441597,E. Madril Sams,35351,0.56,-26.85,22.01,-24.24,12.52,17.92,179.78,-164.95,-165.19,10,-1,36.13,14.4,541.0,False,False,False,90.43299999999999,2334,Team 1
7_1149,441597,E. Madril Sams,149954,K. Strom,35387,-9.67,-9.6,-6.54,-27.37,12.42,17.39,102.93,143.37,93.05,10,0,37.98,16.62,532.0,False,False,False,75.327,2334,Team 1
7_1150,149954,K. Strom,149882,K. Abello,35416,-10.31,13.97,-16.1,-2.87,11.0,13.63,79.0,156.96,61.24,10,0,29.71,18.81,442.0,False,False,False,66.113,2334,Team 1
7_1155,149990,T. McKeown,62526,A. Kingsbury,35701,-28.26,-19.89,-26.09,-20.51,4.52,3.46,142.04,99.37,153.89,10,0,37.47,15.63,424.0,False,False,False,78.495,2333,Team 2
7_1157,62526,A. Kingsbury,149990,T. McKeown,35770,-19.57,-20.26,-25.46,-4.28,17.14,16.74,-69.11,3.37,-65.83,10,0,31.16,15.42,442.0,False,False,False,53.468999999999994,2333,Team 2
7_1168,68518,L. Santos,59727,C. Krueger,35991,0.46,11.73,12.26,-9.63,13.87,19.03,120.05,-70.7,133.39,9,-2,31.73,16.35,4123.0,False,False,False,66.17,2333,Team 2
7_1183,815170,H. Hershfelt,815174,M. Morris,36345,22.75,-1.38,5.16,7.12,16.19,17.23,-28.35,179.75,-23.51,3,6,6.44,5.69,4141.0,True,False,False,49.1,2333,Team 2
7_1191,22542,Marta,63540,Adriana,36533,-1.9,25.39,-17.92,23.98,8.96,14.97,5.48,16.64,6.34,3,2,6.84,4.18,433.0,False,False,False,19.118000000000002,2334,Team 1
7_1196,815174,M. Morris,62527,A. Hatch,36594,11.45,-9.63,-0.55,-18.85,6.69,8.87,45.05,14.52,51.79,4,1,8.31,3.75,424.0,True,False,False,30.048000000000002,2333,Team 2
7_1199,62527,A. Hatch,119153,T. Rodman,36622,20.85,-29.72,14.77,-9.95,5.46,7.27,-50.53,17.35,-86.33,3,2,0.6,7.56,,False,False,False,26.847,2333,Team 2
7_1205,119153,T. Rodman,62527,A. Hatch,36745,40.35,-7.77,29.57,-27.02,21.38,20.52,51.91,-67.65,51.06,2,6,1.34,1.67,,True,True,True,46.312,2333,Team 2
7_1208,62527,A. Hatch,627216,P. Metayer,36766,36.43,-31.18,41.61,-13.45,12.31,12.79,-109.74,18.15,-112.86,6,-2,7.09,8.99,,False,False,False,40.515,2333,Team 2
7_1214,627216,P. Metayer,119153,T. Rodman,36815,30.12,-26.08,42.63,-28.86,12.8,14.14,167.66,159.21,154.1,9,-5,17.02,8.29,,False,False,False,71.28900000000002,2333,Team 2
7_1221,815170,H. Hershfelt,57072,E. Morgan,36924,3.36,12.15,17.24,12.71,11.45,13.89,-177.69,127.25,-138.61,10,-1,37.55,11.22,,False,False,False,84.821,2333,Team 2
7_1223,57072,E. Morgan,149990,T. McKeown,36944,-0.42,-1.83,-1.74,14.94,15.14,16.82,-85.5,-123.87,-66.62,10,0,35.17,16.96,,False,False,False,68.334,2333,Team 2
7_1224,149990,T. McKeown,627216,P. Metayer,36966,4.55,-18.15,-1.36,-5.05,8.05,11.36,-89.45,-143.63,-68.73,9,1,24.25,12.36,442.0,False,False,False,63.749,2333,Team 2
7_1230,627216,P. Metayer,149990,T. McKeown,37065,-9.42,-22.63,7.54,-33.21,15.03,18.02,151.81,-135.67,144.83,10,-1,39.56,6.82,,False,False,False,86.656,2333,Team 2
7_1238,62389,Angelina,149882,K. Abello,37404,-32.78,34.07,-33.78,27.47,7.96,6.72,80.75,-53.88,89.71,9,0,35.78,6.78,,False,False,False,61.356,2334,Team 1
7_1244,149990,T. McKeown,62526,A. Kingsbury,37451,-27.6,-9.83,-2.51,-25.08,21.07,27.15,136.96,-116.15,121.75,10,0,62.95,27.13,,False,False,False,91.85600000000001,2333,Team 2
7_1245,62526,A. Kingsbury,57072,E. Morgan,37501,-22.64,-7.34,-39.68,-16.45,15.54,19.32,39.92,112.58,21.63,10,0,41.19,18.01,4231.0,False,False,False,61.068,2333,Team 2
7_1248,57072,E. Morgan,149990,T. McKeown,37563,-22.34,-16.56,-21.41,12.74,28.57,28.54,-91.45,-26.57,-94.76,10,0,34.55,15.91,442.0,False,False,False,65.942,2333,Team 2
7_1256,627216,P. Metayer,149990,T. McKeown,37798,-6.92,-26.22,-0.06,-31.79,8.82,8.94,145.94,-165.96,140.75,10,-1,35.78,9.28,424.0,False,False,False,84.44500000000001,2333,Team 2
7_1258,149990,T. McKeown,815170,H. Hershfelt,37813,5.58,-22.02,-8.15,-26.86,12.45,12.69,20.05,-157.88,17.49,8,2,22.04,9.21,442.0,True,False,False,55.455,2333,Team 2
7_1259,815170,H. Hershfelt,627216,P. Metayer,37830,-1.04,-33.01,2.21,-23.27,10.96,9.69,-101.25,6.03,-114.02,6,1,25.69,2.11,442.0,False,False,False,53.34100000000001,2333,Team 2
7_1263,627216,P. Metayer,119153,T. Rodman,37847,24.2,-33.16,6.57,-30.28,13.46,9.57,-59.07,25.01,-103.18,1,4,0.25,4.43,,False,False,False,32.003,2333,Team 2
7_1268,149882,K. Abello,62445,B. Banda,37929,-8.61,19.15,-43.87,19.75,31.05,32.14,-0.78,100.75,-7.55,1,8,6.35,2.43,,False,False,True,41.412,2334,Team 1
7_1278,22542,Marta,149882,K. Abello,39076,-16.26,33.81,-10.6,28.4,7.33,7.83,136.29,-88.53,136.22,9,-1,25.17,7.94,,False,False,False,67.80000000000001,2334,Team 1
7_1282,627216,P. Metayer,119153,T. Rodman,39105,13.12,-32.62,4.06,-31.57,9.53,9.12,-6.61,170.13,-1.14,5,3,13.44,2.02,,True,False,True,47.962999999999994,2333,Team 2
