event_id,player_in_possession_id,player_in_possession_name,player_id,player_name,frame_start,x_start,y_start,player_in_possession_x_start,player_in_possession_y_start,pass_distance,interplayer_distance,interplayer_angle,trajectory_angle,pass_angle,n_opponents_ahead_pass_reception,n_opponents_bypassed,delta_to_last_defensive_line_start,separation_start,defensive_structure,inside_defensive_shape_end,dangerous,difficult_pass_target,risk_score,team_id,team_class
7_39,816480,C. Hutton,151127,K. Sharples,679,-17.62,23.71,-9.07,21.61,8.28,9.33,163.18,156.31,175.57,10,0,30.1,12.35,442.0,False,False,False,86.57000000000001,2329,Team 2
7_41,151127,K. Sharples,816480,C. Hutton,714,-10.46,23.76,-21.47,23.54,11.91,11.0,5.63,122.01,5.59,9,1,22.29,5.93,442.0,False,False,False,48.355,2329,Team 2
7_43,816480,C. Hutton,151127,K. Sharples,733,-22.61,23.08,-10.89,24.92,13.34,11.86,-171.08,-177.09,-173.15,10,-1,34.37,10.17,442.0,False,False,False,91.78500000000001,2329,Team 2
7_44,151127,K. Sharples,52566,A. Cook,750,-29.92,-0.4,-24.7,22.35,15.83,19.23,-104.14,-155.51,-99.05,10,0,41.16,19.28,442.0,False,False,False,79.343,2329,Team 2
7_47,52566,A. Cook,151127,K. Sharples,797,-29.82,14.96,-30.0,-4.82,19.09,19.97,90.63,109.65,87.69,10,0,37.88,15.45,433.0,False,False,False,72.374,2329,Team 2
7_48,151127,K. Sharples,816480,C. Hutton,820,-11.67,19.94,-29.4,19.22,13.63,14.74,-0.12,129.59,-8.99,7,3,19.04,5.23,523.0,False,False,False,46.933,2329,Team 2
7_50,816480,C. Hutton,151139,L. LaBonta,845,-11.6,8.19,-11.99,21.55,8.9,10.2,-74.89,25.28,-87.68,6,1,20.61,3.22,523.0,True,False,False,48.61600000000001,2329,Team 2
7_58,62389,Angelina,151151,H. McCutcheon,882,-5.71,-13.02,3.71,-15.49,9.83,9.74,165.31,-125.39,167.01,8,-5,27.78,4.65,,True,False,False,74.17999999999999,2334,Team 1
7_63,817541,C. Dyke,151602,A. Watt,908,-10.21,-26.48,-15.69,-18.74,9.53,9.48,-54.7,164.88,-53.11,10,0,27.72,5.54,,False,False,False,64.88,2334,Team 1
7_65,151602,A. Watt,817541,C. Dyke,909,-15.93,-18.86,-10.32,-26.47,11.73,9.45,126.4,-151.13,116.52,10,0,33.33,8.57,,False,False,False,79.875,2334,Team 1
7_66,817541,C. Dyke,22542,Marta,929,8.98,-19.59,-18.92,-18.7,28.01,27.91,-1.83,159.15,-3.48,3,7,5.36,3.45,,True,False,False,47.339000000000006,2334,Team 1
7_78,151139,L. LaBonta,188178,M. Cooper,1009,3.26,-12.12,-1.45,-1.36,9.78,11.75,-66.36,-27.52,-69.6,4,3,11.86,10.04,,True,False,False,39.704,2329,Team 2
7_82,151129,V. DiBernardo,57144,H. Mace,1061,1.82,-21.13,23.81,-18.36,14.37,14.36,-165.19,-60.37,-177.01,8,-2,32.08,8.39,,False,False,False,73.93,2329,Team 2
7_84,57144,H. Mace,52566,A. Cook,1100,-6.92,-15.34,6.04,-31.51,17.96,20.19,132.39,-120.24,128.62,10,-1,37.43,20.25,424.0,False,False,False,78.678,2329,Team 2
7_86,52566,A. Cook,151127,K. Sharples,1136,-7.39,8.3,-10.1,-18.7,22.92,27.62,93.82,136.28,86.75,10,0,31.36,11.7,424.0,False,False,False,73.901,2329,Team 2
7_87,151127,K. Sharples,52566,A. Cook,1177,-11.21,-12.17,-10.68,13.47,19.06,18.29,-105.05,113.09,-100.67,10,0,32.0,14.18,523.0,False,False,False,72.76299999999999,2329,Team 2
7_89,52566,A. Cook,57144,H. Mace,1219,-5.63,-22.64,-14.76,-3.4,17.81,17.74,-69.37,144.79,-68.42,10,0,26.13,10.91,523.0,False,False,False,66.484,2329,Team 2
7_92,57144,H. Mace,151139,L. LaBonta,1255,6.5,-4.44,-6.76,-18.86,19.76,19.35,46.49,-71.42,46.37,7,3,13.21,5.43,523.0,True,False,False,50.375,2329,Team 2
7_94,151139,L. LaBonta,22541,Debinha,1271,16.29,-6.04,7.29,-5.9,9.17,7.93,-10.83,-168.87,-24.08,5,3,4.23,2.1,532.0,True,False,False,43.324000000000005,2329,Team 2
7_97,22541,Debinha,816479,T. Chawinga,1288,20.14,3.18,14.69,-4.82,5.68,8.07,-2.98,-31.25,-43.07,2,4,3.28,2.44,,True,True,True,30.086000000000002,2329,Team 2
7_101,149954,K. Strom,151602,A. Watt,1321,-30.31,-14.84,-33.74,4.43,23.6,19.57,-79.91,167.91,-49.64,10,-1,35.95,6.46,,True,False,False,76.00900000000001,2334,Team 1
7_109,57144,H. Mace,151129,V. DiBernardo,1846,28.43,29.88,32.26,-1.39,30.17,31.18,96.89,-147.86,90.34,7,-3,6.4,9.15,,False,False,True,57.930000000000014,2329,Team 2
7_116,57144,H. Mace,52566,A. Cook,1946,-7.59,6.98,-6.98,15.05,2.77,4.38,-113.58,-175.77,-91.65,10,-1,37.84,8.93,5131.0,False,False,False,76.565,2329,Team 2
7_123,62389,Angelina,817541,C. Dyke,2117,1.3,-13.5,13.86,-10.29,7.88,11.36,-160.62,-90.0,-155.65,10,-2,30.57,10.28,442.0,False,False,False,75.22,2334,Team 1
7_128,151139,L. LaBonta,57144,H. Mace,2172,-21.79,-8.47,-16.39,3.6,5.61,13.22,-114.1,-53.31,-135.14,9,-1,28.67,10.27,4231.0,False,False,False,62.718999999999994,2329,Team 2
7_132,57144,H. Mace,52566,A. Cook,2220,-29.5,-9.77,-16.89,-22.54,13.61,15.09,124.39,-138.17,117.0,10,0,39.92,12.88,343.0,False,False,False,81.423,2329,Team 2
7_134,52566,A. Cook,151127,K. Sharples,2253,-24.05,13.0,-31.53,-11.01,20.58,24.01,76.34,124.99,74.36,10,0,32.56,17.38,424.0,False,False,False,68.547,2329,Team 2
7_136,151127,K. Sharples,816480,C. Hutton,2288,-13.0,20.24,-24.06,16.25,11.12,11.74,35.46,108.38,34.45,8,2,20.15,10.23,523.0,False,False,False,50.193999999999996,2329,Team 2
7_139,816480,C. Hutton,22541,Debinha,2333,10.07,9.64,-4.13,30.53,17.56,18.37,-61.55,82.0,-68.59,6,2,4.47,5.27,523.0,True,False,False,46.663,2329,Team 2
7_140,22541,Debinha,151129,V. DiBernardo,2358,20.93,10.84,12.52,19.74,9.8,12.42,-52.2,24.51,-83.5,4,2,0.9,7.48,,True,True,False,35.915000000000006,2329,Team 2
7_148,149954,K. Strom,441597,E. Madril Sams,2668,-28.73,-2.9,-23.47,7.19,12.08,10.91,-117.86,61.06,-114.15,10,0,39.06,13.82,424.0,False,False,False,71.69700000000002,2334,Team 1
7_149,441597,E. Madril Sams,149954,K. Strom,2688,-23.11,9.35,-27.0,-0.71,11.09,12.01,94.34,69.26,96.47,10,0,33.35,10.54,442.0,False,False,False,65.901,2334,Team 1
7_153,149954,K. Strom,441597,E. Madril Sams,2744,-20.3,2.45,-20.41,14.67,12.2,12.14,-98.38,79.76,-96.3,10,0,32.97,11.31,442.0,False,False,False,67.327,2334,Team 1
7_157,441597,E. Madril Sams,149954,K. Strom,2804,-17.15,14.48,-16.33,0.36,12.91,13.37,93.95,-52.77,94.22,10,0,32.97,12.71,442.0,False,False,False,63.91,2334,Team 1
7_159,149954,K. Strom,149882,K. Abello,2825,-11.0,30.79,-15.86,14.37,11.38,13.13,81.76,169.79,71.41,10,0,27.8,15.98,442.0,False,False,False,68.414,2334,Team 1
7_164,52566,A. Cook,22418,A. Schult,2906,-49.12,-6.26,-36.31,-23.53,13.68,15.72,110.83,-169.07,106.47,10,0,60.98,21.18,,False,False,False,90.99499999999999,2329,Team 2
7_165,22418,A. Schult,52566,A. Cook,2952,-49.95,-20.21,-53.72,-6.3,14.76,14.41,-74.84,143.13,-74.48,9,1,50.96,9.32,,False,False,False,78.789,2329,Team 2
7_171,52566,A. Cook,22541,Debinha,2980,-0.93,-4.98,-50.47,-22.87,40.31,52.33,20.11,-115.14,19.69,4,6,0.45,1.48,442.0,True,False,False,48.516000000000005,2329,Team 2
7_173,62389,Angelina,151602,A. Watt,3236,16.25,-28.57,-1.74,5.61,31.39,38.13,-61.97,-84.71,-60.89,5,5,10.57,15.3,424.0,False,False,False,51.899,2334,Team 1
7_179,52566,A. Cook,816480,C. Hutton,3359,-41.95,18.25,-45.61,2.16,17.44,16.5,77.18,114.34,66.15,9,0,35.64,3.47,,False,False,True,70.625,2329,Team 2
7_186,22542,Marta,817541,C. Dyke,3560,46.81,-34.39,43.68,-30.99,4.48,4.62,-47.37,5.12,-46.0,4,3,5.43,4.35,,False,False,False,27.537999999999997,2334,Team 1
7_191,57144,H. Mace,188178,M. Cooper,3602,-39.23,6.01,-46.39,-1.62,10.84,10.46,46.82,-87.2,61.83,6,2,28.66,8.11,,True,False,False,54.545,2329,Team 2
7_194,441597,E. Madril Sams,149954,K. Strom,3637,8.16,-4.98,20.15,-13.57,9.08,13.4,146.32,129.29,131.03,10,0,32.07,19.81,,False,False,False,77.461,2334,Team 1
7_196,149954,K. Strom,441597,E. Madril Sams,3663,12.41,-9.74,3.49,-0.77,10.31,9.73,-79.88,170.81,-76.37,10,0,22.87,5.88,541.0,False,False,False,68.058,2334,Team 1
7_199,441597,E. Madril Sams,817541,C. Dyke,3692,8.42,-25.23,4.01,-8.09,13.42,15.33,-90.64,180.0,-82.12,10,0,23.32,14.45,442.0,False,False,False,70.072,2334,Team 1
7_203,817541,C. Dyke,441597,E. Madril Sams,3739,-0.39,-14.63,5.46,-26.87,12.23,12.67,118.53,-111.04,117.57,10,0,33.58,13.87,442.0,False,False,False,74.399,2334,Team 1
7_204,441597,E. Madril Sams,149954,K. Strom,3758,-2.59,-0.54,-1.23,-14.93,11.62,13.8,99.93,141.86,97.72,10,0,34.74,13.34,442.0,False,False,False,74.139,2334,Team 1
7_205,149954,K. Strom,149882,K. Abello,3779,8.83,26.2,-4.08,3.32,17.54,24.45,57.85,57.9,44.86,8,2,21.43,17.69,442.0,False,False,False,49.5,2334,Team 1
7_207,149882,K. Abello,149954,K. Strom,3812,-1.21,17.64,14.52,32.12,18.99,18.65,-147.26,86.95,-146.97,10,-2,33.25,14.56,442.0,False,False,False,76.52799999999999,2334,Team 1
7_209,149954,K. Strom,441597,E. Madril Sams,3838,-2.42,1.03,-1.35,22.92,15.77,18.77,-95.2,132.95,-94.22,10,0,35.9,11.65,442.0,False,False,False,74.58800000000001,2334,Team 1
7_212,441597,E. Madril Sams,22542,Marta,3878,26.59,-26.75,-1.26,-4.08,31.7,34.78,-37.96,-72.58,-35.71,4,6,2.19,12.37,424.0,False,False,False,41.756,2334,Team 1
7_213,22542,Marta,62389,Angelina,3905,15.25,-7.36,31.11,-26.8,10.12,11.53,135.25,-36.16,144.05,7,-2,19.79,4.73,,True,False,False,58.531000000000006,2334,Team 1
7_219,62389,Angelina,151602,A. Watt,3932,37.26,-18.47,24.23,-12.24,13.87,15.42,-40.08,-86.05,-36.35,3,4,3.31,5.66,,False,False,False,34.932,2334,Team 1
7_228,22541,Debinha,816481,E. Wheeler,4222,-28.47,34.09,-11.94,32.67,15.89,16.13,176.55,-98.43,176.9,9,-3,29.75,6.84,4231.0,False,False,False,78.96200000000002,2329,Team 2
7_230,816481,E. Wheeler,151127,K. Sharples,4225,-40.46,30.22,-28.54,33.78,7.53,9.13,-167.41,3.37,-162.21,10,-1,41.62,7.1,4231.0,False,False,False,75.448,2329,Team 2
7_237,62389,Angelina,817541,C. Dyke,4352,11.76,-34.49,14.9,-28.97,6.19,6.35,-119.63,1.59,-110.43,9,-1,20.86,7.37,,False,False,False,52.47800000000001,2334,Team 1
7_238,817541,C. Dyke,22542,Marta,4360,23.0,-21.35,12.63,-34.81,15.64,16.99,52.39,-162.0,43.16,5,4,9.13,2.38,,True,False,True,57.036,2334,Team 1
7_242,22542,Marta,62389,Angelina,4376,16.03,-25.43,22.19,-22.63,5.49,6.77,-155.56,48.96,-158.3,8,-3,16.86,2.1,,True,False,False,61.439,2334,Team 1
7_249,62389,Angelina,149954,K. Strom,4386,-1.86,-12.57,16.17,-23.07,13.31,18.47,145.59,77.04,163.95,10,-1,34.92,17.06,,False,False,False,77.19900000000001,2334,Team 1
7_250,149954,K. Strom,149882,K. Abello,4424,2.05,13.77,1.38,-2.29,12.11,15.74,93.86,129.07,82.93,10,0,27.26,18.14,343.0,False,False,False,66.221,2334,Team 1
7_252,149882,K. Abello,149954,K. Strom,4451,-0.92,3.58,2.77,18.02,16.59,14.13,-115.35,129.25,-115.27,10,0,31.08,9.79,433.0,False,False,False,76.54599999999999,2334,Team 1
7_258,149954,K. Strom,62389,Angelina,4490,12.03,-9.64,-0.71,4.54,19.74,19.15,-49.06,-84.24,-47.61,9,1,15.77,6.07,442.0,False,False,False,52.184000000000005,2334,Team 1
7_259,62389,Angelina,441597,E. Madril Sams,4506,-4.63,-5.4,10.46,-12.12,13.03,13.96,151.87,-84.11,141.51,10,0,32.9,15.35,442.0,False,False,False,77.03800000000001,2334,Team 1
7_261,441597,E. Madril Sams,149954,K. Strom,4530,-4.15,5.97,-4.0,-4.98,8.8,10.56,91.25,89.33,84.06,10,0,31.11,13.51,442.0,False,False,False,63.956999999999994,2334,Team 1
7_264,149954,K. Strom,441597,E. Madril Sams,4577,-5.28,3.88,1.52,17.44,13.6,14.71,-115.71,55.68,-109.73,10,0,35.34,15.13,442.0,False,False,False,68.836,2334,Team 1
7_268,441597,E. Madril Sams,149954,K. Strom,4627,-1.0,13.62,-0.73,-3.04,14.7,16.68,91.2,177.14,84.62,10,0,29.68,11.25,442.0,False,False,False,74.29599999999999,2334,Team 1
7_270,149954,K. Strom,149882,K. Abello,4651,23.51,32.07,1.03,17.53,19.81,22.56,34.82,139.43,28.23,7,3,6.33,12.71,442.0,False,False,False,47.314,2334,Team 1
7_274,149882,K. Abello,149954,K. Strom,4684,3.84,25.34,18.92,29.68,12.02,13.1,-167.3,178.42,-159.44,10,-3,30.08,9.43,424.0,False,False,False,84.77600000000001,2334,Team 1
7_276,149954,K. Strom,441597,E. Madril Sams,4713,-3.81,10.49,-0.11,24.35,11.6,13.66,-107.82,-151.87,-107.25,10,0,34.61,16.97,442.0,False,False,False,76.085,2334,Team 1
7_278,441597,E. Madril Sams,817541,C. Dyke,4736,-3.74,-10.99,-5.37,6.83,10.27,15.1,-87.8,-73.02,-89.05,10,0,31.22,17.4,442.0,False,False,False,62.198,2334,Team 1
7_281,817541,C. Dyke,441597,E. Madril Sams,4793,-4.1,-9.29,1.17,-25.62,17.22,16.55,110.92,-90.48,115.23,10,0,33.98,17.18,442.0,False,False,False,72.38300000000001,2334,Team 1
7_284,441597,E. Madril Sams,149954,K. Strom,4813,-3.21,11.37,-3.88,-11.46,17.53,21.15,91.35,-146.84,91.44,10,0,31.72,15.25,442.0,False,False,False,73.032,2334,Team 1
7_285,149954,K. Strom,149882,K. Abello,4844,19.05,28.95,-3.17,12.08,20.88,23.02,39.94,143.91,34.5,8,2,8.97,15.23,442.0,False,False,False,50.538000000000004,2334,Team 1
7_292,151127,K. Sharples,52566,A. Cook,5229,-49.92,-11.24,-49.54,11.44,22.61,21.33,-98.11,59.93,-100.78,10,0,53.29,21.71,424.0,False,False,False,76.968,2329,Team 2
7_296,52566,A. Cook,57144,H. Mace,5287,-43.81,-25.91,-47.81,-12.05,13.1,13.69,-71.51,4.99,-75.95,10,0,46.59,19.27,424.0,False,False,False,60.616,2329,Team 2
7_297,57144,H. Mace,52566,A. Cook,5307,-45.96,-13.11,-40.9,-25.73,12.28,13.46,119.8,7.76,126.89,10,0,49.24,17.38,424.0,False,False,False,72.27300000000001,2329,Team 2
7_298,52566,A. Cook,22418,A. Schult,5342,-50.99,-3.16,-42.56,-12.27,13.31,13.7,124.77,83.27,114.37,10,0,54.31,21.61,4321.0,False,False,False,81.06700000000001,2329,Team 2
7_303,22418,A. Schult,816479,T. Chawinga,5403,0.85,17.63,-47.73,4.11,50.11,50.01,15.85,110.56,16.46,4,6,2.08,2.71,433.0,False,False,False,48.818,2329,Team 2
7_309,441597,E. Madril Sams,62389,Angelina,5615,0.2,-29.63,-16.59,-23.86,18.8,17.75,-18.97,147.83,-21.9,5,5,17.18,3.24,4141.0,True,False,True,56.452000000000005,2334,Team 1
7_317,151139,L. LaBonta,22541,Debinha,5644,2.75,21.52,-5.61,20.56,7.45,8.41,6.55,-146.0,-7.48,7,2,14.15,2.8,,True,False,False,45.753,2329,Team 2
7_323,22541,Debinha,816479,T. Chawinga,5653,12.15,23.11,2.36,22.98,8.75,10.56,-11.02,31.22,-55.33,4,3,3.71,3.09,,True,False,True,32.619,2329,Team 2
7_328,149954,K. Strom,151602,A. Watt,5797,-36.62,-27.44,-49.7,-5.03,23.49,25.95,-59.73,-176.82,-64.4,8,1,29.57,8.58,,False,False,False,69.711,2334,Team 1
7_340,149954,K. Strom,441597,E. Madril Sams,6470,-39.44,-2.54,-40.34,20.13,14.42,15.7,-91.64,37.38,-98.57,10,0,42.84,15.48,424.0,False,False,False,67.40899999999999,2334,Team 1
7_344,441597,E. Madril Sams,22542,Marta,6529,-16.01,2.89,-33.04,0.48,8.96,9.35,10.72,-131.17,17.67,9,1,20.78,5.8,442.0,True,False,False,51.374,2334,Team 1
7_347,22542,Marta,149954,K. Strom,6555,-29.02,12.08,-19.73,-0.37,11.38,14.62,123.84,157.83,129.51,10,0,34.66,10.66,442.0,False,False,False,81.73,2334,Team 1
7_351,149954,K. Strom,149882,K. Abello,6573,-13.66,31.41,-28.73,14.28,14.55,20.01,47.23,39.21,47.45,8,2,19.38,18.26,442.0,False,False,False,44.791999999999994,2334,Team 1
7_356,149882,K. Abello,149954,K. Strom,6618,-17.48,25.66,-6.78,33.7,12.94,13.01,-143.22,25.54,-145.49,10,-2,34.69,7.62,442.0,False,False,False,70.128,2334,Team 1
7_364,57144,H. Mace,151129,V. DiBernardo,6694,0.31,-23.92,-20.86,-29.15,18.58,19.63,30.18,-165.76,29.19,3,4,9.11,3.54,,True,False,True,50.434000000000005,2329,Team 2
7_367,151129,V. DiBernardo,188178,M. Cooper,6722,-8.04,-30.62,-3.29,-27.73,3.33,5.1,-157.26,152.35,-168.93,7,-4,15.2,3.82,,True,False,False,67.68900000000001,2329,Team 2
7_375,57144,H. Mace,52566,A. Cook,6897,-12.61,-23.75,2.18,-32.83,15.09,16.35,156.81,127.39,165.3,10,-1,39.56,10.39,,False,False,False,87.679,2329,Team 2
7_377,52566,A. Cook,151127,K. Sharples,6936,-8.41,4.6,-15.29,-20.28,21.57,25.73,80.38,118.4,77.3,10,0,31.46,22.45,523.0,False,False,False,67.319,2329,Team 2
7_378,151127,K. Sharples,816480,C. Hutton,6967,4.37,12.55,-11.63,11.42,11.21,13.92,39.75,88.1,33.76,8,2,16.21,9.68,523.0,False,False,False,46.693000000000005,2329,Team 2
7_385,816480,C. Hutton,816481,E. Wheeler,7038,22.71,34.13,9.49,26.76,11.38,12.99,20.18,-67.38,7.67,4,5,6.19,5.82,541.0,False,False,False,32.367999999999995,2329,Team 2
7_393,816481,E. Wheeler,816480,C. Hutton,7193,6.8,28.91,7.8,32.4,3.63,3.63,-105.99,180.0,-102.08,7,0,29.04,6.36,4321.0,True,False,False,71.14399999999999,2329,Team 2
7_401,151602,A. Watt,441597,E. Madril Sams,7228,-25.67,-20.67,-13.13,-28.73,11.57,14.02,146.14,20.3,144.43,10,-4,33.96,3.04,,False,False,False,66.93,2334,Team 1
7_404,441597,E. Madril Sams,151151,H. McCutcheon,7245,-17.29,-15.04,-24.32,-18.92,7.64,8.03,28.9,123.69,13.55,8,2,24.22,5.05,,True,False,False,53.006,2334,Team 1
7_414,441597,E. Madril Sams,149954,K. Strom,8278,-32.03,14.31,-28.95,-1.44,12.83,16.05,101.06,7.13,102.11,10,0,35.87,13.33,442.0,False,False,False,62.14800000000001,2334,Team 1
7_416,149954,K. Strom,149882,K. Abello,8321,-9.49,34.19,-28.33,15.62,12.31,14.54,49.68,-173.01,43.72,8,2,16.95,11.1,442.0,False,False,False,57.589000000000006,2334,Team 1
7_423,149882,K. Abello,149954,K. Strom,8359,-25.22,26.75,-16.59,33.28,8.32,9.77,-156.98,157.19,-150.63,10,-2,34.8,5.25,442.0,False,False,False,84.32600000000001,2334,Team 1
7_426,149954,K. Strom,63540,Adriana,8381,-5.45,25.74,-29.09,28.2,20.17,23.77,-5.94,-167.86,0.03,5,5,13.09,2.13,442.0,True,False,True,53.553000000000004,2334,Team 1
7_431,22542,Marta,149954,K. Strom,8449,-15.45,25.77,0.0,33.47,13.08,16.57,-153.4,53.88,-153.92,9,-3,32.47,4.35,,False,False,False,70.90899999999999,2334,Team 1
7_440,151139,L. LaBonta,816479,T. Chawinga,9282,-35.62,1.91,-42.94,2.94,6.65,7.39,-8.01,0.65,-14.89,4,3,15.84,2.01,,True,False,False,28.368000000000002,2329,Team 2
7_441,816479,T. Chawinga,22541,Debinha,9292,-35.88,-1.29,-33.87,2.05,4.76,3.64,-120.94,12.69,-135.94,4,0,16.54,3.87,,True,False,False,47.881,2329,Team 2
7_443,151127,K. Sharples,52566,A. Cook,9577,-47.33,-9.13,-45.18,15.41,20.89,21.46,-92.97,11.75,-95.16,10,0,49.27,19.8,424.0,False,False,False,68.93,2329,Team 2
7_447,52566,A. Cook,57144,H. Mace,9605,-42.11,-21.15,-46.19,-9.88,11.39,11.28,-71.76,180.0,-78.04,10,0,45.47,15.62,433.0,False,False,False,78.00800000000001,2329,Team 2
7_449,57144,H. Mace,52566,A. Cook,9627,-44.67,-10.01,-42.09,-20.97,10.94,11.27,103.28,26.1,112.63,10,0,48.36,16.14,343.0,False,False,False,70.43500000000002,2329,Team 2
7_450,52566,A. Cook,151127,K. Sharples,9651,-40.66,15.02,-41.57,-8.32,20.67,23.05,92.61,88.91,90.94,10,0,44.29,17.64,523.0,False,False,False,74.064,2329,Team 2
7_453,151127,K. Sharples,816480,C. Hutton,9686,-22.9,26.35,-39.58,19.97,13.74,16.46,30.04,71.86,29.14,7,3,27.03,12.61,523.0,False,False,False,48.719,2329,Team 2
7_458,151127,K. Sharples,52566,A. Cook,9853,-26.01,7.49,-22.71,27.96,16.67,18.71,-103.44,-125.78,-110.7,10,0,40.12,19.68,523.0,False,False,False,77.11699999999999,2329,Team 2
7_460,52566,A. Cook,57144,H. Mace,9884,-23.0,-10.83,-27.19,5.39,13.43,16.22,-67.86,-99.3,-66.72,10,0,35.39,16.75,523.0,False,False,False,63.76199999999999,2329,Team 2
7_465,188178,M. Cooper,816479,T. Chawinga,9990,23.08,1.9,21.97,14.21,16.19,14.88,-84.02,-40.99,-112.4,4,-1,4.64,4.71,,True,True,True,45.976,2329,Team 2
7_472,188178,M. Cooper,151129,V. DiBernardo,10068,39.2,-15.88,37.74,13.97,27.07,29.89,-87.2,45.44,-98.69,0,4,1.35,9.06,,False,True,True,43.617,2329,Team 2
7_479,57144,H. Mace,816480,C. Hutton,10140,19.3,3.03,17.25,-11.56,13.38,15.29,87.64,87.8,82.87,9,0,25.54,15.13,,False,False,False,59.58899999999999,2329,Team 2
7_481,816480,C. Hutton,22541,Debinha,10178,29.88,-2.94,19.84,11.35,8.78,11.5,-59.53,138.46,-54.27,7,2,8.42,5.11,541.0,True,False,False,52.048,2329,Team 2
7_485,22541,Debinha,151129,V. DiBernardo,10208,36.96,-9.41,28.97,-1.82,5.85,8.33,-36.36,101.77,-22.53,5,2,1.61,2.35,,True,True,True,40.656,2329,Team 2
7_487,151129,V. DiBernardo,188178,M. Cooper,10223,33.49,0.46,36.66,-8.59,10.25,9.59,109.3,-80.73,107.9,6,-1,6.65,4.78,,True,True,False,52.737,2329,Team 2
7_493,151129,V. DiBernardo,816479,T. Chawinga,10360,21.09,1.99,18.79,-18.14,17.59,18.95,75.23,-31.26,62.18,4,2,12.74,8.19,451.0,True,True,False,44.876000000000005,2329,Team 2
7_496,149954,K. Strom,151151,H. McCutcheon,10400,-28.32,1.19,-32.7,2.62,4.15,4.61,-18.08,-168.92,-10.28,7,3,32.67,3.72,,True,False,False,59.064,2334,Team 1
7_497,816479,T. Chawinga,816480,C. Hutton,10417,17.08,4.56,34.67,5.12,8.97,8.77,161.32,41.58,163.42,7,-2,20.39,12.12,,True,False,False,62.094,2329,Team 2
7_503,149954,K. Strom,149882,K. Abello,10653,-35.86,25.5,-41.26,12.69,11.43,13.04,67.51,33.69,64.96,10,0,40.99,14.35,424.0,False,False,False,59.67000000000001,2334,Team 1
7_504,149882,K. Abello,149954,K. Strom,10672,-40.19,15.48,-35.09,25.94,12.3,11.13,-120.8,112.71,-121.36,10,0,45.2,14.33,424.0,False,False,False,80.911,2334,Team 1
7_506,149954,K. Strom,441597,E. Madril Sams,10703,-38.14,-4.01,-41.07,16.93,17.5,19.36,-85.59,-8.69,-99.27,10,0,43.08,15.45,424.0,False,False,False,65.055,2334,Team 1
7_509,441597,E. Madril Sams,62389,Angelina,10739,-16.8,3.25,-34.57,-4.85,12.39,12.72,26.52,-57.93,32.84,7,3,22.93,8.12,424.0,True,False,False,47.787,2334,Team 1
