event_id,player_in_possession_id,player_in_possession_name,player_id,player_name,frame_start,x_start,y_start,player_in_possession_x_start,player_in_possession_y_start,pass_distance,interplayer_distance,interplayer_angle,trajectory_angle,pass_angle,n_opponents_ahead_pass_reception,n_opponents_bypassed,delta_to_last_defensive_line_start,separation_start,defensive_structure,inside_defensive_shape_end,dangerous,difficult_pass_target,risk_score,team_id,team_class
7_467,57112,N. Kuikka,57146,C. Roccaro,12284,-18.04,-16.6,-12.13,-27.78,13.16,12.74,143.78,-167.0,144.15,10,0,33.69,15.67,424.0,False,False,False,85.152,2337,Team 2
7_473,57146,C. Roccaro,151149,S. Groom,12352,12.71,9.02,-13.17,-17.4,29.91,35.4,45.1,-56.75,49.26,2,8,0.46,0.69,424.0,True,False,True,46.675999999999995,2337,Team 2
7_478,151149,S. Groom,817610,J. Joseph,12392,14.61,-8.06,28.06,2.25,12.23,11.43,-143.57,21.07,-143.65,5,-3,18.76,3.31,,True,True,False,55.716,2337,Team 2
7_483,22542,Marta,62389,Angelina,12456,-24.04,-6.22,-18.78,-11.61,5.24,7.4,79.18,23.33,96.35,6,0,24.28,6.48,,True,False,False,48.302,2334,Team 1
7_488,62389,Angelina,817541,C. Dyke,12499,-25.62,-14.72,-12.23,-1.62,13.99,16.48,-131.88,-26.0,-136.74,10,-3,33.12,11.82,424.0,False,False,False,65.355,2334,Team 1
7_491,817541,C. Dyke,151151,H. McCutcheon,12526,-10.56,-25.55,-20.45,-19.86,11.88,11.06,-33.3,-97.08,-16.38,9,1,18.93,9.38,424.0,False,False,False,47.329,2334,Team 1
7_493,151151,H. McCutcheon,817541,C. Dyke,12548,-22.37,-23.88,-12.57,-29.76,11.81,11.43,149.04,-156.54,144.02,10,-1,32.27,9.29,424.0,False,False,False,83.28000000000002,2334,Team 1
7_495,817541,C. Dyke,441597,E. Madril Sams,12560,-25.87,-11.04,-24.87,-24.15,13.25,13.08,95.22,178.24,98.99,10,0,35.66,14.26,424.0,False,False,False,78.19800000000001,2334,Team 1
7_496,441597,E. Madril Sams,149954,K. Strom,12579,-25.21,7.64,-26.76,-10.34,13.47,16.19,87.45,89.11,89.23,10,0,33.89,15.6,424.0,False,False,False,66.445,2334,Team 1
7_498,149954,K. Strom,149882,K. Abello,12609,-18.14,25.4,-23.61,10.77,7.71,8.81,81.32,-32.29,77.8,10,0,26.78,12.61,424.0,False,False,False,54.322,2334,Team 1
7_501,149882,K. Abello,610122,S. Yates,12641,0.33,31.64,-16.4,25.11,15.48,17.12,22.72,143.03,15.4,6,4,9.77,10.87,424.0,False,False,False,45.47,2334,Team 1
7_509,22723,J. Grosso,151149,S. Groom,12727,-12.64,-0.22,-17.69,-4.66,5.15,6.25,39.16,22.54,34.15,5,2,23.25,6.63,433.0,True,False,False,38.428999999999995,2337,Team 2
7_514,151149,S. Groom,816413,H. Anderson,12761,-26.49,4.41,-11.16,6.65,12.94,13.81,-176.85,93.14,-169.18,10,-3,35.44,9.02,433.0,False,False,False,81.215,2337,Team 2
7_515,816413,H. Anderson,22723,J. Grosso,12782,-15.11,4.67,-26.42,7.95,10.88,10.49,-15.6,135.0,-20.55,8,2,23.4,4.98,451.0,True,False,False,54.083000000000006,2337,Team 2
7_518,22723,J. Grosso,816413,H. Anderson,12802,-25.95,9.18,-16.47,4.94,11.2,10.38,155.9,117.22,154.62,10,-2,33.75,10.26,451.0,False,False,False,79.957,2337,Team 2
7_519,816413,H. Anderson,57146,C. Roccaro,12815,-29.31,-8.94,-27.13,9.39,19.01,17.74,-102.37,-165.96,-101.56,10,0,36.88,18.02,424.0,False,False,False,79.528,2337,Team 2
7_522,57146,C. Roccaro,817547,B. Franklin,12850,-12.2,-7.45,-28.31,-10.02,14.61,14.34,9.96,-146.95,11.61,10,0,20.46,5.76,424.0,True,False,False,54.313,2337,Team 2
7_523,817547,B. Franklin,57146,C. Roccaro,12868,-27.34,-10.93,-14.84,-7.61,14.85,12.93,-165.13,-151.78,-162.24,10,0,36.29,13.95,424.0,False,False,False,89.725,2337,Team 2
7_525,57146,C. Roccaro,57112,N. Kuikka,12885,-21.82,-28.77,-28.27,-12.04,14.96,16.38,-69.64,-141.6,-61.22,10,0,30.46,11.35,424.0,False,False,False,66.694,2337,Team 2
7_527,57112,N. Kuikka,57146,C. Roccaro,12908,-29.55,-16.08,-22.67,-28.94,15.65,15.3,128.71,-160.27,128.25,10,0,38.07,16.39,424.0,False,False,False,84.175,2337,Team 2
7_530,57146,C. Roccaro,816413,H. Anderson,12933,-28.89,11.42,-33.18,-16.38,24.56,26.89,86.1,117.26,92.4,10,0,36.18,19.02,424.0,False,False,False,73.23,2337,Team 2
7_536,816413,H. Anderson,817547,B. Franklin,13176,5.03,-10.86,-5.94,1.69,11.05,10.88,-58.53,-174.63,-57.12,7,1,22.08,5.78,424.0,False,False,False,59.727,2337,Team 2
7_540,817547,B. Franklin,57146,C. Roccaro,13199,-13.35,-5.83,1.06,-11.03,15.98,15.32,160.16,-156.4,156.71,10,-3,36.0,11.2,424.0,False,False,False,85.381,2337,Team 2
7_541,57146,C. Roccaro,57112,N. Kuikka,13213,-8.12,-21.81,-15.37,-8.3,14.0,14.8,-64.2,-128.99,-42.11,10,0,29.17,12.43,442.0,False,False,False,61.82900000000001,2337,Team 2
7_544,57112,N. Kuikka,22810,M. Swanson,13245,12.09,-26.29,-12.74,-27.86,16.56,17.2,0.6,-135.7,4.5,5,5,5.11,2.2,442.0,False,False,False,40.663000000000004,2337,Team 2
7_551,610122,S. Yates,441597,E. Madril Sams,13294,-13.0,13.56,-4.37,31.36,18.74,19.42,-113.98,-61.11,-112.3,9,-2,31.68,5.78,,True,False,False,68.04499999999999,2334,Team 1
7_553,441597,E. Madril Sams,151602,A. Watt,13318,1.53,-17.03,-10.46,8.05,22.02,29.04,-60.07,-32.81,-62.7,4,4,13.48,7.75,433.0,False,False,False,43.354000000000006,2334,Team 1
7_558,22542,Marta,441597,E. Madril Sams,13600,14.63,-22.3,30.23,-26.71,12.26,14.61,162.35,-168.42,158.56,10,-2,28.44,11.5,,False,False,False,83.531,2334,Team 1
7_560,441597,E. Madril Sams,149954,K. Strom,13626,10.2,-8.53,13.09,-21.7,10.23,13.73,107.76,113.7,106.59,10,0,27.9,14.95,,False,False,False,68.834,2334,Team 1
7_561,149954,K. Strom,149882,K. Abello,13649,16.1,16.11,8.83,-2.76,13.55,16.83,73.78,152.78,59.63,10,0,18.79,14.41,532.0,False,False,False,61.196999999999996,2334,Team 1
7_562,149882,K. Abello,149954,K. Strom,13674,6.82,5.67,11.88,17.94,12.6,12.15,-122.02,134.0,-119.8,10,0,26.96,11.7,343.0,False,False,False,74.502,2334,Team 1
7_564,149954,K. Strom,441597,E. Madril Sams,13697,3.09,-6.28,3.79,7.86,11.42,13.66,-94.49,-122.87,-93.31,10,0,28.78,14.11,442.0,False,False,False,68.061,2334,Team 1
7_565,441597,E. Madril Sams,22542,Marta,13720,20.05,-28.61,3.68,-10.08,18.48,21.54,-52.89,-117.41,-46.56,7,3,10.09,9.87,442.0,False,False,False,50.80100000000001,2334,Team 1
7_568,22542,Marta,817541,C. Dyke,13746,22.27,-21.57,18.8,-31.63,6.37,8.99,45.54,-41.96,43.73,4,3,8.89,4.31,442.0,True,False,False,35.117,2334,Team 1
7_573,610122,S. Yates,62445,B. Banda,14541,44.25,-3.04,50.23,-8.67,7.16,8.21,136.73,-135.31,127.69,10,-8,8.03,2.96,,False,True,True,61.04400000000001,2334,Team 1
7_580,817541,C. Dyke,62389,Angelina,14761,31.49,-5.03,43.67,-25.97,20.33,19.42,131.79,-89.34,127.51,8,-4,15.22,6.57,,False,False,False,59.25899999999999,2334,Team 1
7_582,62389,Angelina,610122,S. Yates,14789,43.44,-4.88,33.06,-16.98,13.63,15.94,49.38,8.19,52.0,1,7,3.06,1.33,,True,True,True,38.31,2334,Team 1
7_588,816413,H. Anderson,627434,A. Schlegel,14876,-33.72,3.65,-38.41,5.63,4.52,5.09,-22.89,-22.77,-19.24,6,2,21.48,5.75,,True,False,False,36.436,2337,Team 2
7_590,149954,K. Strom,149882,K. Abello,14918,20.84,9.71,7.86,6.17,13.38,13.7,26.86,100.28,16.95,8,2,16.14,7.61,,False,False,False,45.971000000000004,2334,Team 1
7_591,149882,K. Abello,22542,Marta,14948,28.41,7.36,21.48,19.21,6.13,7.57,-4.62,47.83,1.5,4,2,7.11,2.58,,False,False,False,23.273000000000003,2334,Team 1
7_596,22542,Marta,149882,K. Abello,14984,31.11,16.95,37.62,19.93,5.16,4.12,-86.94,21.06,-45.47,2,4,9.19,2.87,,True,False,True,37.416000000000004,2334,Team 1
7_605,610122,S. Yates,62389,Angelina,15304,46.21,-0.87,51.39,19.33,16.23,17.89,-115.61,122.87,-130.88,8,-8,5.47,3.85,,True,True,True,57.269999999999996,2334,Team 1
7_606,22723,J. Grosso,151186,T. Malham,16174,-5.25,25.75,-3.45,0.93,19.06,22.64,95.68,-106.82,103.04,10,0,26.82,16.0,442.0,False,False,False,68.482,2337,Team 2
7_609,151186,T. Malham,816413,H. Anderson,16198,-16.02,12.03,-4.26,24.02,17.13,15.92,-134.21,121.87,-134.69,10,0,37.68,20.06,442.0,False,False,False,81.044,2337,Team 2
7_610,816413,H. Anderson,22723,J. Grosso,16223,-2.75,10.82,-16.35,11.9,9.98,10.35,-3.99,-162.86,-2.18,10,0,21.34,8.07,442.0,False,False,False,50.95300000000001,2337,Team 2
7_614,22723,J. Grosso,816413,H. Anderson,16241,-14.73,10.58,-6.39,9.73,8.69,8.49,169.48,-178.77,165.74,10,0,32.71,13.52,442.0,False,False,False,89.65700000000001,2337,Team 2
7_616,816413,H. Anderson,22809,A. Naeher,16272,-38.63,0.53,-17.95,12.04,21.13,23.07,-148.31,-149.04,-136.42,10,0,54.59,26.82,442.0,False,False,False,93.647,2337,Team 2
7_617,22809,A. Naeher,57146,C. Roccaro,16302,-25.79,-15.35,-38.72,-1.35,19.91,19.61,-64.48,-132.06,-60.51,10,0,37.19,18.45,442.0,False,False,False,68.583,2337,Team 2
7_619,57146,C. Roccaro,22810,M. Swanson,16340,7.22,-10.95,-27.58,-22.18,22.08,23.36,16.95,-86.13,12.74,5,5,2.18,1.83,4141.0,True,False,True,42.93000000000001,2337,Team 2
7_628,62389,Angelina,441597,E. Madril Sams,16421,-18.5,9.93,-2.5,19.34,14.42,18.56,-149.54,-100.89,-157.88,10,-4,33.35,14.19,,False,False,False,74.994,2334,Team 1
7_637,151151,H. McCutcheon,441597,E. Madril Sams,17757,-28.59,1.68,-18.24,8.22,10.55,11.36,-145.88,-131.19,-148.57,10,0,38.72,16.14,424.0,False,False,False,83.861,2334,Team 1
7_642,441597,E. Madril Sams,817541,C. Dyke,17774,-27.44,-12.06,-29.22,1.47,12.29,14.27,-88.8,-119.39,-89.77,10,0,36.36,11.94,424.0,False,False,False,71.27499999999999,2334,Team 1
7_646,817541,C. Dyke,441597,E. Madril Sams,17797,-28.56,-1.67,-28.92,-15.88,12.38,11.57,93.62,-95.26,95.01,10,0,37.18,17.49,424.0,False,False,False,69.195,2334,Team 1
7_647,441597,E. Madril Sams,149954,K. Strom,17825,-28.39,12.32,-29.53,-6.26,15.53,17.55,85.49,-109.8,88.15,10,0,37.17,15.53,424.0,False,False,False,70.482,2334,Team 1
7_649,149954,K. Strom,441597,E. Madril Sams,17864,-28.19,-2.57,-27.28,13.59,16.16,16.0,-93.04,57.2,-92.48,10,0,36.33,17.58,424.0,False,False,False,65.76899999999999,2334,Team 1
7_650,441597,E. Madril Sams,817541,C. Dyke,17884,-24.22,-18.22,-26.84,-2.34,12.29,13.83,-97.39,-141.83,-87.67,10,0,32.65,10.94,424.0,False,False,False,72.51299999999999,2334,Team 1
7_653,817541,C. Dyke,441597,E. Madril Sams,17919,-27.01,-7.74,-27.39,-21.06,13.93,13.12,98.64,-164.83,105.31,10,0,36.68,18.65,424.0,False,False,False,77.667,2334,Team 1
7_654,441597,E. Madril Sams,149954,K. Strom,17948,-28.92,13.13,-29.94,-8.56,18.89,21.91,87.31,57.53,90.45,10,0,38.48,17.06,424.0,False,False,False,67.024,2334,Team 1
7_656,149954,K. Strom,149882,K. Abello,17976,-3.74,32.79,-26.89,14.12,21.51,24.92,38.52,96.2,34.13,7,3,13.81,18.39,424.0,False,False,False,47.065000000000005,2334,Team 1
7_658,149882,K. Abello,62389,Angelina,18007,8.38,19.61,-4.24,30.9,7.36,11.32,-19.12,129.03,22.03,4,3,3.47,5.54,433.0,True,False,False,36.353,2334,Team 1
7_665,62389,Angelina,441597,E. Madril Sams,18070,-16.36,9.85,0.45,28.88,13.12,20.31,-129.03,120.96,-136.92,10,-1,38.65,16.11,,False,False,False,79.23,2334,Team 1
7_667,441597,E. Madril Sams,817541,C. Dyke,18098,-16.68,-8.24,-19.0,10.35,12.3,17.88,-91.54,-144.36,-78.98,10,0,33.17,10.58,424.0,False,False,False,71.647,2334,Team 1
7_668,817541,C. Dyke,441597,E. Madril Sams,18131,-23.2,0.84,-23.81,-14.8,13.14,10.95,108.3,-86.86,110.21,10,0,35.97,15.49,424.0,False,False,False,71.366,2334,Team 1
7_670,441597,E. Madril Sams,149954,K. Strom,18182,-21.73,13.22,-20.41,-8.76,14.77,19.31,93.68,-13.75,90.47,10,0,33.35,17.99,424.0,False,False,False,59.298,2334,Team 1
7_678,57112,N. Kuikka,22723,J. Grosso,18425,3.79,-15.73,-7.7,-26.13,11.78,11.75,44.69,-169.41,44.04,8,2,18.65,6.32,442.0,True,False,False,60.409,2337,Team 2
7_680,22723,J. Grosso,57146,C. Roccaro,18443,-18.28,-19.1,-1.08,-16.79,16.38,17.05,-175.66,139.28,-159.52,10,-2,37.12,15.52,442.0,False,False,False,86.81600000000002,2337,Team 2
7_682,57146,C. Roccaro,816413,H. Anderson,18472,-16.06,8.38,-20.8,-11.69,18.94,20.61,78.86,100.55,73.84,10,0,31.05,16.57,442.0,False,False,False,65.21800000000002,2337,Team 2
7_684,816413,H. Anderson,151186,T. Malham,18504,-5.59,27.93,-17.45,15.51,17.13,16.74,51.6,113.02,41.5,9,1,19.8,11.35,442.0,False,False,False,54.88099999999999,2337,Team 2
7_685,151186,T. Malham,816413,H. Anderson,18529,-19.24,18.51,-9.7,31.17,17.08,15.94,-134.49,159.17,-133.65,10,0,34.48,10.22,442.0,False,False,False,85.051,2337,Team 2
7_686,816413,H. Anderson,57146,C. Roccaro,18558,-25.09,-5.38,-24.63,17.98,19.91,22.17,-94.42,-115.43,-94.12,10,0,38.23,16.72,442.0,False,False,False,74.141,2337,Team 2
7_687,57146,C. Roccaro,57112,N. Kuikka,18596,-12.42,-28.2,-26.56,-11.84,11.54,12.47,-69.82,-88.11,-57.85,9,1,23.33,12.08,442.0,False,False,False,55.78900000000001,2337,Team 2
7_692,57112,N. Kuikka,22809,A. Naeher,18658,-38.45,-3.56,-13.66,-30.51,29.6,32.7,133.22,-154.31,121.53,10,-1,51.96,30.56,442.0,False,False,False,90.15400000000001,2337,Team 2
7_696,816413,H. Anderson,22809,A. Naeher,18867,-49.62,4.28,-37.49,22.15,19.28,20.98,-123.73,74.74,-119.28,10,0,53.71,23.44,4141.0,False,False,False,81.726,2337,Team 2
7_697,22809,A. Naeher,57146,C. Roccaro,18894,-40.65,-11.85,-47.99,5.0,15.0,17.81,-74.63,-120.2,-73.18,10,0,43.59,17.93,442.0,False,False,False,71.51,2337,Team 2
7_703,151149,S. Groom,22810,M. Swanson,19396,4.74,-21.85,-9.74,-20.62,8.11,10.37,5.7,7.35,12.39,2,3,0.28,2.31,,True,False,False,17.155,2337,Team 2
7_712,627434,A. Schlegel,151149,S. Groom,19651,12.17,-25.78,18.27,-26.7,1.69,6.17,171.42,83.8,-170.82,7,-1,17.28,2.52,,True,False,False,67.747,2337,Team 2
7_715,151149,S. Groom,817547,B. Franklin,19668,9.71,-11.37,14.71,-20.23,7.37,8.43,137.84,153.43,168.66,9,-2,18.11,4.41,451.0,False,False,False,73.37700000000001,2337,Team 2
7_717,817547,B. Franklin,22723,J. Grosso,19690,8.64,-18.76,7.53,-11.29,7.74,7.55,-81.55,91.77,-71.78,8,1,18.43,6.81,442.0,True,False,False,56.18500000000001,2337,Team 2
7_721,22723,J. Grosso,816413,H. Anderson,19706,-4.78,0.61,9.11,-17.21,19.7,21.4,122.79,74.12,136.42,9,0,31.2,15.58,4231.0,False,False,False,71.72699999999999,2337,Team 2
7_730,441597,E. Madril Sams,817541,C. Dyke,19917,-34.58,-29.0,-45.81,-11.9,15.27,18.08,-59.01,-65.88,-56.16,10,0,36.6,19.53,424.0,False,False,False,59.080000000000005,2334,Team 1
7_731,817541,C. Dyke,441597,E. Madril Sams,19944,-42.78,-16.99,-34.55,-29.74,14.75,13.4,126.96,-79.83,127.01,10,0,44.81,18.96,424.0,False,False,False,78.418,2334,Team 1
7_734,441597,E. Madril Sams,149954,K. Strom,19972,-41.82,9.97,-40.61,-19.83,14.69,18.45,107.05,3.74,102.18,10,0,43.86,18.01,424.0,False,False,False,66.032,2334,Team 1
7_738,149954,K. Strom,441597,E. Madril Sams,20056,-32.75,-4.0,-31.13,11.22,17.55,15.31,-96.08,132.94,-93.59,10,0,35.47,12.45,424.0,False,False,False,74.771,2334,Team 1
7_740,441597,E. Madril Sams,817541,C. Dyke,20071,-33.83,-18.22,-37.23,-2.33,10.84,12.52,-109.45,-103.78,-102.68,10,0,35.79,10.3,424.0,False,False,False,72.678,2334,Team 1
7_746,817541,C. Dyke,441597,E. Madril Sams,20148,-32.22,-10.78,-34.12,-22.5,10.43,9.9,94.69,-142.56,95.61,10,0,36.01,10.46,343.0,False,False,False,74.328,2334,Team 1
7_747,441597,E. Madril Sams,149954,K. Strom,20178,-35.58,8.62,-35.3,-13.17,13.37,17.22,95.26,178.36,94.98,10,0,38.35,15.98,424.0,False,False,False,78.85000000000001,2334,Team 1
7_750,149954,K. Strom,610122,S. Yates,20217,-6.53,31.29,-36.91,9.61,29.67,34.63,38.06,128.38,38.45,5,5,9.84,14.52,424.0,False,False,False,50.906000000000006,2334,Team 1
7_755,62389,Angelina,22542,Marta,20290,-17.87,17.17,-23.93,24.44,13.98,4.53,-113.0,-17.88,166.94,6,-1,22.23,5.47,,True,True,False,61.497,2334,Team 1
7_758,22542,Marta,151602,A. Watt,20379,26.41,-24.34,15.91,-5.17,15.2,21.86,-61.29,-14.65,-80.19,2,4,2.66,17.07,442.0,False,False,False,30.089,2334,Team 1
7_764,22809,A. Naeher,57146,C. Roccaro,22099,-42.56,-17.85,-49.87,-1.44,18.67,19.38,-67.43,-103.77,-68.55,10,0,40.34,12.89,424.0,False,False,False,69.168,2337,Team 2
7_768,57146,C. Roccaro,57112,N. Kuikka,22170,-20.8,-30.53,-35.8,-24.91,10.92,15.71,-20.49,-12.02,-34.78,9,1,25.63,3.63,424.0,False,False,False,43.594,2337,Team 2
7_771,57112,N. Kuikka,57146,C. Roccaro,22202,-25.22,-22.42,-13.49,-30.61,18.25,17.79,146.65,121.32,148.19,10,-1,35.1,12.71,424.0,False,False,False,82.599,2337,Team 2
7_774,57146,C. Roccaro,816413,H. Anderson,22247,-27.66,3.95,-28.69,-14.82,18.04,19.89,88.85,80.64,97.74,10,0,38.1,21.86,4141.0,False,False,False,68.813,2337,Team 2
7_776,816413,H. Anderson,57146,C. Roccaro,22295,-22.3,-9.46,-23.05,11.51,20.6,19.3,-92.91,5.54,-97.61,10,0,35.19,17.99,424.0,False,False,False,61.783,2337,Team 2
7_787,22723,J. Grosso,22810,M. Swanson,22929,16.26,13.23,-3.85,3.38,16.53,18.26,31.36,117.47,32.87,4,3,2.91,3.06,442.0,True,False,False,40.471999999999994,2337,Team 2
7_791,62389,Angelina,441597,E. Madril Sams,22955,-14.12,-15.86,-12.18,-17.91,2.44,2.82,133.42,9.11,135.83,7,-1,25.44,2.27,,True,False,False,57.333999999999996,2334,Team 1
7_792,441597,E. Madril Sams,62445,B. Banda,22958,7.49,-2.99,-13.63,-15.39,21.25,21.54,26.77,-164.79,19.07,2,5,3.21,5.17,,True,False,True,46.009,2334,Team 1
7_798,817547,B. Franklin,816413,H. Anderson,23892,-20.28,6.13,-10.93,4.84,9.61,9.44,172.14,87.21,175.7,10,0,36.61,19.87,532.0,False,False,False,82.71900000000001,2337,Team 2
7_800,816413,H. Anderson,57146,C. Roccaro,23902,-20.85,-8.68,-20.36,6.37,14.58,12.3,-107.07,-69.88,-100.55,10,0,37.07,16.66,442.0,False,False,False,69.32700000000001,2337,Team 2
7_806,149882,K. Abello,62389,Angelina,24022,-14.49,20.9,-28.0,24.1,15.64,13.88,-13.33,-169.02,-0.59,7,3,22.41,4.25,,True,False,False,55.841,2334,Team 1
7_810,62389,Angelina,149954,K. Strom,24041,-33.93,14.92,-21.64,15.86,8.37,12.33,-175.63,-158.58,153.01,10,-3,37.43,10.81,,False,False,False,85.286,2334,Team 1
7_821,149954,K. Strom,149873,A. Moorhouse,24455,-46.71,6.31,-32.91,20.19,17.93,19.6,-134.92,-127.57,-134.59,10,0,50.51,22.34,424.0,False,False,False,87.87399999999998,2334,Team 1
7_824,149873,A. Moorhouse,149954,K. Strom,24514,-37.45,14.72,-47.34,-5.13,13.43,16.5,74.89,-173.56,70.47,10,0,40.76,15.61,424.0,False,False,False,75.179,2334,Team 1
7_831,57112,N. Kuikka,817610,J. Joseph,24639,7.41,-30.45,-19.25,-29.76,26.49,24.98,6.6,-177.98,5.96,5,5,13.35,6.71,,False,False,False,51.833999999999996,2337,Team 2
7_834,817610,J. Joseph,22723,J. Grosso,24665,-9.5,-23.84,-3.63,-27.47,4.97,4.76,164.91,104.59,-170.75,7,-1,21.03,5.0,,True,False,False,71.531,2337,Team 2
7_841,22723,J. Grosso,816413,H. Anderson,24682,-23.65,-4.68,-9.58,-21.13,20.46,21.42,123.81,62.95,130.7,10,-3,34.07,14.99,,False,False,False,69.42099999999999,2337,Team 2
7_843,816413,H. Anderson,151149,S. Groom,24710,1.75,3.62,-20.79,3.59,11.13,12.3,-4.85,126.6,-18.27,8,2,9.22,6.65,,True,False,False,44.591,2337,Team 2
7_849,151149,S. Groom,57112,N. Kuikka,24760,-1.72,-21.18,-3.57,6.53,21.34,22.41,-83.36,-33.95,-101.63,7,1,19.45,6.55,433.0,False,False,False,54.211000000000006,2337,Team 2
7_855,57112,N. Kuikka,57146,C. Roccaro,24819,-10.34,-13.97,8.87,-31.48,19.22,21.84,138.99,-111.56,131.2,10,-1,39.26,14.04,433.0,False,False,False,81.263,2337,Team 2
7_856,57146,C. Roccaro,816413,H. Anderson,24848,-9.56,5.91,-13.8,-16.65,21.71,25.31,86.47,100.85,88.34,10,0,34.04,16.83,442.0,False,False,False,69.733,2337,Team 2
7_861,816413,H. Anderson,22809,A. Naeher,24947,-34.46,4.33,-10.0,21.88,24.32,28.53,-141.53,98.19,-132.62,10,0,53.92,31.12,442.0,False,False,False,87.266,2337,Team 2
7_862,22809,A. Naeher,57146,C. Roccaro,24990,-23.08,-7.8,-31.8,3.94,12.63,13.21,-63.09,-128.41,-50.75,10,0,35.7,14.67,442.0,False,False,False,64.93,2337,Team 2
7_863,57146,C. Roccaro,57112,N. Kuikka,25024,-7.97,-27.9,-22.41,-13.84,12.01,11.83,-67.75,-129.54,-51.66,10,0,18.92,8.07,442.0,False,False,False,58.344,2337,Team 2
7_866,57112,N. Kuikka,57146,C. Roccaro,25066,-19.25,-23.12,-14.26,-32.11,10.99,11.35,131.11,175.73,126.08,10,0,31.15,7.45,433.0,False,False,False,82.674,2337,Team 2
7_867,57146,C. Roccaro,22809,A. Naeher,25092,-42.73,-4.81,-28.47,-20.37,17.19,20.23,135.86,166.69,127.53,10,0,51.18,25.22,433.0,False,False,False,90.71100000000001,2337,Team 2
7_870,22809,A. Naeher,57146,C. Roccaro,25143,-37.13,-17.68,-47.54,-3.97,16.66,15.86,-58.32,167.26,-57.75,10,0,40.6,13.81,442.0,False,False,False,72.869,2337,Team 2
7_873,57146,C. Roccaro,627434,A. Schlegel,25199,-10.41,-12.62,-29.82,-22.76,17.05,16.75,35.4,-117.34,39.86,8,2,16.4,2.26,442.0,True,False,False,55.123000000000005,2337,Team 2
7_874,627434,A. Schlegel,22723,J. Grosso,25223,-19.17,-12.32,-13.21,-17.32,8.76,7.78,140.01,-49.4,136.85,10,-2,26.84,4.59,442.0,False,False,False,66.75599999999999,2337,Team 2
7_877,22723,J. Grosso,816413,H. Anderson,25234,-26.56,-2.19,-19.01,-11.35,8.09,11.14,130.45,90.4,171.26,10,0,33.91,8.53,442.0,False,False,False,78.88699999999999,2337,Team 2
7_879,816413,H. Anderson,57146,C. Roccaro,25267,-27.13,-20.63,-26.91,6.24,25.39,25.49,-89.55,72.02,-94.41,10,0,35.17,19.79,442.0,False,False,False,68.84200000000001,2337,Team 2
7_888,57112,N. Kuikka,817547,B. Franklin,25397,9.23,-12.94,25.78,-28.93,8.28,10.03,165.98,-40.36,164.87,9,-1,27.61,9.82,,True,False,False,71.946,2337,Team 2
7_894,817547,B. Franklin,816413,H. Anderson,25445,3.64,1.54,11.42,-11.38,14.47,14.54,121.27,85.73,127.25,10,-1,33.45,16.87,4321.0,False,False,False,71.61700000000002,2337,Team 2
7_898,816413,H. Anderson,57146,C. Roccaro,25508,-0.89,-4.38,8.67,14.51,16.12,19.36,-119.73,138.72,-105.32,10,0,34.28,9.59,442.0,False,False,False,78.435,2337,Team 2
7_902,57146,C. Roccaro,816413,H. Anderson,25545,2.47,11.96,-1.67,-5.38,16.96,16.79,83.33,-156.15,86.82,10,0,28.98,11.64,442.0,False,False,False,71.88,2337,Team 2
7_910,151149,S. Groom,151186,T. Malham,25621,30.67,31.26,31.45,6.64,16.22,19.07,82.77,14.58,95.34,1,4,5.16,6.76,532.0,False,False,True,37.86300000000001,2337,Team 2
7_917,441597,E. Madril Sams,62389,Angelina,25671,-35.69,-7.31,-44.88,-14.09,9.21,11.17,37.91,-138.5,41.04,6,3,30.8,8.67,,True,False,False,58.674,2334,Team 1
7_923,62389,Angelina,817541,C. Dyke,25728,-39.27,-19.05,-32.16,-16.25,7.1,7.19,-157.36,-23.73,-159.29,10,-2,38.35,6.95,,False,False,False,72.953,2334,Team 1
7_924,817541,C. Dyke,151151,H. McCutcheon,25737,-33.63,-23.88,-38.26,-19.61,6.92,6.3,-42.68,-99.97,-35.94,8,2,33.3,6.96,,False,False,False,56.193,2334,Team 1
7_925,151151,H. McCutcheon,151602,A. Watt,25749,-26.44,-34.03,-33.15,-25.92,4.79,5.49,-65.21,-160.02,-74.14,8,0,25.89,7.8,,False,False,False,60.759,2334,Team 1
7_929,151602,A. Watt,817541,C. Dyke,25776,-38.78,-23.14,-29.34,-34.48,13.97,13.47,133.5,-95.3,135.09,10,-2,38.13,8.29,,False,False,False,76.98700000000001,2334,Team 1
7_931,817541,C. Dyke,151602,A. Watt,25806,-28.99,-34.52,-37.73,-26.07,11.19,10.83,-45.0,169.84,-35.39,8,2,28.37,4.95,,False,False,False,62.575,2334,Team 1
7_934,151602,A. Watt,151151,H. McCutcheon,25821,-27.51,-25.09,-31.77,-33.7,9.26,9.61,63.68,-116.03,64.13,7,1,26.51,5.48,,True,False,False,58.821,2334,Team 1
7_937,151151,H. McCutcheon,151602,A. Watt,25839,-31.46,-33.61,-29.88,-26.7,6.08,6.84,-100.95,-133.03,-97.09,8,0,30.47,3.85,,False,False,False,67.396,2334,Team 1
7_941,151602,A. Watt,817541,C. Dyke,25848,-41.74,-28.87,-31.47,-33.91,12.74,11.44,153.86,-74.54,155.67,10,-2,40.85,7.72,,False,False,False,80.11000000000001,2334,Team 1
