event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,1864049,192,194,00:11.2,00:11.4,0,11,0.2,1,1,left_to_right,7,passing_option,151151,H. McCutcheon,12,LM,62389,Angelina,14,RM,2334,Orlando Pride,-6.71,7.04,3,center,2,middle_third,False,-6.89,6.79,3,center,2,middle_third,False,8_1,192,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.54,-123.92,4,sideway_right,False,False,4.98,1,jogging,4.81,4.32,-0.49,19.38,19.21,26.09,26.1,0.01,35.62,35.79,0.17,False,False,,False,,,,,,,,,,,,,,,,8.93,1,short,65.16,3,sideway_left,,,,,,,True,10,9,1,3,ahead,3,ahead,8.93,8.7,-10.46,-1.06,3,center,2,middle_third,False,-10.49,-1.13,3,center,2,middle_third,False,False,False,,False,False,0.0004,0.9716,0.725,True,192,True,3,False,True,True,,False
7_1,1,1864049,192,199,00:11.2,00:11.9,0,11,0.7,1,1,left_to_right,7,passing_option,149954,K. Strom,4,LCB,62389,Angelina,14,RM,2334,Orlando Pride,-18.33,12.2,2,half_space_left,2,middle_third,False,-19.25,12.41,2,half_space_left,1,defensive_third,False,8_1,192,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.78,167.14,2,backward,False,False,4.85,1,jogging,15.5,16.13,0.62,19.38,18.81,37.71,38.06,0.35,35.62,36.19,0.57,False,False,,False,,,,,,,,,,,,,,,,15.63,2,medium,121.05,3,sideway_left,,,,,,,False,10,10,0,1,behind,1,behind,15.42,16.36,-10.46,-1.06,3,center,2,middle_third,False,-10.71,-1.55,3,center,2,middle_third,False,False,False,,False,False,0.0002,0.9766,0.6831,True,194,True,3,True,True,True,,False
7_2,2,1864049,192,204,00:11.2,00:12.4,0,11,1.2,1,1,left_to_right,7,passing_option,817541,C. Dyke,8,RB,62389,Angelina,14,RM,2334,Orlando Pride,-12.3,-15.41,4,half_space_right,2,middle_third,False,-15.33,-15.44,4,half_space_right,2,middle_third,False,8_1,192,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,3.04,-179.43,2,backward,False,False,9.1,1,jogging,11.0,9.05,-1.95,19.38,18.29,31.68,33.62,1.94,35.62,36.71,1.09,False,False,,False,,,,,,,,,,,,,,,,14.38,1,short,-99.12,4,sideway_right,,,,,,,False,10,10,0,2,same_line,1,behind,14.47,13.76,-10.46,-1.06,3,center,2,middle_third,False,-11.15,-2.33,3,center,2,middle_third,False,False,False,,False,False,0.0004,0.9985,0.7003,True,195,True,3,True,True,True,,False
7_3,3,1864049,194,204,00:11.4,00:12.4,0,11,1.0,1,1,left_to_right,7,passing_option,441597,E. Madril Sams,6,RCB,62389,Angelina,14,RM,2334,Orlando Pride,-22.25,-3.3,3,center,1,defensive_third,False,-22.33,-3.58,3,center,1,defensive_third,False,8_1,192,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.29,-105.95,4,sideway_right,False,False,,,,12.97,11.87,-1.1,19.21,18.29,41.46,40.62,-0.84,35.79,36.71,0.92,False,False,False,False,,,,,,,,,,,,,,,,11.25,1,short,-173.62,2,backward,11.73,1,short,175.35,2,backward,False,10,10,0,1,behind,1,behind,11.96,11.25,-10.49,-1.13,3,center,2,middle_third,False,-11.15,-2.33,3,center,2,middle_third,False,True,True,True,False,False,0.0001,0.9985,0.8765,True,204,True,3,True,True,True,True,True
7_4,4,1864049,216,220,00:13.6,00:14.0,0,13,0.4,1,1,left_to_right,7,passing_option,817541,C. Dyke,8,RB,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-19.62,-16.12,4,half_space_right,1,defensive_third,False,-20.68,-16.2,4,half_space_right,1,defensive_third,False,8_2,216,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.12,-175.38,2,backward,False,False,9.82,1,jogging,8.52,8.97,0.45,16.55,15.89,36.17,36.57,0.4,38.45,39.11,0.66,False,False,,True,433.0,3,False,,,False,,,False,,,,,,,12.35,1,short,-78.37,4,sideway_right,,,,,,,False,10,10,0,2,same_line,2,same_line,12.35,12.31,-22.11,-4.02,3,center,1,defensive_third,False,-21.72,-3.93,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9967,0.76,True,216,True,2,False,True,True,,False
7_5,5,1864049,216,227,00:13.6,00:14.7,0,13,1.1,1,1,left_to_right,7,passing_option,149954,K. Strom,4,LCB,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-22.84,13.1,2,half_space_left,1,defensive_third,False,-25.65,14.56,2,half_space_left,1,defensive_third,False,8_2,216,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,2.9,152.54,2,backward,False,False,10.37,1,jogging,15.46,16.27,0.82,16.55,14.64,39.39,40.29,0.9,38.45,40.36,1.91,False,False,False,True,442.0,3,False,,,False,,,False,,,,,,,18.72,2,medium,104.79,3,sideway_left,17.56,2,medium,104.24,3,sideway_left,False,10,10,0,2,same_line,1,behind,17.14,18.72,-22.11,-4.02,3,center,1,defensive_third,False,-20.87,-3.54,3,center,1,defensive_third,False,True,True,True,False,False,0.0,0.9992,0.9692,True,227,True,2,True,True,True,True,False
7_6,6,1864049,216,227,00:13.6,00:14.7,0,13,1.1,1,1,left_to_right,7,passing_option,151602,A. Watt,17,RW,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-4.4,-15.71,4,half_space_right,2,middle_third,False,-2.79,-20.95,5,wide_right,2,middle_third,False,8_2,216,1_0,7,pulling_wide,3,drawing,0,0,0,1,create,9,medium_block,False,False,4.95,-72.92,4,sideway_right,True,False,,,,9.41,16.17,6.76,16.55,14.64,20.95,17.43,-3.52,38.45,40.36,1.91,False,False,,True,433.0,3,True,2,around,False,,,False,,,1,first,2,around,21.22,2,medium,-33.43,1,forward,,,,,,,True,10,7,3,3,ahead,3,ahead,21.22,25.1,-22.11,-4.02,3,center,1,defensive_third,False,-20.87,-3.54,3,center,1,defensive_third,False,False,False,,False,False,0.0009,0.8601,0.7,True,216,True,2,True,True,True,,False
7_7,7,1864049,243,254,00:16.3,00:17.4,0,16,1.1,1,1,left_to_right,7,passing_option,149882,K. Abello,2,LB,149954,K. Strom,4,LCB,2334,Orlando Pride,-9.46,31.61,1,wide_left,2,middle_third,False,-9.57,33.14,1,wide_left,2,middle_third,False,8_3,243,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.58,94.11,3,sideway_left,False,False,5.78,1,jogging,18.83,15.27,-3.56,12.75,12.21,22.21,21.78,-0.43,42.25,42.79,0.54,False,False,,True,424.0,3,False,,,False,,,False,,,,,,,22.61,2,medium,44.3,1,forward,,,,,,,True,10,8,2,3,ahead,3,ahead,23.4,22.45,-27.24,16.39,2,half_space_left,1,defensive_third,False,-25.45,17.27,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0003,0.9917,0.6969,True,252,True,1,False,True,True,,False
7_8,8,1864049,243,275,00:16.3,00:19.5,0,16,3.2,1,1,left_to_right,7,passing_option,441597,E. Madril Sams,6,RCB,149954,K. Strom,4,LCB,2334,Orlando Pride,-21.33,-2.46,3,center,1,defensive_third,False,-22.42,3.59,3,center,1,defensive_third,False,8_3,243,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,6.52,100.21,3,sideway_left,False,False,7.29,1,jogging,8.78,13.93,5.16,12.75,12.66,34.08,35.08,1.0,42.25,42.34,0.09,False,False,False,True,424.0,3,False,,,False,,,False,,,,,,,12.83,1,short,-98.88,4,sideway_right,12.93,1,short,-106.58,4,sideway_right,False,10,10,0,3,ahead,2,same_line,19.75,12.83,-27.24,16.39,2,half_space_left,1,defensive_third,False,-20.44,16.27,2,half_space_left,1,defensive_third,False,True,True,True,False,False,0.0001,0.9997,0.9894,True,275,True,3,True,True,True,True,False
7_9,9,1864049,270,275,00:19.0,00:19.5,0,19,0.5,1,1,left_to_right,7,passing_option,817541,C. Dyke,8,RB,149954,K. Strom,4,LCB,2334,Orlando Pride,-19.77,-17.45,4,half_space_right,1,defensive_third,False,-19.02,-17.86,4,half_space_right,1,defensive_third,False,8_3,243,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.68,-28.66,1,forward,False,False,,,,20.09,20.25,0.16,12.49,12.66,32.26,31.68,-0.58,42.51,42.34,-0.17,False,False,,True,424.0,3,False,,,False,,,False,,,,,,,34.16,3,long,-87.62,4,sideway_right,,,,,,,False,10,10,0,2,same_line,2,same_line,34.6,34.16,-21.22,17.12,2,half_space_left,1,defensive_third,False,-20.44,16.27,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0001,0.9969,0.8264,True,275,False,2,True,True,True,,True
