event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_10,10,1848387,409,423,00:32.9,00:34.3,0,32,1.4,1,2,right_to_left,7,passing_option,63796,F. Rauch,2,LB,149933,M. Berkely,4,LCB,1833,NC Courage,5.07,23.81,1,wide_left,2,middle_third,False,5.56,26.65,1,wide_left,2,middle_third,False,8_9,409,,,,3,drawing,0,0,5,1,create,9,medium_block,False,False,2.99,80.21,3,sideway_left,False,False,7.69,1,jogging,11.75,5.59,-6.16,16.85,16.56,11.78,11.0,-0.78,35.65,35.94,0.29,False,False,False,True,442.0,3,True,2,around,False,,,False,,,1,first,2,around,18.2,2,medium,42.48,1,forward,14.57,1,short,32.13,1,forward,True,10,7,3,3,ahead,3,ahead,21.34,18.2,-10.73,9.46,2,half_space_left,2,middle_third,False,-7.86,14.36,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0006,0.9849,0.967,True,423,True,1,True,True,True,True,False
7_11,11,1848387,417,423,00:33.7,00:34.3,0,33,0.6,1,2,right_to_left,7,passing_option,188659,Aline Gomes,18,LF,149933,M. Berkely,4,LCB,1833,NC Courage,13.73,24.25,1,wide_left,2,middle_third,False,13.63,23.26,1,wide_left,2,middle_third,False,8_9,409,,,,3,drawing,0,0,5,1,create,9,medium_block,False,False,1.0,-95.77,4,sideway_right,False,False,,,,4.68,3.08,-1.6,16.5,16.56,2.77,2.93,0.16,36.0,35.94,-0.06,False,False,,True,442.0,3,True,2,around,True,2,around,False,,,2,second_last,2,around,23.64,2,medium,23.54,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,25.82,23.26,-9.14,12.27,2,half_space_left,2,middle_third,False,-7.86,14.36,2,half_space_left,2,middle_third,False,False,False,,False,True,0.005,0.6237,0.8024,True,422,False,1,True,True,True,,True
7_12,12,1848387,437,439,00:35.7,00:35.9,0,35,0.2,1,2,right_to_left,7,passing_option,22687,N. Miura,12,LM,63796,F. Rauch,2,LB,1833,NC Courage,3.51,15.54,2,half_space_left,2,middle_third,False,3.67,16.33,2,half_space_left,2,middle_third,False,8_10,437,,,,3,drawing,0,0,5,1,create,9,medium_block,False,False,1.61,79.36,3,sideway_left,False,False,14.44,1,jogging,4.14,3.78,-0.36,18.25,18.92,14.74,15.25,0.51,34.25,33.58,-0.67,True,True,,True,442.0,3,False,,,False,,,False,,,,,,,13.8,1,short,-108.82,4,sideway_right,,,,,,,False,7,8,-1,1,behind,1,behind,13.8,13.38,7.96,28.6,1,wide_left,2,middle_third,False,8.36,28.86,1,wide_left,2,middle_third,False,False,False,,False,False,0.0013,0.958,0.7272,True,437,True,2,False,True,True,,False
7_13,13,1848387,437,448,00:35.7,00:36.8,0,35,1.1,1,2,right_to_left,7,passing_option,188612,M. Matsukubo,19,CF,63796,F. Rauch,2,LB,1833,NC Courage,15.25,10.87,2,half_space_left,2,middle_third,False,21.26,11.58,2,half_space_left,3,attacking_third,False,8_10,437,1_1,1,behind,3,drawing,0,0,5,1,create,9,medium_block,False,False,5.54,6.74,1,forward,False,False,20.08,3,hsr,3.2,3.71,0.52,18.25,22.98,3.0,1.72,-1.28,34.25,29.52,-4.73,True,True,,True,442.0,3,False,,,True,2,around,True,1,through,3,last,1,through,21.49,2,medium,-60.05,4,sideway_right,,,,,,,True,7,2,5,3,ahead,3,ahead,19.17,21.49,7.96,28.6,1,wide_left,2,middle_third,False,10.53,30.2,1,wide_left,2,middle_third,False,True,False,,True,True,0.026,0.2426,0.8962,True,448,True,2,True,True,True,,False
7_14,14,1848387,437,448,00:35.7,00:36.8,0,35,1.1,1,2,right_to_left,7,passing_option,188659,Aline Gomes,18,LF,63796,F. Rauch,2,LB,1833,NC Courage,15.25,20.6,1,wide_left,2,middle_third,False,19.76,21.03,1,wide_left,3,attacking_third,False,8_10,437,1_2,8,run_ahead_of_the_ball,3,drawing,0,0,5,1,create,9,medium_block,False,False,4.09,5.45,1,forward,False,False,15.01,2,running,1.93,2.46,0.53,18.25,22.98,3.0,3.22,0.22,34.25,29.52,-4.73,True,True,,True,442.0,3,False,,,False,,,True,1,through,3,last,1,through,11.05,1,short,-48.01,4,sideway_right,,,,,,,True,7,4,3,3,ahead,3,ahead,10.82,13.01,7.96,28.6,1,wide_left,2,middle_third,False,10.53,30.2,1,wide_left,2,middle_third,False,False,False,,False,True,0.0144,0.594,0.934,True,438,True,2,True,True,True,,False
7_15,15,1848387,614,618,00:53.4,00:53.8,0,53,0.4,1,2,right_to_left,7,passing_option,22687,N. Miura,12,LM,149933,M. Berkely,4,LCB,1833,NC Courage,12.66,26.76,1,wide_left,2,middle_third,False,12.05,26.64,1,wide_left,2,middle_third,False,8_11,614,,,,3,drawing,0,0,6,2,finish,8,low_block,False,False,0.61,-167.06,2,backward,False,False,5.48,1,jogging,2.58,2.18,-0.41,32.57,31.96,19.91,19.91,0.0,19.93,20.54,0.61,True,True,,False,,,,,,,,,,,,,,,,7.08,1,short,-36.68,1,forward,,,,,,,True,10,9,1,3,ahead,3,ahead,7.34,6.77,6.55,30.82,1,wide_left,2,middle_third,False,6.83,30.95,1,wide_left,2,middle_third,False,False,False,,False,False,0.0019,0.8479,0.8728,True,616,True,1,True,True,True,,False
7_16,16,1848387,614,618,00:53.4,00:53.8,0,53,0.4,1,2,right_to_left,7,passing_option,63796,F. Rauch,2,LB,149933,M. Berkely,4,LCB,1833,NC Courage,14.58,34.14,1,wide_left,2,middle_third,False,13.83,33.96,1,wide_left,2,middle_third,False,8_11,614,,,,3,drawing,0,0,6,2,finish,8,low_block,False,False,0.76,-166.69,2,backward,False,False,6.77,1,jogging,8.69,5.26,-3.43,32.57,31.96,17.99,18.13,0.14,19.93,20.54,0.61,False,False,False,False,,,,,,,,,,,,,,,,7.62,1,short,23.27,1,forward,7.65,1,short,23.65,1,forward,True,10,9,1,3,ahead,3,ahead,8.69,7.62,6.55,30.82,1,wide_left,2,middle_third,False,6.83,30.95,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0011,0.9645,0.9422,True,618,True,1,True,True,True,True,False
7_17,17,1848387,626,626,00:54.6,00:54.6,0,54,0.0,1,2,right_to_left,7,passing_option,22687,N. Miura,12,LM,63796,F. Rauch,2,LB,1833,NC Courage,10.93,27.06,1,wide_left,2,middle_third,False,10.93,27.06,1,wide_left,2,middle_third,False,8_12,626,,,,3,drawing,0,0,6,2,finish,8,low_block,False,False,0.0,152.02,2,backward,False,False,5.21,1,jogging,2.88,2.88,0.0,30.7,30.7,19.77,19.77,0.0,21.8,21.8,0.0,True,True,,False,,,,,,,,,,,,,,,,6.97,1,short,-108.93,4,sideway_right,,,,,,,False,9,9,0,2,same_line,2,same_line,6.97,6.97,13.19,33.65,1,wide_left,2,middle_third,False,13.19,33.65,1,wide_left,2,middle_third,False,True,False,,False,False,0.0019,0.728,0.889,True,626,True,2,True,True,True,,False
7_18,18,1848387,626,626,00:54.6,00:54.6,0,54,0.0,1,2,right_to_left,7,passing_option,57136,D. O'Sullivan,14,RM,63796,F. Rauch,2,LB,1833,NC Courage,14.86,17.95,2,half_space_left,2,middle_third,False,14.86,17.95,2,half_space_left,2,middle_third,False,8_12,626,,,,3,drawing,0,0,6,2,finish,8,low_block,False,False,0.0,-170.66,2,backward,False,False,5.74,1,jogging,8.72,8.72,0.0,30.7,30.7,15.84,15.84,0.0,21.8,21.8,0.0,True,True,,False,,,,,,,,,,,,,,,,15.79,2,medium,-83.93,4,sideway_right,,,,,,,False,9,8,1,2,same_line,2,same_line,15.79,15.79,13.19,33.65,1,wide_left,2,middle_third,False,13.19,33.65,1,wide_left,2,middle_third,False,False,False,,False,False,0.004,0.9057,0.7129,True,626,True,2,True,True,True,,False
7_19,19,1848387,626,626,00:54.6,00:54.6,0,54,0.0,1,2,right_to_left,7,passing_option,188659,Aline Gomes,18,LF,63796,F. Rauch,2,LB,1833,NC Courage,26.61,31.14,1,wide_left,3,attacking_third,False,26.61,31.14,1,wide_left,3,attacking_third,False,8_12,626,,,,3,drawing,0,0,6,2,finish,8,low_block,False,False,0.0,167.86,2,backward,False,False,5.91,1,jogging,3.06,3.06,0.0,30.7,30.7,4.09,4.09,0.0,21.8,21.8,0.0,False,False,,False,,,,,,,,,,,,,,,,13.65,1,short,-10.59,1,forward,,,,,,,True,9,4,5,3,ahead,3,ahead,13.65,13.65,13.19,33.65,1,wide_left,2,middle_third,False,13.19,33.65,1,wide_left,2,middle_third,False,False,False,,False,False,0.0033,0.6954,0.7365,True,626,True,2,True,True,True,,False
7_20,20,1848387,649,653,00:56.9,00:57.3,0,56,0.4,1,1,left_to_right,7,passing_option,151139,L. LaBonta,11,RDM,57144,H. Mace,8,RB,2329,KC Current,-22.14,-25.09,5,wide_right,1,defensive_third,False,-22.56,-25.08,5,wide_right,1,defensive_third,False,8_13,649,,,,3,drawing,0,0,7,5,chaotic,5,chaotic,False,False,0.42,-178.9,2,backward,False,False,3.74,1,jogging,3.78,2.86,-0.92,-0.43,-0.45,21.71,22.11,0.4,52.93,52.95,0.02,True,True,,False,,,,,,,,,,,,,,,,2.8,1,short,106.62,3,sideway_left,,,,,,,False,8,8,0,2,same_line,2,same_line,2.93,2.75,-21.74,-27.99,5,wide_right,1,defensive_third,False,-20.71,-27.11,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0004,0.8938,0.7315,True,650,True,3,True,True,True,,False
7_21,21,1848387,649,653,00:56.9,00:57.3,0,56,0.4,1,1,left_to_right,7,passing_option,188178,M. Cooper,17,RW,57144,H. Mace,8,RB,2329,KC Current,-16.29,-29.82,5,wide_right,2,middle_third,False,-16.09,-29.95,5,wide_right,2,middle_third,False,8_13,649,,,,3,drawing,0,0,7,5,chaotic,5,chaotic,False,False,0.17,-30.58,1,forward,False,False,1.9,1,jogging,1.1,1.54,0.43,-0.43,-0.45,15.86,15.64,-0.22,52.93,52.95,0.02,True,False,,False,,,,,,,,,,,,,,,,5.48,1,short,-24.93,1,forward,,,,,,,True,8,6,2,3,ahead,3,ahead,5.75,5.42,-21.74,-27.99,5,wide_right,1,defensive_third,False,-20.71,-27.11,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0005,0.6801,0.6691,True,651,True,3,True,True,True,,False
7_22,22,1848387,649,658,00:56.9,00:57.8,0,56,0.9,1,1,left_to_right,7,passing_option,816480,C. Hutton,9,LDM,57144,H. Mace,8,RB,2329,KC Current,-18.97,-15.66,4,half_space_right,1,defensive_third,False,-18.31,-15.38,4,half_space_right,1,defensive_third,False,8_13,649,,,,3,drawing,0,0,7,5,chaotic,5,chaotic,False,False,0.65,22.99,1,forward,False,False,2.8,1,jogging,5.83,3.45,-2.38,-0.43,-0.38,18.54,17.93,-0.61,52.93,52.88,-0.05,True,True,False,False,,,,,,,,,,,,,,,,10.77,1,short,81.46,3,sideway_left,9.54,1,short,77.77,3,sideway_left,False,8,7,1,2,same_line,2,same_line,12.64,10.77,-21.74,-27.99,5,wide_right,1,defensive_third,False,-19.91,-26.03,5,wide_right,1,defensive_third,False,True,True,True,False,False,0.0009,0.9625,0.9111,True,658,True,3,True,True,True,True,False
7_23,23,1848387,652,658,00:57.2,00:57.8,0,57,0.6,1,1,left_to_right,7,passing_option,816479,T. Chawinga,16,LW,57144,H. Mace,8,RB,2329,KC Current,-14.6,-7.02,3,center,2,middle_third,False,-12.39,-7.48,3,center,2,middle_third,False,8_13,649,,,,3,drawing,0,0,7,5,chaotic,5,chaotic,False,False,2.26,-11.76,1,forward,False,False,13.52,1,jogging,6.46,6.59,0.13,-0.46,-0.38,14.14,12.01,-2.13,52.96,52.88,-0.08,True,True,,False,,,,,,,,,,,,,,,,20.02,2,medium,67.93,3,sideway_left,,,,,,,True,8,4,4,3,ahead,3,ahead,21.28,20.02,-20.94,-27.33,5,wide_right,1,defensive_third,False,-19.91,-26.03,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0067,0.7891,0.7763,True,658,True,3,True,True,True,,False
7_24,24,1848387,667,675,00:58.7,00:59.5,0,58,0.8,1,1,left_to_right,7,passing_option,151127,K. Sharples,4,LCB,816480,C. Hutton,9,LDM,2329,KC Current,-26.38,-8.16,3,center,1,defensive_third,False,-26.65,-6.64,3,center,1,defensive_third,False,8_14,667,,,,3,drawing,0,0,7,5,chaotic,5,chaotic,False,False,1.55,100.07,3,sideway_left,False,False,6.96,1,jogging,8.76,11.38,2.62,-0.34,-0.49,26.04,26.16,0.12,52.84,52.99,0.15,False,False,,False,,,,,,,,,,,,,,,,10.9,1,short,138.05,2,backward,,,,,,,False,8,10,-2,1,behind,1,behind,10.68,12.23,-18.29,-15.13,4,half_space_right,1,defensive_third,False,-17.74,-15.02,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0005,0.9848,0.9399,True,669,True,1,True,True,True,,False
7_25,25,1848387,671,676,00:59.1,00:59.6,0,59,0.5,1,1,left_to_right,7,passing_option,816479,T. Chawinga,16,LW,816480,C. Hutton,9,LDM,2329,KC Current,-6.52,-7.83,3,center,2,middle_third,False,-4.74,-8.01,3,center,2,middle_third,False,8_14,667,1_3,8,run_ahead_of_the_ball,3,drawing,0,0,7,5,chaotic,5,chaotic,False,False,1.45,-5.77,1,forward,False,False,12.92,1,jogging,1.08,0.25,-0.83,-0.41,-0.5,6.11,4.24,-1.87,52.91,53.0,0.09,True,True,,False,,,,,,,,,,,,,,,,14.62,1,short,28.69,1,forward,,,,,,,True,8,2,6,3,ahead,3,ahead,13.73,14.62,-18.21,-15.03,4,half_space_right,1,defensive_third,False,-17.57,-15.03,4,half_space_right,1,defensive_third,False,True,False,,False,True,0.0091,0.4069,0.5695,False,676,False,1,False,True,True,,False
