event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_1190,1190,1875301,36404,36425,55:07.4,55:09.5,55,7,2.1,2,1,left_to_right,7,passing_option,62527,A. Hatch,19,CF,815174,M. Morris,19,CF,2333,Washington,24.74,2.09,3,center,3,attacking_third,False,34.0,-1.42,3,center,3,attacking_third,False,8_431,36371,1_178,1,behind,2,losing,0,1,251,3,quick_break,12,defending_quick_break,False,False,9.44,-20.76,1,forward,False,False,17.08,2,running,2.75,1.75,-1.0,27.17,35.1,2.43,1.1,-1.33,25.33,17.4,-7.93,True,True,,False,,,,,,,,,,,,,,,,11.95,1,short,63.82,3,sideway_left,,,,,,,True,5,2,3,3,ahead,3,ahead,9.28,11.95,18.12,-4.41,3,center,3,attacking_third,False,28.73,-12.14,4,half_space_right,3,attacking_third,False,True,False,,True,True,0.1323,0.2636,0.5887,False,36425,False,2,False,True,True,,False
7_1191,1191,1875301,36533,36566,55:20.3,55:23.6,55,20,3.3,2,2,right_to_left,7,passing_option,63540,Adriana,16,LW,22542,Marta,19,CF,2334,Orlando Pride,-1.9,25.39,1,wide_left,2,middle_third,False,10.75,29.17,1,wide_left,2,middle_third,False,8_433,36533,,,,1,winning,1,0,252,1,create,9,medium_block,False,False,12.76,16.64,1,forward,False,False,,,,4.18,1.31,-2.86,4.94,16.18,6.84,5.43,-1.41,47.56,36.32,-11.24,False,False,False,True,433.0,3,False,,,True,2,around,False,,,2,second_last,2,around,14.97,1,short,5.48,1,forward,8.96,1,short,6.34,1,forward,True,5,3,2,3,ahead,3,ahead,16.08,14.97,-17.92,23.98,1,wide_left,1,defensive_third,False,-4.15,27.74,1,wide_left,2,middle_third,False,True,True,False,False,False,0.0075,0.7512,0.9706,True,36566,True,0,True,True,True,True,False
7_1192,1192,1875301,36579,36579,55:24.9,55:24.9,55,24,0.0,2,2,right_to_left,7,passing_option,22542,Marta,19,CF,63540,Adriana,16,LW,2334,Orlando Pride,1.84,28.18,1,wide_left,2,middle_third,False,1.84,28.18,1,wide_left,2,middle_third,False,8_434,36579,1_180,9,support,1,winning,1,0,252,1,create,9,medium_block,False,False,0.0,6.58,1,forward,False,False,16.92,2,running,2.23,2.23,0.0,21.14,21.14,19.3,19.3,0.0,31.36,31.36,0.0,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,10.83,1,short,-175.13,2,backward,,,,,,,False,3,5,-2,1,behind,1,behind,10.83,10.83,12.63,29.1,1,wide_left,2,middle_third,False,12.63,29.1,1,wide_left,2,middle_third,False,False,False,,False,False,0.0041,0.8399,0.9065,True,36579,True,1,True,True,True,,False
7_1193,1193,1875301,36579,36579,55:24.9,55:24.9,55,24,0.0,2,2,right_to_left,7,passing_option,62389,Angelina,14,RM,63540,Adriana,16,LW,2334,Orlando Pride,-14.83,10.34,2,half_space_left,2,middle_third,False,-14.83,10.34,2,half_space_left,2,middle_third,False,8_434,36579,,,,1,winning,1,0,252,1,create,9,medium_block,False,False,0.0,21.0,1,forward,False,False,,,,1.72,1.72,0.0,21.14,21.14,35.97,35.97,0.0,31.36,31.36,0.0,True,True,,True,442.0,3,False,,,False,,,False,,,,,,,33.26,3,long,-145.66,2,backward,,,,,,,False,3,8,-5,1,behind,1,behind,33.26,33.26,12.63,29.1,1,wide_left,2,middle_third,False,12.63,29.1,1,wide_left,2,middle_third,False,True,False,,False,True,0.0005,0.5794,0.0255,False,36579,False,1,False,True,True,,True
7_1194,1194,1875301,36594,36598,55:26.4,55:26.8,55,26,0.4,2,1,left_to_right,7,passing_option,119153,T. Rodman,17,RW,815174,M. Morris,19,CF,2333,Washington,15.5,-28.38,5,wide_right,2,middle_third,False,15.23,-28.73,5,wide_right,2,middle_third,False,8_435,36594,,,,2,losing,0,1,253,4,transition,11,defending_transition,False,False,0.52,-132.27,4,sideway_right,False,False,,,,4.32,4.56,0.23,19.76,19.24,4.26,4.01,-0.25,32.74,33.26,0.52,False,False,,True,424.0,3,False,,,True,2,around,False,,,2,second_last,2,around,17.3,2,medium,-44.88,1,forward,,,,,,,True,5,3,2,3,ahead,3,ahead,18.67,17.66,-0.55,-18.85,4,half_space_right,2,middle_third,False,0.77,-18.59,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0092,0.8566,0.6209,True,36606,True,3,False,True,True,,True
7_1195,1195,1875301,36594,36601,55:26.4,55:27.1,55,26,0.7,2,1,left_to_right,7,passing_option,815170,H. Hershfelt,14,RM,815174,M. Morris,19,CF,2333,Washington,-6.74,-22.19,5,wide_right,2,middle_third,False,-5.87,-19.76,4,half_space_right,2,middle_third,False,8_435,36594,,,,2,losing,0,1,253,4,transition,11,defending_transition,False,False,2.21,70.3,3,sideway_left,False,True,13.4,1,jogging,7.97,10.78,2.81,19.76,19.03,26.5,24.9,-1.6,32.74,33.47,0.73,True,True,,False,,,,,,,,,,,,,,,,7.64,1,short,-165.13,2,backward,,,,,,,False,5,7,-2,1,behind,1,behind,7.03,7.94,-0.55,-18.85,4,half_space_right,2,middle_third,False,1.91,-18.19,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0023,0.9626,0.7955,True,36599,True,3,False,True,True,,False
7_1196,1196,1875301,36594,36613,55:26.4,55:28.3,55,26,1.9,2,1,left_to_right,7,passing_option,62527,A. Hatch,19,CF,815174,M. Morris,19,CF,2333,Washington,11.45,-9.63,4,half_space_right,2,middle_third,False,12.84,-9.27,4,half_space_right,2,middle_third,False,8_435,36594,,,,2,losing,0,1,253,4,transition,11,defending_transition,False,False,2.84,14.52,1,forward,False,False,5.85,1,jogging,3.75,5.41,1.66,19.76,20.0,8.31,7.16,-1.15,32.74,32.5,-0.24,True,True,False,True,424.0,3,False,,,True,1,through,False,,,2,second_last,1,through,8.87,1,short,45.05,3,sideway_left,6.69,1,short,51.79,3,sideway_left,True,5,4,1,3,ahead,3,ahead,15.13,8.87,-0.55,-18.85,4,half_space_right,2,middle_third,False,6.57,-15.55,4,half_space_right,2,middle_third,False,True,True,True,False,False,0.0186,0.8481,0.9381,True,36613,True,3,True,True,True,True,False
7_1197,1197,1875301,36601,36613,55:27.1,55:28.3,55,27,1.2,2,1,left_to_right,7,passing_option,662391,R. Kouassi,16,LW,815174,M. Morris,19,CF,2333,Washington,3.91,-3.34,3,center,2,middle_third,False,7.58,-1.95,3,center,2,middle_third,False,8_435,36594,,,,2,losing,0,1,253,4,transition,11,defending_transition,False,False,3.93,20.74,1,forward,False,False,11.67,1,jogging,4.45,5.81,1.36,19.03,20.0,15.12,12.42,-2.7,33.47,32.5,-0.97,True,True,,True,424.0,3,False,,,False,,,False,,,,,,,13.64,1,short,85.75,3,sideway_left,,,,,,,False,5,5,0,2,same_line,2,same_line,14.98,13.64,1.91,-18.19,4,half_space_right,2,middle_third,False,6.57,-15.55,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0184,0.8838,0.75,True,36613,False,3,True,True,True,,False
7_1198,1198,1875301,36622,36637,55:29.2,55:30.7,55,29,1.5,2,1,left_to_right,7,passing_option,662391,R. Kouassi,16,LW,62527,A. Hatch,19,CF,2333,Washington,10.65,-1.19,3,center,2,middle_third,False,18.64,-1.38,3,center,3,attacking_third,False,8_436,36622,1_181,3,cross_receiver,2,losing,0,1,253,4,transition,11,defending_transition,False,False,7.42,-1.36,1,forward,False,False,19.14,2,running,6.75,7.02,0.27,21.45,26.19,10.8,7.55,-3.25,31.05,26.31,-4.74,True,True,,False,,,,,,,,,,,,,,,,11.64,1,short,97.25,3,sideway_left,,,,,,,False,4,4,0,1,behind,2,same_line,9.68,12.32,14.77,-9.95,4,half_space_right,2,middle_third,False,19.6,-13.66,4,half_space_right,3,attacking_third,False,False,False,,True,True,0.0734,0.5893,0.6317,True,36634,True,1,False,True,True,,False
7_1199,1199,1875301,36622,36666,55:29.2,55:33.6,55,29,4.4,2,1,left_to_right,7,passing_option,119153,T. Rodman,17,RW,62527,A. Hatch,19,CF,2333,Washington,20.85,-29.72,5,wide_right,3,attacking_third,False,36.47,-24.84,5,wide_right,3,attacking_third,False,8_436,36622,1_182,8,run_ahead_of_the_ball,2,losing,0,1,253,4,transition,11,defending_transition,False,False,18.0,17.35,1,forward,False,False,14.66,1,jogging,7.56,6.84,-0.73,21.45,38.71,0.6,2.24,1.64,31.05,13.79,-17.26,False,False,False,False,,,,,,,,,,,,,,,,7.27,1,short,-50.53,4,sideway_right,5.46,1,short,-86.33,4,sideway_right,True,5,3,2,3,ahead,3,ahead,20.68,7.27,14.77,-9.95,4,half_space_right,2,middle_third,False,31.85,-19.23,4,half_space_right,3,attacking_third,False,True,True,True,False,False,0.0117,0.9785,0.9892,True,36666,True,1,True,True,True,True,False
